コード,市区町村名,人数,獲得比率,距離
27118,大阪市城東区,1699,0.001,371.1
19201,甲府市,1684,0.001,97.7
27211,茨木市,1663,0.000,368.1
11239,坂戸市,1661,0.002,72.6
22102,静岡市駿河区,1655,0.001,114.6
12208,野田市,1648,0.001,81.2
08204,古河市,1632,0.001,98.1
11235,富士見市,1629,0.001,59.9
11209,飯能市,1619,0.002,71.4
12104,千葉市若葉区,1575,0.001,67.7
12225,君津市,1417,0.002,43.7
08220,つくば市,1393,0.001,98.3
11217,鴻巣市,1361,0.001,84.5
29201,奈良市,1360,0.000,342.5
08217,取手市,1351,0.001,80.9
11218,深谷市,1326,0.001,99.2
08201,水戸市,1291,0.000,141.2
27203,豊中市,1287,0.000,376.1
22206,三島市,1268,0.001,59.0
08219,牛久市,1266,0.001,91.7
12105,千葉市緑区,1235,0.001,68.5
11210,加須市,1220,0.001,92.0
16201,富山市,1194,0.000,249.0
14382,足柄下郡箱根町,1179,0.010,46.6
22215,御殿場市,1172,0.001,59.6
27205,吹田市,1168,0.000,372.0
11246,白岡市,1159,0.002,79.1
09208,小山市,1139,0.001,111.8
12210,茂原市,1120,0.001,68.9
04101,仙台市青葉区,1117,0.000,350.6
13223,武蔵村山市,1109,0.002,50.6
23116,名古屋市天白区,1094,0.000,234.2
13228,あきる野市,1077,0.001,55.2
11324,入間郡三芳町,1071,0.003,57.2
14361,足柄上郡中井町,1069,0.008,30.1
12232,白井市,1054,0.002,71.3
13218,福生市,1049,0.002,50.0
12239,大網白里市,1035,0.001,73.7
23202,岡崎市,1026,0.000,212.5
22131,浜松市中区,994,0.000,178.9
09203,栃木市,983,0.000,115.2
37205,観音寺市,974,0.000,553.9
26108,京都市右京区,965,0.000,356.7
11241,鶴ヶ島市,952,0.001,70.1
24202,四日市市,942,0.000,275.5
23115,名古屋市名東区,940,0.000,231.4
12226,富津市,931,0.002,33.3
13227,羽村市,926,0.001,53.8
14362,足柄上郡大井町,919,0.005,35.1
22103,静岡市清水区,904,0.000,100.0
23201,豊橋市,902,0.000,205.8
08208,龍ケ崎市,895,0.001,91.7
12230,八街市,891,0.001,76.2
27114,大阪市東淀川区,885,0.000,371.5
38201,松山市,873,0.000,639.5
40133,福岡市中央区,863,0.000,861.7
01101,札幌市中央区,850,0.000,872.2
27128,大阪市中央区,847,0.000,374.3
08203,土浦市,842,0.001,104.7
