コード,市区町村名,人数,獲得比率,距離
12203,市川市,22679,0.004,55.6
14134,川崎市高津区,21936,0.008,30.6
13103,港区,21911,0.007,41.0
13122,葛飾区,21562,0.004,55.5
14135,川崎市多摩区,20956,0.009,33.4
13121,足立区,20511,0.003,55.6
13104,新宿区,20336,0.005,45.1
13117,北区,20027,0.005,52.3
12204,船橋市,19558,0.003,62.2
14152,相模原市中央区,18971,0.007,31.5
11203,川口市,18970,0.003,59.4
13116,豊島区,16526,0.005,47.8
12207,松戸市,15479,0.003,64.0
14215,海老名市,15329,0.010,19.7
13105,文京区,14656,0.006,47.6
14137,川崎市麻生区,14282,0.008,31.1
13113,渋谷区,14149,0.005,40.8
14341,中郡大磯町,13540,0.021,23.4
14216,座間市,13136,0.008,23.0
13204,三鷹市,12469,0.006,40.5
11222,越谷市,12441,0.003,69.0
13208,調布市,11748,0.005,38.0
13118,荒川区,10961,0.004,51.3
12217,柏市,10897,0.002,71.9
14211,秦野市,10858,0.007,32.9
09201,宇都宮市,10551,0.002,145.3
11208,所沢市,10460,0.003,54.5
13106,台東区,10302,0.004,48.7
11201,川越市,9857,0.003,64.9
13206,府中市,9427,0.003,39.8
14218,綾瀬市,9423,0.010,17.2
13102,中央区,8783,0.005,44.8
13212,日野市,8777,0.004,40.8
13224,多摩市,8651,0.005,36.0
14151,相模原市緑区,8591,0.005,40.2
13229,西東京市,8535,0.004,46.4
12227,浦安市,8286,0.004,48.7
14401,愛甲郡愛川町,8151,0.006,32.4
11227,朝霞市,7829,0.005,54.4
12219,市原市,7822,0.003,54.4
10201,前橋市,7691,0.002,130.3
10202,高崎市,7633,0.002,123.8
11221,草加市,7497,0.003,62.1
14214,伊勢原市,7495,0.006,24.9
14342,中郡二宮町,7016,0.020,27.1
22205,熱海市,7011,0.006,51.7
13203,武蔵野市,6871,0.004,43.3
22203,沼津市,6856,0.003,67.0
13202,立川市,6830,0.003,45.6
11214,春日部市,6814,0.002,77.2
12101,千葉市中央区,6811,0.003,61.2
22210,富士市,6718,0.003,75.3
11108,さいたま市南区,6697,0.003,59.4
11219,上尾市,6517,0.003,72.2
13219,狛江市,6400,0.008,35.2
13211,小平市,6392,0.003,45.9
11107,さいたま市浦和区,5860,0.004,62.4
12102,千葉市花見川区,5857,0.003,63.5
12216,習志野市,5780,0.003,59.4
13210,小金井市,5510,0.004,42.7
13225,稲城市,5365,0.005,34.8
11224,戸田市,5306,0.004,56.1
12224,鎌ケ谷市,5240,0.004,64.5
13205,青梅市,5238,0.004,60.5
12212,佐倉市,5194,0.003,75.8
11103,さいたま市大宮区,5064,0.004,65.7
22103,静岡市清水区,4875,0.002,100.0
12106,千葉市美浜区,4856,0.003,58.1
08204,古河市,4844,0.003,98.1
11105,さいたま市中央区,4842,0.005,62.5
08220,つくば市,4840,0.002,98.3
13214,国分寺市,4721,0.003,43.7
12220,流山市,4697,0.002,70.1
11102,さいたま市北区,4647,0.003,69.4
12221,八千代市,4580,0.002,68.3
22101,静岡市葵区,4521,0.002,118.6
13207,昭島市,4378,0.003,46.5
26108,京都市右京区,4347,0.001,356.7
12103,千葉市稲毛区,4274,0.003,62.4
11202,熊谷市,4237,0.002,95.2
13213,東村山市,3988,0.002,49.4
12231,印西市,3960,0.004,77.6
12206,木更津市,3885,0.003,37.7
11230,新座市,3867,0.002,52.3
08201,水戸市,3863,0.001,141.2
12211,成田市,3835,0.003,91.3
11104,さいたま市見沼区,3806,0.002,68.7
11232,久喜市,3799,0.002,86.0
06201,山形市,3799,0.001,333.2
16201,富山市,3798,0.001,249.0
11110,さいたま市岩槻区,3740,0.003,70.8
13222,東久留米市,3712,0.003,48.4
22206,三島市,3692,0.003,59.0
13221,清瀬市,3659,0.005,51.8
12105,千葉市緑区,3651,0.003,68.5
04101,仙台市青葉区,3593,0.001,350.6
12104,千葉市若葉区,3519,0.002,67.7
09208,小山市,3455,0.002,111.8
11223,蕨市,3431,0.004,57.6
11210,加須市,3385,0.003,92.0
22208,伊東市,3333,0.005,58.7
27203,豊中市,3322,0.001,376.1
08202,日立市,3286,0.002,172.1
22215,御殿場市,3279,0.004,59.6
22102,静岡市駿河区,3252,0.002,114.6
11109,さいたま市緑区,3252,0.002,64.7
11229,和光市,3239,0.004,52.7
11235,富士見市,3225,0.003,59.9
11101,さいたま市西区,3204,0.003,65.6
11215,狭山市,3184,0.002,61.4
23202,岡崎市,3165,0.001,212.5
07204,いわき市,3157,0.001,227.5
11218,深谷市,3123,0.002,99.2
13220,東大和市,3089,0.004,49.2
23203,一宮市,3083,0.001,249.8
28204,西宮市,3074,0.001,389.8
07201,福島市,3013,0.001,286.2
12222,我孫子市,2999,0.002,76.7
14217,南足柄市,2998,0.007,43.5
15103,新潟市中央区,2994,0.001,291.6
11234,八潮市,2969,0.002,61.9
11212,東松山市,2964,0.003,81.6
27205,吹田市,2938,0.001,372.0
11237,三郷市,2930,0.002,63.2
22214,藤枝市,2881,0.002,127.4
23201,豊橋市,2860,0.001,205.8
08219,牛久市,2850,0.003,91.7
25201,大津市,2829,0.001,335.0
10204,伊勢崎市,2827,0.001,116.2
10205,太田市,2767,0.001,111.5
23210,刈谷市,2752,0.002,233.6
07203,郡山市,2685,0.001,245.4
11243,吉川市,2682,0.004,70.3
23211,豊田市,2675,0.001,206.9
14366,足柄上郡開成町,2673,0.012,38.6
19201,甲府市,2654,0.001,97.7
11239,坂戸市,2646,0.002,72.6
23206,春日井市,2634,0.001,230.3
05201,秋田市,2632,0.001,485.6
08221,ひたちなか市,2630,0.002,150.1
13215,国立市,2615,0.003,42.2
17201,金沢市,2574,0.001,287.5
11225,入間市,2523,0.002,57.9
01102,札幌市北区,2519,0.001,881.7
09202,足利市,2504,0.002,115.9
20201,長野市,2501,0.001,195.2
14382,足柄下郡箱根町,2489,0.018,46.6
27227,東大阪市,2438,0.000,365.5
11245,ふじみ野市,2427,0.002,61.1
28201,姫路市,2412,0.000,446.1
23113,名古屋市守山区,2365,0.001,231.9
13227,羽村市,2357,0.004,53.8
09213,那須塩原市,2328,0.002,189.0
20202,松本市,2315,0.001,181.3
12208,野田市,2293,0.001,81.2
11217,鴻巣市,2282,0.002,84.5
11238,蓮田市,2276,0.004,76.3
20203,上田市,2260,0.001,168.0
09205,鹿沼市,2226,0.002,141.3
12228,四街道市,2212,0.002,68.9
01204,旭川市,2206,0.001,967.5
13101,千代田区,2205,0.003,44.7
09203,栃木市,2187,0.001,115.2
21201,岐阜市,2166,0.000,250.6
27211,茨木市,2163,0.001,368.1
22131,浜松市中区,2155,0.001,178.9
15202,長岡市,2154,0.001,247.9
11228,志木市,2151,0.002,58.1
22207,富士宮市,2141,0.002,84.3
22212,焼津市,2125,0.001,125.1
12210,茂原市,2119,0.002,68.9
23110,名古屋市中川区,2091,0.001,247.2
29201,奈良市,2087,0.001,342.5
27146,堺市北区,2084,0.001,377.0
23212,安城市,2075,0.001,229.9
11211,本庄市,2064,0.003,104.8
02201,青森市,2058,0.001,617.5
04105,仙台市泉区,2052,0.001,355.4
01101,札幌市中央区,2036,0.001,872.2
11246,白岡市,2025,0.004,79.1
08217,取手市,2023,0.002,80.9
33202,倉敷市,2006,0.000,534.7
14384,足柄下郡湯河原町,2006,0.007,46.2
46201,鹿児島市,1989,0.000,940.1
12205,館山市,1987,0.004,47.6
22342,駿東郡長泉町,1987,0.004,63.6
01105,札幌市豊平区,1959,0.001,867.8
24202,四日市市,1958,0.001,275.5
09204,佐野市,1885,0.002,122.7
03201,盛岡市,1877,0.001,514.9
11231,桶川市,1874,0.002,75.8
28202,尼崎市,1838,0.000,382.4
28203,明石市,1826,0.001,426.4
08203,土浦市,1811,0.001,104.7
04104,仙台市太白区,1801,0.001,341.5
24204,松阪市,1798,0.001,304.0
23103,名古屋市北区,1794,0.001,239.8
17361,河北郡津幡町,1786,0.003,293.7
01202,函館市,1761,0.001,737.1
37201,高松市,1743,0.000,515.9
23220,稲沢市,1728,0.001,253.1
13218,福生市,1720,0.003,50.0
04102,仙台市宮城野区,1720,0.001,352.0
08227,筑西市,1718,0.002,114.4
27210,枚方市,1699,0.000,356.1
28101,神戸市東灘区,1690,0.001,395.3
02202,弘前市,1673,0.001,593.4
23104,名古屋市西区,1666,0.001,242.1
11464,北葛飾郡杉戸町,1660,0.003,81.3
10209,藤岡市,1652,0.003,109.2
12223,鴨川市,1651,0.005,50.7
12229,袖ケ浦市,1650,0.003,44.8
01103,札幌市東区,1649,0.001,881.6
40131,福岡市東区,1643,0.001,853.5
02203,八戸市,1638,0.001,598.0
22213,掛川市,1631,0.001,152.3
01107,札幌市西区,1628,0.001,873.5
38201,松山市,1620,0.000,639.5
04103,仙台市若林区,1619,0.001,345.6
40134,福岡市南区,1615,0.000,860.5
11206,行田市,1599,0.002,92.1
15204,三条市,1596,0.001,250.0
27207,高槻市,1592,0.000,361.8
08224,守谷市,1561,0.002,79.5
11106,さいたま市桜区,1557,0.002,60.4
08232,神栖市,1553,0.002,121.6
28214,宝塚市,1550,0.001,388.2
08205,石岡市,1549,0.002,116.2
01104,札幌市白石区,1543,0.001,875.6
23115,名古屋市名東区,1535,0.001,231.4
23114,名古屋市緑区,1520,0.001,235.8
22220,裾野市,1501,0.003,64.7
12232,白井市,1491,0.002,71.3
12225,君津市,1467,0.002,43.7
47201,那覇市,1462,0.000,1517.2
27215,寝屋川市,1456,0.001,362.4
45201,宮崎市,1455,0.000,851.8
11207,秩父市,1450,0.002,101.0
44201,大分市,1450,0.000,766.7
22132,浜松市東区,1442,0.001,173.4
08222,鹿嶋市,1435,0.002,122.5
22134,浜松市南区,1422,0.001,177.5
19211,笛吹市,1401,0.002,84.8
12215,旭市,1399,0.002,110.7
35201,下関市,1389,0.000,792.8
08208,龍ケ崎市,1382,0.002,91.7
10207,館林市,1371,0.002,103.2
26103,京都市左京区,1366,0.001,340.2
34207,福山市,1359,0.000,572.0
15107,新潟市西区,1352,0.001,287.0
40106,北九州市小倉北区,1342,0.001,809.3
08207,結城市,1339,0.002,108.6
26109,京都市伏見区,1337,0.000,348.1
28107,神戸市須磨区,1333,0.001,411.2
01206,釧路市,1333,0.001,962.8
40133,福岡市中央区,1328,0.001,861.7
19202,富士吉田市,1316,0.003,71.0
39201,高知市,1298,0.000,584.3
11341,比企郡滑川町,1294,0.005,85.5
33101,岡山市北区,1290,0.000,521.0
23105,名古屋市中村区,1276,0.001,244.6
13228,あきる野市,1274,0.002,55.2
22211,磐田市,1271,0.001,166.1
22135,浜松市北区,1254,0.001,179.1
27220,箕面市,1253,0.001,373.2
22209,島田市,1252,0.001,139.2
27219,和泉市,1250,0.001,384.2
18201,福井市,1242,0.000,317.2
12236,香取市,1237,0.002,108.5
23219,小牧市,1226,0.001,236.1
23101,名古屋市千種区,1225,0.001,236.0
16202,高岡市,1217,0.001,283.1
40135,福岡市西区,1210,0.001,874.7
22325,田方郡函南町,1205,0.003,54.2
42201,長崎市,1202,0.000,934.8
23108,名古屋市瑞穂区,1202,0.001,238.2
19209,北杜市,1199,0.002,119.0
11240,幸手市,1186,0.002,85.7
10464,佐波郡玉村町,1184,0.003,116.1
15102,新潟市東区,1182,0.001,292.5
22133,浜松市西区,1176,0.001,186.8
22225,伊豆の国市,1176,0.002,61.1
12202,銚子市,1171,0.002,119.5
21202,大垣市,1165,0.001,279.3
09206,日光市,1156,0.001,169.9
28216,高砂市,1154,0.001,437.2
24201,津市,1153,0.000,300.1
27127,大阪市北区,1153,0.001,375.3
11233,北本市,1139,0.001,78.7
12230,八街市,1131,0.001,76.2
23207,豊川市,1127,0.001,207.1
13223,武蔵村山市,1124,0.002,50.6
15222,上越市,1120,0.001,229.7
23116,名古屋市天白区,1114,0.001,234.2
19208,南アルプス市,1111,0.002,114.6
28210,加古川市,1107,0.000,429.9
22136,浜松市浜北区,1106,0.001,168.6
34202,呉市,1096,0.000,642.0
27103,大阪市福島区,1080,0.001,377.4
11326,入間郡毛呂山町,1078,0.003,72.2
01106,札幌市南区,1078,0.001,860.5
30201,和歌山市,1076,0.000,413.1
20217,佐久市,1075,0.001,139.4
27118,大阪市城東区,1066,0.001,371.1
14362,足柄上郡大井町,1065,0.006,35.1
24205,桑名市,1064,0.001,263.7
26111,京都市西京区,1052,0.001,354.0
27121,大阪市東住吉区,1049,0.001,374.7
12213,東金市,1044,0.002,78.5
40137,福岡市早良区,1039,0.000,868.2
11209,飯能市,1038,0.001,71.4
27212,八尾市,1038,0.000,366.9
12234,南房総市,1034,0.003,50.3
28111,神戸市西区,1033,0.000,419.5
28108,神戸市垂水区,1028,0.000,415.5
19204,都留市,1022,0.003,60.9
11465,北葛飾郡松伏町,1020,0.004,73.1
28102,神戸市灘区,1012,0.001,399.5
27106,大阪市西区,1005,0.001,377.2
03206,北上市,1002,0.001,463.2
01207,帯広市,1001,0.000,885.5
40203,久留米市,999,0.000,857.0
07202,会津若松市,993,0.001,240.4
10208,渋川市,989,0.001,141.8
34105,広島市安佐南区,986,0.000,658.5
01203,小樽市,984,0.001,880.1
27109,大阪市天王寺区,975,0.001,374.4
27126,大阪市平野区,972,0.000,372.4
23213,西尾市,969,0.001,234.1
20321,北佐久郡軽井沢町,956,0.003,144.0
23238,長久手市,955,0.001,226.6
11241,鶴ヶ島市,952,0.001,70.1
01217,江別市,945,0.001,881.4
11324,入間郡三芳町,942,0.002,57.2
06204,酒田市,941,0.001,403.6
08211,常総市,939,0.001,90.9
23107,名古屋市昭和区,937,0.001,237.8
23226,尾張旭市,936,0.001,228.8
22224,菊川市,931,0.002,147.7
19210,甲斐市,915,0.001,103.4
01109,札幌市手稲区,914,0.001,879.2
08216,笠間市,907,0.001,131.7
43101,熊本市中央区,905,0.001,859.6
25206,草津市,904,0.001,330.6
25210,野洲市,903,0.001,321.0
23204,瀬戸市,902,0.001,220.6
27230,交野市,894,0.001,357.2
20220,安曇野市,892,0.001,190.9
08210,下妻市,891,0.002,104.2
09216,下野市,889,0.001,125.2
23229,豊明市,888,0.001,232.3
12239,大網白里市,877,0.002,73.7
34104,広島市西区,877,0.000,658.7
11343,比企郡小川町,866,0.003,85.5
28109,神戸市北区,863,0.000,401.9
29203,大和郡山市,860,0.001,351.9
12237,山武市,859,0.002,85.1
40109,北九州市八幡西区,859,0.000,821.7
27218,大東市,849,0.001,362.7
10203,桐生市,849,0.001,127.8
18209,越前市,840,0.001,312.5
35208,岩国市,840,0.001,695.0
27114,大阪市東淀川区,835,0.000,371.5
11216,羽生市,831,0.002,95.0
19205,山梨市,830,0.002,94.4
25214,米原市,828,0.002,286.9
32201,松江市,823,0.000,588.8
22341,駿東郡清水町,822,0.003,64.1
16208,砺波市,822,0.001,271.8
14363,足柄上郡松田町,821,0.007,39.5
04361,亘理郡亘理町,820,0.002,325.0
09209,真岡市,812,0.001,129.3
23106,名古屋市中区,810,0.001,240.5
11408,大里郡寄居町,809,0.002,95.4
01208,北見市,807,0.001,1022.2
12235,匝瑳市,805,0.002,99.8
23230,日進市,805,0.001,227.6
05203,横手市,805,0.001,446.8
21207,美濃市,803,0.004,241.4
27216,河内長野市,801,0.001,375.6
40136,福岡市城南区,798,0.001,864.4
40219,大野城市,797,0.001,855.4
27120,大阪市住吉区,796,0.000,376.9
11442,南埼玉郡宮代町,790,0.002,80.1
20205,飯田市,788,0.001,137.4
25202,彦根市,774,0.001,299.4
38202,今治市,773,0.000,622.2
27125,大阪市住之江区,769,0.001,379.1
16211,射水市,766,0.001,271.3
06202,米沢市,764,0.001,286.9
11301,北足立郡伊奈町,759,0.002,75.8
01110,札幌市清田区,759,0.001,864.6
10210,富岡市,753,0.002,121.1
40202,大牟田市,738,0.000,872.3
01108,札幌市厚別区,727,0.001,875.6
24203,伊勢市,721,0.001,273.2
31201,鳥取市,719,0.000,492.7
15108,新潟市西蒲区,718,0.001,277.5
42202,佐世保市,716,0.000,932.4
27128,大阪市中央区,716,0.001,374.3
07205,白河市,714,0.001,210.8
32203,出雲市,713,0.000,615.4
05212,大仙市,711,0.001,477.1
41201,佐賀市,710,0.000,879.3
10524,邑楽郡大泉町,704,0.002,104.1
28217,川西市,700,0.000,380.9
08236,小美玉市,700,0.001,123.5
07408,耶麻郡猪苗代町,699,0.003,259.9
11242,日高市,696,0.001,67.2
26110,京都市山科区,692,0.001,341.0
22461,周智郡森町,692,0.003,154.1
27202,岸和田市,691,0.000,389.9
09211,矢板市,689,0.002,170.7
19207,韮崎市,689,0.002,113.0
26101,京都市北区,686,0.001,350.2
15212,村上市,684,0.001,333.4
28207,伊丹市,682,0.000,381.8
06203,鶴岡市,681,0.001,362.3
21204,多治見市,680,0.001,221.4
04211,岩沼市,679,0.002,330.8
21213,各務原市,677,0.000,241.6
27117,大阪市旭区,677,0.001,370.9
03209,一関市,676,0.001,433.2
25211,湖南市,674,0.001,316.8
26102,京都市上京区,672,0.001,346.7
04208,角田市,668,0.002,316.7
24341,三重郡菰野町,667,0.001,281.1
26106,京都市下京区,666,0.001,347.6
40107,北九州市小倉南区,661,0.000,811.3
19214,中央市,653,0.002,96.8
28110,神戸市中央区,652,0.000,403.1
03216,滝沢市,647,0.001,514.6
27208,貝塚市,638,0.001,392.9
23232,愛西市,637,0.001,260.2
21203,高山市,637,0.001,227.2
01224,千歳市,628,0.001,852.5
02206,十和田市,626,0.001,598.2
23111,名古屋市港区,624,0.000,248.7
02205,五所川原市,624,0.001,621.9
04215,大崎市,622,0.000,392.1
15104,新潟市江南区,621,0.001,286.2
03215,奥州市,620,0.001,451.1
27204,池田市,620,0.000,378.0
36201,徳島市,614,0.000,483.2
12403,山武郡九十九里町,611,0.003,84.1
01213,苫小牧市,609,0.000,837.5
23102,名古屋市東区,608,0.001,238.7
25213,東近江市,608,0.000,299.4
27217,松原市,607,0.001,373.9
21216,瑞穂市,602,0.001,261.2
27119,大阪市阿倍野区,601,0.000,375.7
23236,みよし市,591,0.001,223.9
10345,北群馬郡吉岡町,589,0.003,134.2
20215,塩尻市,588,0.001,171.6
26104,京都市中京区,586,0.001,347.3
23214,蒲郡市,586,0.001,215.6
08235,つくばみらい市,585,0.001,86.2
29209,生駒市,584,0.000,356.1
27209,守口市,583,0.000,368.5
11385,児玉郡上里町,580,0.002,110.3
08228,坂東市,580,0.001,88.2
35203,山口市,578,0.000,733.5
27142,堺市中区,575,0.000,379.8
12329,印旛郡栄町,573,0.002,86.0
29211,葛城市,568,0.001,362.5
08229,稲敷市,566,0.001,103.4
21219,郡上市,566,0.001,241.0
22344,駿東郡小山町,563,0.003,53.5
09361,下都賀郡壬生町,562,0.001,128.2
09386,塩谷郡高根沢町,559,0.002,151.2
28215,三木市,554,0.001,408.9
09215,那須烏山市,554,0.002,159.0
34108,広島市佐伯区,551,0.000,672.4
44202,別府市,550,0.000,776.3
43102,熊本市東区,545,0.000,855.6
33204,玉野市,542,0.001,521.7
27231,大阪狭山市,542,0.001,376.0
20206,諏訪市,541,0.001,152.0
12322,印旛郡酒々井町,540,0.002,79.9
19212,上野原市,539,0.002,56.2
12238,いすみ市,538,0.001,71.5
27214,富田林市,536,0.000,373.2
05204,大館市,535,0.001,557.5
23209,碧南市,531,0.001,237.3
13303,西多摩郡瑞穂町,528,0.002,53.2
24212,熊野市,528,0.002,359.0
46218,霧島市,527,0.000,902.0
40132,福岡市博多区,527,0.000,856.3
19213,甲州市,525,0.002,83.5
18210,坂井市,525,0.001,318.3
10212,みどり市,524,0.001,132.9
25203,長浜市,522,0.000,302.1
14361,足柄上郡中井町,519,0.006,30.1
04202,石巻市,519,0.000,382.4
33104,岡山市南区,518,0.000,512.6
35202,宇部市,514,0.000,771.5
22222,伊豆市,513,0.002,72.7
12226,富津市,513,0.001,33.3
42205,大村市,512,0.000,920.4
27123,大阪市淀川区,510,0.000,376.9
28212,赤穂市,510,0.001,475.0
23441,知多郡阿久比町,507,0.001,243.4
28221,丹波篠山市,502,0.001,391.5
47211,沖縄市,500,0.000,1498.1
22219,下田市,499,0.002,88.8
23224,知多市,499,0.001,246.9
10206,沼田市,499,0.001,153.9
01644,中川郡池田町,499,0.002,917.8
26105,京都市東山区,497,0.001,344.8
26207,城陽市,496,0.001,345.5
34211,大竹市,495,0.002,682.5
08226,那珂市,495,0.001,151.4
27108,大阪市大正区,493,0.001,378.9
26202,舞鶴市,493,0.001,373.3
15205,柏崎市,491,0.001,241.2
22301,賀茂郡東伊豆町,490,0.004,72.7
29210,香芝市,489,0.001,362.4
27225,高石市,489,0.001,385.3
20209,伊那市,488,0.001,139.1
08341,那珂郡東海村,485,0.001,157.0
23205,半田市,485,0.000,243.9
27116,大阪市生野区,483,0.000,372.6
40101,北九州市門司区,482,0.000,801.2
27104,大阪市此花区,480,0.001,381.0
06206,寒河江市,480,0.001,352.0
43105,熊本市北区,479,0.000,859.0
27382,南河内郡河南町,477,0.003,367.8
34101,広島市中区,475,0.000,655.8
33208,総社市,473,0.001,536.5
23216,常滑市,472,0.001,249.8
23112,名古屋市南区,471,0.000,240.0
23237,あま市,469,0.001,250.8
08212,常陸太田市,468,0.001,173.4
09301,河内郡上三川町,466,0.002,129.0
09364,下都賀郡野木町,466,0.001,103.0
31204,境港市,464,0.001,573.2
21205,関市,463,0.000,231.2
32528,隠岐郡隠岐の島町,460,0.001,575.3
28229,たつの市,458,0.000,458.1
12218,勝浦市,457,0.002,66.6
23217,江南市,455,0.000,243.2
18202,敦賀市,455,0.001,316.4
40218,春日市,454,0.000,857.3
12410,山武郡横芝光町,454,0.002,94.0
04209,多賀城市,453,0.001,355.1
33102,岡山市中区,453,0.000,514.3
12423,長生郡長生村,452,0.003,74.1
38207,大洲市,452,0.000,672.0
29206,桜井市,450,0.001,347.6
40220,宗像市,447,0.000,841.0
07207,須賀川市,444,0.001,230.1
33203,津山市,443,0.000,499.1
27222,羽曳野市,442,0.000,371.3
09342,芳賀郡益子町,438,0.002,136.6
36207,美馬市,438,0.001,514.5
23228,岩倉市,437,0.001,243.2
35207,下松市,435,0.001,713.7
24207,鈴鹿市,435,0.000,275.7
23425,海部郡蟹江町,433,0.001,252.1
24344,三重郡川越町,432,0.003,263.1
23222,東海市,431,0.000,242.7
26204,宇治市,429,0.000,342.8
07210,二本松市,429,0.001,264.7
19430,南都留郡富士河口湖町,429,0.001,85.1
29205,橿原市,428,0.000,354.4
15101,新潟市北区,424,0.001,291.8
37202,丸亀市,421,0.000,533.8
23223,大府市,419,0.000,237.5
26214,木津川市,417,0.000,342.2
10426,吾妻郡草津町,417,0.003,168.0
31202,米子市,416,0.000,554.8
01235,石狩市,414,0.001,917.8
24216,伊賀市,414,0.000,313.3
20204,岡谷市,414,0.001,160.3
34103,広島市南区,408,0.000,652.9
08223,潮来市,405,0.001,115.7
28209,豊岡市,404,0.000,433.0
23225,知立市,403,0.001,230.1
09210,大田原市,403,0.001,178.8
15206,新発田市,403,0.000,289.6
15105,新潟市秋葉区,403,0.000,276.5
40223,古賀市,397,0.001,847.0
08302,東茨城郡茨城町,397,0.001,133.8
23234,北名古屋市,397,0.000,243.3
04323,柴田郡柴田町,394,0.001,327.3
25207,守山市,394,0.000,326.8
03205,花巻市,393,0.000,476.5
27141,堺市堺区,391,0.000,380.3
23231,田原市,391,0.001,222.5
22216,袋井市,391,0.000,159.8
12233,富里市,389,0.001,83.8
34102,広島市東区,388,0.000,649.8
11347,比企郡吉見町,388,0.002,81.5
23302,愛知郡東郷町,387,0.001,228.8
01231,恵庭市,385,0.001,859.1
28223,丹波市,385,0.001,407.3
14402,愛甲郡清川村,385,0.010,34.9
43211,宇土市,385,0.000,872.3
30206,田辺市,384,0.001,394.8
26366,相楽郡精華町,382,0.001,349.2
03321,紫波郡紫波町,381,0.001,490.1
09214,さくら市,379,0.001,161.3
40621,京都郡苅田町,379,0.001,805.2
20521,埴科郡坂城町,375,0.002,175.5
39211,香南市,375,0.001,563.2
15223,阿賀野市,369,0.001,278.6
24208,名張市,369,0.000,322.3
01661,釧路郡釧路町,367,0.002,956.5
34106,広島市安佐北区,366,0.000,648.4
34204,三原市,365,0.000,603.0
12349,香取郡東庄町,364,0.003,115.6
15224,佐渡市,364,0.000,324.1
23442,知多郡東浦町,363,0.001,239.7
20383,上伊那郡箕輪町,363,0.002,156.5
17212,野々市市,362,0.001,297.2
08546,猿島郡境町,359,0.001,90.7
06209,長井市,359,0.001,316.4
15210,十日町市,358,0.001,205.9
12421,長生郡一宮町,354,0.003,74.2
14383,足柄下郡真鶴町,353,0.004,41.6
08215,北茨城市,351,0.001,199.1
27301,三島郡島本町,347,0.001,357.5
27223,門真市,345,0.000,365.6
10211,安中市,344,0.001,133.1
01234,北広島市,343,0.001,866.3
33103,岡山市東区,342,0.000,506.8
34205,尾道市,341,0.000,589.0
19346,西八代郡市川三郷町,341,0.002,96.0
40103,北九州市若松区,335,0.000,820.5
08443,稲敷郡阿見町,333,0.001,97.9
40221,太宰府市,333,0.000,852.6
05202,能代市,331,0.001,546.4
23361,丹羽郡大口町,331,0.001,239.2
36341,名西郡石井町,329,0.001,487.7
17210,白山市,329,0.000,282.4
07213,伊達市,329,0.000,291.8
43104,熊本市南区,320,0.000,866.4
40421,嘉穂郡桂川町,319,0.003,836.4
10344,北群馬郡榛東村,319,0.002,135.9
28206,芦屋市,318,0.000,392.0
17206,加賀市,317,0.000,304.6
41202,唐津市,316,0.000,901.7
11348,比企郡鳩山町,316,0.002,76.6
34213,廿日市市,316,0.000,683.8
28106,神戸市長田区,315,0.000,407.7
22137,浜松市天竜区,315,0.001,151.8
23447,知多郡武豊町,314,0.001,246.2
08230,かすみがうら市,314,0.001,112.3
40217,筑紫野市,313,0.000,848.0
23215,犬山市,313,0.000,232.8
29212,宇陀市,313,0.001,333.7
22226,牧之原市,312,0.001,142.0
15209,加茂市,310,0.001,260.4
