コード,市区町村名,人数,獲得比率,距離
11221,草加市,1982,0.001,65.2
13215,国立市,1975,0.002,42.0
08220,つくば市,1921,0.001,101.9
11237,三郷市,1888,0.001,66.8
14384,足柄下郡湯河原町,1878,0.002,40.6
12216,習志野市,1832,0.001,64.3
12102,千葉市花見川区,1823,0.001,68.5
13221,清瀬市,1814,0.002,52.7
13207,昭島市,1797,0.002,45.6
23201,豊橋市,1791,0.000,200.1
20201,長野市,1728,0.000,192.2
11214,春日部市,1687,0.001,79.6
12221,八千代市,1677,0.001,73.1
19201,甲府市,1661,0.001,93.0
11223,蕨市,1660,0.002,59.8
11219,上尾市,1656,0.001,73.5
01105,札幌市豊平区,1650,0.001,869.7
13214,国分寺市,1645,0.001,43.9
09203,栃木市,1611,0.001,116.7
12211,成田市,1586,0.001,96.4
04105,仙台市泉区,1573,0.001,357.9
37403,仲多度郡琴平町,1573,0.001,532.1
12105,千葉市緑区,1551,0.001,74.2
08204,古河市,1536,0.001,100.3
22101,静岡市葵区,1533,0.001,112.9
14401,愛甲郡愛川町,1513,0.004,29.3
22205,熱海市,1505,0.003,46.4
11232,久喜市,1485,0.001,87.7
22102,静岡市駿河区,1471,0.001,109.0
29201,奈良市,1467,0.000,336.7
27205,吹田市,1428,0.000,366.2
13213,東村山市,1427,0.001,49.7
01103,札幌市東区,1427,0.000,883.4
11105,さいたま市中央区,1416,0.001,64.2
25201,大津市,1409,0.000,329.2
40136,福岡市城南区,1376,0.000,858.6
08201,水戸市,1371,0.001,145.0
23211,豊田市,1358,0.000,201.1
11101,さいたま市西区,1358,0.001,66.9
12104,千葉市若葉区,1353,0.001,73.1
11202,熊谷市,1308,0.001,95.2
21201,岐阜市,1283,0.000,245.0
27227,東大阪市,1268,0.000,359.7
11103,さいたま市大宮区,1266,0.001,67.3
23110,名古屋市中川区,1264,0.001,241.4
11212,東松山市,1249,0.001,81.7
04101,仙台市青葉区,1237,0.000,353.0
28203,明石市,1234,0.000,420.6
12222,我孫子市,1232,0.001,80.9
11243,吉川市,1220,0.002,73.4
23202,岡崎市,1209,0.000,206.8
10205,太田市,1207,0.001,111.5
11110,さいたま市岩槻区,1205,0.001,73.0
11245,ふじみ野市,1203,0.001,61.9
07203,郡山市,1202,0.000,247.8
09202,足利市,1198,0.001,116.4
12231,印西市,1197,0.001,82.4
22210,富士市,1190,0.000,69.5
12103,千葉市稲毛区,1186,0.001,67.6
11229,和光市,1183,0.001,54.5
11215,狭山市,1179,0.001,61.3
22103,静岡市清水区,1179,0.000,94.3
11106,さいたま市桜区,1158,0.001,62.0
09208,小山市,1152,0.001,113.8
13227,羽村市,1151,0.002,52.6
23203,一宮市,1135,0.000,244.1
13223,武蔵村山市,1111,0.002,50.0
19209,北杜市,1094,0.002,114.5
12208,野田市,1093,0.001,84.1
20202,松本市,1073,0.000,177.0
40131,福岡市東区,1064,0.000,847.7
11217,鴻巣市,1057,0.001,85.2
07201,福島市,1038,0.000,288.6
23206,春日井市,1036,0.000,224.5
11239,坂戸市,1028,0.001,72.5
15103,新潟市中央区,1018,0.001,291.6
01204,旭川市,1013,0.000,969.7
12210,茂原市,1009,0.001,74.6
24202,四日市市,1006,0.000,269.7
22215,御殿場市,1002,0.001,53.9
27215,寝屋川市,997,0.000,356.7
11231,桶川市,977,0.001,76.8
13218,福生市,971,0.002,48.9
28201,姫路市,950,0.000,440.3
27207,高槻市,939,0.000,356.0
01102,札幌市北区,935,0.000,883.5
22206,三島市,929,0.001,53.3
19210,甲斐市,926,0.001,98.7
46201,鹿児島市,912,0.000,934.5
11246,白岡市,906,0.001,80.9
23210,刈谷市,897,0.001,227.8
26108,京都市右京区,881,0.000,351.0
27211,茨木市,876,0.000,362.4
20217,佐久市,868,0.001,136.1
11109,さいたま市緑区,863,0.001,67.0
08202,日立市,857,0.000,176.0
10204,伊勢崎市,853,0.000,115.6
23115,名古屋市名東区,852,0.000,225.6
26111,京都市西京区,849,0.001,348.3
14362,足柄上郡大井町,846,0.004,29.5
13101,千代田区,844,0.001,48.0
12106,千葉市美浜区,837,0.001,63.2
12202,銚子市,835,0.001,125.1
27114,大阪市東淀川区,831,0.000,365.7
08207,結城市,830,0.002,111.0
20220,安曇野市,829,0.001,186.9
28202,尼崎市,819,0.000,376.6
15202,長岡市,818,0.000,247.3
06201,山形市,807,0.000,335.3
22207,富士宮市,804,0.001,78.6
33202,倉敷市,803,0.000,528.9
09213,那須塩原市,801,0.001,190.8
21202,大垣市,799,0.001,273.6
28204,西宮市,798,0.000,384.1
10203,桐生市,797,0.001,128.0
11241,鶴ヶ島市,795,0.001,70.0
04102,仙台市宮城野区,795,0.000,354.8
28214,宝塚市,788,0.000,382.4
05201,秋田市,786,0.000,487.1
19208,南アルプス市,778,0.001,109.6
22131,浜松市中区,775,0.000,173.3
12206,木更津市,775,0.001,43.5
27210,枚方市,772,0.000,350.3
21204,多治見市,769,0.001,215.7
22208,伊東市,766,0.001,54.2
28216,高砂市,759,0.001,431.4
22342,駿東郡長泉町,742,0.002,57.9
16201,富山市,739,0.000,244.7
11324,入間郡三芳町,734,0.002,58.1
07204,いわき市,726,0.000,231.1
12229,袖ケ浦市,726,0.001,50.5
01202,函館市,718,0.000,738.9
08203,土浦市,715,0.001,108.6
47201,那覇市,711,0.000,1512.2
29209,生駒市,707,0.001,350.3
27121,大阪市東住吉区,700,0.000,368.9
28207,伊丹市,696,0.000,376.0
26204,宇治市,694,0.000,337.0
11238,蓮田市,692,0.001,78.0
12228,四街道市,691,0.001,74.2
11210,加須市,689,0.001,93.4
23114,名古屋市緑区,683,0.000,230.0
08221,ひたちなか市,680,0.000,154.2
38202,今治市,670,0.000,616.4
26110,京都市山科区,664,0.001,335.2
11442,南埼玉郡宮代町,660,0.002,82.2
27123,大阪市淀川区,657,0.000,371.1
23229,豊明市,652,0.001,226.5
10207,館林市,651,0.001,104.1
42201,長崎市,650,0.000,929.1
26106,京都市下京区,641,0.001,341.8
33203,津山市,638,0.000,493.3
19202,富士吉田市,636,0.001,65.6
22135,浜松市北区,629,0.001,173.3
12232,白井市,628,0.001,75.7
28301,川辺郡猪名川町,626,0.002,378.0
08232,神栖市,622,0.001,127.0
11207,秩父市,615,0.001,97.8
27214,富田林市,615,0.000,367.4
11464,北葛飾郡杉戸町,612,0.001,83.6
22214,藤枝市,609,0.000,121.8
10210,富岡市,605,0.001,118.9
27125,大阪市住之江区,602,0.000,373.4
15102,新潟市東区,602,0.000,292.7
12234,南房総市,600,0.002,54.2
23104,名古屋市西区,600,0.000,236.3
09216,下野市,596,0.001,127.3
01217,江別市,590,0.000,883.3
17201,金沢市,585,0.000,282.8
26101,京都市北区,583,0.001,344.5
24203,伊勢市,582,0.000,267.5
13305,西多摩郡日の出町,581,0.003,55.3
23219,小牧市,579,0.000,230.4
03201,盛岡市,579,0.000,517.4
30206,田辺市,579,0.001,389.2
26103,京都市左京区,577,0.000,334.5
01104,札幌市白石区,576,0.000,877.4
34108,広島市佐伯区,574,0.000,666.6
23212,安城市,572,0.000,224.1
10209,藤岡市,571,0.001,107.7
01207,帯広市,571,0.000,888.2
09211,矢板市,570,0.001,172.7
08227,筑西市,564,0.000,117.2
28101,神戸市東灘区,558,0.000,389.5
08219,牛久市,556,0.001,95.9
27144,堺市西区,555,0.000,377.4
24201,津市,547,0.000,294.3
26109,京都市伏見区,546,0.000,342.3
34105,広島市安佐南区,544,0.000,652.7
08224,守谷市,543,0.001,83.1
12236,香取市,541,0.001,113.8
34202,呉市,539,0.000,636.2
23113,名古屋市守山区,528,0.000,226.2
23220,稲沢市,526,0.000,247.4
27219,和泉市,525,0.000,378.4
04103,仙台市若林区,524,0.000,348.4
08217,取手市,523,0.000,85.0
08210,下妻市,523,0.001,107.2
20203,上田市,523,0.000,164.7
40203,久留米市,523,0.000,851.2
27216,河内長野市,518,0.001,369.9
12322,印旛郡酒々井町,517,0.002,85.1
16202,高岡市,512,0.000,278.9
23230,日進市,509,0.001,221.9
12215,旭市,509,0.001,116.3
38201,松山市,506,0.000,633.7
11233,北本市,500,0.001,79.6
30201,和歌山市,499,0.000,407.3
01206,釧路市,494,0.000,965.8
37201,高松市,493,0.000,510.1
22212,焼津市,492,0.000,119.5
24204,松阪市,491,0.000,298.3
17209,かほく市,491,0.000,294.3
14366,足柄上郡開成町,488,0.003,32.9
01208,北見市,488,0.000,1025.0
22213,掛川市,481,0.000,146.7
14363,足柄上郡松田町,481,0.004,34.1
26104,京都市中京区,480,0.000,341.6
19211,笛吹市,475,0.001,79.9
27118,大阪市城東区,472,0.000,365.3
40134,福岡市南区,470,0.000,854.7
19206,大月市,469,0.002,62.9
22225,伊豆の国市,463,0.001,55.8
33101,岡山市北区,462,0.000,515.2
45201,宮崎市,460,0.000,846.3
23109,名古屋市熱田区,459,0.001,236.6
11206,行田市,458,0.000,92.6
08211,常総市,457,0.001,94.2
07402,耶麻郡北塩原村,455,0.002,269.3
12213,東金市,453,0.001,84.2
28102,神戸市灘区,451,0.000,393.7
11228,志木市,449,0.001,59.5
11242,日高市,448,0.001,66.6
23226,尾張旭市,447,0.001,223.1
23107,名古屋市昭和区,445,0.000,232.1
02202,弘前市,444,0.000,595.0
39201,高知市,442,0.000,578.6
19430,南都留郡富士河口湖町,442,0.002,79.7
09206,日光市,441,0.001,170.8
42205,大村市,441,0.000,914.6
22325,田方郡函南町,440,0.001,48.7
44201,大分市,436,0.000,761.0
24216,伊賀市,434,0.000,307.6
22216,袋井市,430,0.001,154.2
21213,各務原市,427,0.000,235.9
18210,坂井市,425,0.000,313.2
28221,丹波篠山市,424,0.001,385.7
23501,額田郡幸田町,422,0.001,217.2
11240,幸手市,422,0.001,87.9
10208,渋川市,418,0.000,140.8
23207,豊川市,415,0.000,201.3
04104,仙台市太白区,412,0.000,343.9
27212,八尾市,411,0.000,361.1
25206,草津市,410,0.000,324.8
28229,たつの市,409,0.001,452.3
16211,射水市,409,0.000,267.1
28111,神戸市西区,409,0.000,413.7
47211,沖縄市,408,0.000,1493.1
40137,福岡市早良区,405,0.000,862.4
13303,西多摩郡瑞穂町,405,0.001,52.3
27126,大阪市平野区,402,0.000,366.6
22132,浜松市東区,397,0.000,167.8
12225,君津市,395,0.000,49.3
08216,笠間市,395,0.000,135.2
12329,印旛郡栄町,391,0.002,90.9
11218,深谷市,390,0.000,98.6
11209,飯能市,389,0.000,69.8
09209,真岡市,389,0.001,131.9
08223,潮来市,387,0.001,120.7
20215,塩尻市,385,0.001,166.9
09386,塩谷郡高根沢町,385,0.001,153.7
28105,神戸市兵庫区,383,0.000,400.2
29210,香芝市,382,0.001,356.6
23217,江南市,382,0.000,237.5
28107,神戸市須磨区,381,0.000,405.4
23204,瀬戸市,379,0.000,214.8
23102,名古屋市東区,379,0.000,232.9
25210,野洲市,379,0.001,315.2
22220,裾野市,377,0.001,59.0
11341,比企郡滑川町,376,0.002,85.3
11234,八潮市,376,0.000,65.2
40133,福岡市中央区,376,0.000,856.0
08235,つくばみらい市,375,0.001,89.9
25211,湖南市,373,0.001,311.0
34101,広島市中区,372,0.000,650.0
27222,羽曳野市,371,0.000,365.6
27203,豊中市,369,0.000,370.4
27217,松原市,367,0.000,368.1
23108,名古屋市瑞穂区,365,0.000,232.4
16204,魚津市,364,0.001,242.0
09301,河内郡上三川町,362,0.001,131.3
27127,大阪市北区,361,0.000,369.5
35208,岩国市,361,0.000,689.2
28109,神戸市北区,358,0.000,396.2
34103,広島市南区,356,0.000,647.1
19207,韮崎市,355,0.001,108.1
10211,安中市,352,0.001,131.0
11216,羽生市,350,0.001,96.0
22136,浜松市浜北区,349,0.000,162.9
22133,浜松市西区,347,0.000,181.2
27230,交野市,345,0.000,351.4
27202,岸和田市,345,0.000,384.1
11211,本庄市,345,0.000,103.7
01101,札幌市中央区,344,0.000,874.0
21214,可児市,342,0.000,220.0
17212,野々市市,342,0.000,292.5
40135,福岡市西区,341,0.000,868.9
18209,越前市,338,0.000,307.1
20206,諏訪市,337,0.001,147.7
01213,苫小牧市,336,0.000,839.4
29205,橿原市,335,0.000,348.7
27146,堺市北区,334,0.000,371.2
20205,飯田市,333,0.000,131.8
28215,三木市,331,0.000,403.1
22211,磐田市,331,0.000,160.5
23213,西尾市,330,0.000,228.3
25203,長浜市,328,0.000,296.5
35201,下関市,327,0.000,787.0
27209,守口市,326,0.000,362.7
22344,駿東郡小山町,325,0.002,47.8
23302,愛知郡東郷町,324,0.001,223.0
32201,松江市,323,0.000,583.1
03206,北上市,322,0.000,465.5
25207,守山市,320,0.000,321.1
40421,嘉穂郡桂川町,319,0.003,830.6
19214,中央市,315,0.001,91.7
27142,堺市中区,311,0.000,374.0
23116,名古屋市天白区,311,0.000,228.4
01107,札幌市西区,311,0.000,875.2
33104,岡山市南区,310,0.000,506.9
15210,十日町市,308,0.001,204.8
06210,天童市,307,0.000,348.4
28217,川西市,305,0.000,375.2
26211,京田辺市,305,0.000,342.7
12237,山武市,305,0.001,90.7
23103,名古屋市北区,304,0.000,234.1
10524,邑楽郡大泉町,304,0.001,104.3
20207,須坂市,304,0.000,176.7
26210,八幡市,303,0.000,346.2
06403,西置賜郡飯豊町,303,0.003,296.4
20218,千曲市,302,0.001,180.7
23222,東海市,300,0.000,236.9
11408,大里郡寄居町,299,0.001,94.3
23236,みよし市,296,0.001,218.1
18202,敦賀市,296,0.000,310.9
27120,大阪市住吉区,295,0.000,371.2
22221,湖西市,291,0.000,190.0
08222,鹿嶋市,288,0.000,127.6
08236,小美玉市,286,0.001,127.7
25208,栗東市,286,0.000,317.0
23238,長久手市,285,0.001,220.8
27301,三島郡島本町,285,0.001,351.7
01210,岩見沢市,285,0.000,898.9
15101,新潟市北区,285,0.000,292.0
24344,三重郡川越町,284,0.002,257.3
21205,関市,281,0.000,225.7
01224,千歳市,280,0.000,854.4
40106,北九州市小倉北区,278,0.000,803.5
12239,大網白里市,278,0.001,79.4
04209,多賀城市,275,0.000,358.0
01109,札幌市手稲区,275,0.000,881.0
08208,龍ケ崎市,273,0.000,96.1
28210,加古川市,271,0.000,424.1
15223,阿賀野市,269,0.001,279.0
10212,みどり市,269,0.001,133.0
14382,足柄下郡箱根町,268,0.002,40.9
17202,七尾市,266,0.001,308.5
06202,米沢市,266,0.000,288.7
31201,鳥取市,263,0.000,487.0
25202,彦根市,261,0.000,293.7
18201,福井市,258,0.000,311.9
04215,大崎市,256,0.000,394.6
27223,門真市,256,0.000,359.8
11343,比企郡小川町,254,0.001,84.7
01110,札幌市清田区,253,0.000,866.4
24207,鈴鹿市,252,0.000,269.9
19213,甲州市,252,0.001,79.3
11465,北葛飾郡松伏町,252,0.001,75.9
01203,小樽市,250,0.000,881.7
34211,大竹市,249,0.001,676.7
04323,柴田郡柴田町,246,0.001,330.1
27109,大阪市天王寺区,246,0.000,368.6
36341,名西郡石井町,243,0.001,481.9
23106,名古屋市中区,243,0.000,234.7
20321,北佐久郡軽井沢町,242,0.001,141.4
02201,青森市,240,0.000,619.3
27119,大阪市阿倍野区,239,0.000,370.0
22137,浜松市天竜区,238,0.001,146.0
20209,伊那市,237,0.000,134.1
01231,恵庭市,237,0.000,861.0
11346,比企郡川島町,235,0.001,74.8
02405,上北郡六戸町,235,0.001,612.7
34207,福山市,234,0.000,566.2
12223,鴨川市,234,0.001,55.6
10344,北群馬郡榛東村,234,0.002,134.5
01108,札幌市厚別区,234,0.000,877.5
37205,観音寺市,232,0.000,548.1
03209,一関市,232,0.000,436.0
09342,芳賀郡益子町,230,0.001,139.6
23112,名古屋市南区,229,0.000,234.2
28110,神戸市中央区,228,0.000,397.3
24208,名張市,228,0.000,316.5
02203,八戸市,228,0.000,600.4
44202,別府市,228,0.000,770.5
27115,大阪市東成区,226,0.000,365.8
16206,滑川市,225,0.001,248.3
26209,長岡京市,224,0.000,348.7
22134,浜松市南区,223,0.000,171.9
27204,池田市,222,0.000,372.2
05202,能代市,222,0.000,547.8
25213,東近江市,221,0.000,293.7
15224,佐渡市,221,0.000,323.1
08341,那珂郡東海村,221,0.001,161.0
04203,塩竈市,221,0.000,362.0
43101,熊本市中央区,220,0.000,853.9
23425,海部郡蟹江町,220,0.001,246.3
40223,古賀市,219,0.000,841.2
27102,大阪市都島区,219,0.000,366.5
28206,芦屋市,217,0.000,386.2
42202,佐世保市,217,0.000,926.6
04211,岩沼市,216,0.000,333.6
37207,東かがわ市,213,0.001,485.0
04361,亘理郡亘理町,213,0.001,327.9
22209,島田市,211,0.000,133.5
17203,小松市,208,0.000,292.1
28223,丹波市,208,0.000,401.6
23111,名古屋市港区,208,0.000,243.0
17210,白山市,207,0.000,277.5
47215,南城市,207,0.000,1510.3
23442,知多郡東浦町,206,0.000,233.9
19384,中巨摩郡昭和町,206,0.001,92.8
11385,児玉郡上里町,204,0.001,109.3
07210,二本松市,203,0.000,267.3
29203,大和郡山市,203,0.000,346.1
02367,南津軽郡田舎館村,201,0.003,600.3
40132,福岡市博多区,197,0.000,850.6
25214,米原市,197,0.001,281.2
34104,広島市西区,196,0.000,653.0
27107,大阪市港区,196,0.000,374.5
16323,中新川郡立山町,195,0.001,239.0
24442,多気郡明和町,194,0.001,273.5
23105,名古屋市中村区,194,0.000,238.8
34102,広島市東区,194,0.000,644.0
28209,豊岡市,194,0.000,427.4
12205,館山市,193,0.000,50.8
34215,江田島市,192,0.001,655.6
23208,津島市,191,0.000,248.3
43102,熊本市東区,191,0.000,849.9
27218,大東市,189,0.000,356.9
08546,猿島郡境町,189,0.001,93.2
05215,仙北市,188,0.001,507.1
40213,行橋市,186,0.000,799.0
23237,あま市,186,0.000,245.0
22301,賀茂郡東伊豆町,186,0.001,68.4
30391,日高郡みなべ町,185,0.002,416.3
12230,八街市,185,0.000,81.6
40105,北九州市戸畑区,185,0.000,807.3
28219,三田市,181,0.000,391.9
33204,玉野市,181,0.000,515.9
27220,箕面市,180,0.000,367.4
10464,佐波郡玉村町,178,0.001,115.1
26107,京都市南区,178,0.000,344.0
43404,菊池郡菊陽町,178,0.000,844.7
10525,邑楽郡邑楽町,177,0.001,104.8
27208,貝塚市,176,0.000,387.2
27111,大阪市浪速区,176,0.000,370.7
12218,勝浦市,176,0.001,72.0
27124,大阪市鶴見区,176,0.000,362.5
41208,小城市,175,0.000,881.9
23214,蒲郡市,174,0.000,209.9
03216,滝沢市,173,0.000,516.9
45202,都城市,171,0.000,870.4
11342,比企郡嵐山町,171,0.000,84.5
40107,北九州市小倉南区,170,0.000,805.5
27226,藤井寺市,170,0.000,363.3
02206,十和田市,169,0.000,600.3
05212,大仙市,169,0.000,478.9
19204,都留市,168,0.001,56.0
33102,岡山市中区,168,0.000,508.5
22429,榛原郡川根本町,167,0.002,125.7
30204,有田市,167,0.001,419.1
24215,志摩市,167,0.000,267.0
33213,赤磐市,167,0.000,500.9
11301,北足立郡伊奈町,166,0.000,77.3
06209,長井市,165,0.001,318.0
04212,登米市,165,0.000,405.5
15104,新潟市江南区,164,0.000,286.3
40109,北九州市八幡西区,163,0.000,815.9
23225,知立市,163,0.000,224.4
19212,上野原市,163,0.001,52.5
15204,三条市,163,0.000,250.0
43348,下益城郡美里町,162,0.002,849.0
08212,常陸太田市,161,0.000,177.0
01211,網走市,161,0.000,1044.0
09204,佐野市,161,0.000,123.7
27221,柏原市,160,0.000,359.2
27116,大阪市生野区,160,0.000,366.8
26322,久世郡久御山町,158,0.001,344.1
27141,堺市堺区,157,0.000,374.5
04445,加美郡加美町,157,0.000,380.0
14383,足柄下郡真鶴町,156,0.002,36.1
42322,東彼杵郡川棚町,154,0.001,920.4
29206,桜井市,154,0.000,341.9
27122,大阪市西成区,154,0.000,371.6
23233,清須市,154,0.000,240.3
30202,海南市,154,0.000,408.1
27117,大阪市旭区,153,0.000,365.1
21217,飛騨市,153,0.001,234.5
02209,つがる市,153,0.000,624.3
05203,横手市,152,0.000,448.8
22226,牧之原市,151,0.000,136.5
22222,伊豆市,151,0.000,67.7
10345,北群馬郡吉岡町,150,0.001,133.1
40206,田川市,149,0.000,818.2
20219,東御市,148,0.000,155.5
47327,中頭郡北中城村,148,0.001,1497.8
29204,天理市,147,0.000,339.7
22341,駿東郡清水町,147,0.000,58.5
40205,飯塚市,147,0.000,832.4
32203,出雲市,146,0.000,609.7
12410,山武郡横芝光町,146,0.001,99.5
09205,鹿沼市,146,0.000,142.6
02205,五所川原市,146,0.000,623.5
22224,菊川市,142,0.000,142.2
06211,東根市,142,0.000,356.1
03205,花巻市,142,0.000,478.9
23228,岩倉市,141,0.000,237.5
23209,碧南市,141,0.000,231.5
20383,上伊那郡箕輪町,139,0.001,151.8
01221,名寄市,139,0.000,1033.6
01106,札幌市南区,139,0.000,862.3
23446,知多郡美浜町,137,0.001,244.8
23231,田原市,137,0.000,216.9
07209,相馬市,137,0.000,301.8
41201,佐賀市,137,0.000,873.5
40218,春日市,136,0.000,851.5
27361,泉南郡熊取町,136,0.000,390.1
23101,名古屋市千種区,136,0.000,230.3
21206,中津川市,136,0.000,183.9
35202,宇部市,135,0.000,765.7
15107,新潟市西区,135,0.000,286.8
05209,鹿角市,135,0.000,555.4
07202,会津若松市,134,0.000,242.3
04207,名取市,134,0.000,340.5
26105,京都市東山区,132,0.000,339.0
23215,犬山市,132,0.000,227.1
15205,柏崎市,132,0.000,240.0
02207,三沢市,132,0.000,629.6
11381,児玉郡美里町,131,0.001,99.8
45204,日南市,130,0.000,859.3
23232,愛西市,130,0.000,254.5
02411,上北郡六ヶ所村,129,0.001,650.7
29426,北葛城郡広陵町,128,0.000,351.7
27213,泉佐野市,128,0.000,393.9
09361,下都賀郡壬生町,127,0.000,130.1
08228,坂東市,127,0.000,91.1
23223,大府市,126,0.000,231.7
47212,豊見城市,125,0.000,1516.2
10521,邑楽郡板倉町,125,0.001,102.9
06381,東置賜郡高畠町,125,0.001,304.4
04213,栗原市,125,0.000,408.5
34106,広島市安佐北区,124,0.000,642.7
28108,神戸市垂水区,124,0.000,409.7
43211,宇土市,124,0.000,866.6
40221,太宰府市,124,0.000,846.8
33208,総社市,122,0.000,530.7
47208,浦添市,121,0.000,1507.9
21210,恵那市,121,0.000,189.6
17361,河北郡津幡町,121,0.000,289.3
21212,土岐市,121,0.000,207.0
24341,三重郡菰野町,120,0.000,275.3
09215,那須烏山市,120,0.000,161.8
08226,那珂市,120,0.000,155.3
40230,糸島市,120,0.000,873.4
15105,新潟市秋葉区,118,0.000,276.6
36201,徳島市,117,0.000,477.5
31202,米子市,117,0.000,549.1
15213,燕市,117,0.000,266.6
34213,廿日市市,116,0.000,678.1
14364,足柄上郡山北町,116,0.001,44.6
11347,比企郡吉見町,116,0.001,81.9
07213,伊達市,116,0.000,294.5
21341,養老郡養老町,115,0.000,265.1
29211,葛城市,115,0.000,356.7
08225,常陸大宮市,114,0.000,163.3
33103,岡山市東区,113,0.000,501.0
12233,富里市,111,0.000,89.1
06212,尾花沢市,109,0.001,374.1
06205,新庄市,109,0.000,395.3
47324,中頭郡読谷村,108,0.000,1493.5
23227,高浜市,108,0.000,230.3
28106,神戸市長田区,108,0.000,401.9
