コード,市区町村名,人数,獲得比率,距離
14136,川崎市宮前区,4839,0.002,34.7
13114,中野区,4813,0.001,46.9
13122,葛飾区,4777,0.001,54.6
14135,川崎市多摩区,4579,0.002,38.8
14134,川崎市高津区,4561,0.002,34.4
14152,相模原市中央区,4452,0.001,41.4
13117,北区,4401,0.001,53.8
11208,所沢市,4354,0.001,60.9
12207,松戸市,4225,0.001,62.1
13113,渋谷区,4201,0.002,42.6
13107,墨田区,4175,0.001,49.7
14213,大和市,3877,0.001,28.9
13103,港区,3726,0.001,41.5
13104,新宿区,3655,0.001,46.6
22103,静岡市清水区,3575,0.001,110.1
14206,小田原市,3409,0.002,50.6
12221,八千代市,3329,0.002,63.6
13204,三鷹市,3323,0.002,45.6
23221,新城市,3278,0.004,197.5
11224,戸田市,3263,0.002,59.2
09201,宇都宮市,3224,0.001,147.3
14151,相模原市緑区,3196,0.002,51.2
14211,秦野市,3139,0.002,44.9
12217,柏市,3121,0.001,69.9
14137,川崎市麻生区,3037,0.002,38.0
13206,府中市,2984,0.001,46.4
11221,草加市,2939,0.001,62.7
09202,足利市,2886,0.002,121.2
11202,熊谷市,2877,0.001,101.5
13229,西東京市,2835,0.001,51.6
12216,習志野市,2772,0.002,54.8
13106,台東区,2717,0.001,48.7
13118,荒川区,2710,0.001,51.6
11215,狭山市,2626,0.002,68.2
14214,伊勢原市,2615,0.003,36.8
11222,越谷市,2600,0.001,70.1
13105,文京区,2541,0.001,48.6
12101,千葉市中央区,2491,0.001,53.9
10201,前橋市,2474,0.001,137.6
01102,札幌市北区,2421,0.000,883.8
13102,中央区,2335,0.001,44.6
11201,川越市,2246,0.001,70.7
11235,富士見市,2245,0.002,64.7
14216,座間市,2225,0.002,33.2
22102,静岡市駿河区,2223,0.001,124.1
19201,甲府市,2214,0.001,109.6
13211,小平市,2199,0.001,52.5
14218,綾瀬市,2056,0.002,28.1
12219,市原市,2004,0.001,44.2
13208,調布市,1948,0.001,43.4
30341,伊都郡かつらぎ町,1925,0.003,398.6
12229,袖ケ浦市,1923,0.003,35.2
12102,千葉市花見川区,1922,0.001,58.1
22215,御殿場市,1917,0.001,70.8
12212,佐倉市,1912,0.001,69.2
10202,高崎市,1905,0.001,132.1
11104,さいたま市見沼区,1897,0.001,71.7
27223,門真市,1882,0.001,376.1
13212,日野市,1859,0.001,49.0
11108,さいたま市南区,1857,0.001,62.7
11209,飯能市,1835,0.002,80.3
34205,尾道市,1808,0.001,599.7
12206,木更津市,1785,0.001,28.2
12220,流山市,1745,0.001,69.2
11219,上尾市,1670,0.001,76.4
10204,伊勢崎市,1634,0.001,123.4
34202,呉市,1617,0.001,652.6
09203,栃木市,1615,0.001,118.4
13207,昭島市,1613,0.001,55.0
22211,磐田市,1607,0.001,175.4
13222,東久留米市,1589,0.001,54.1
08201,水戸市,1588,0.001,138.8
12208,野田市,1573,0.001,82.1
12106,千葉市美浜区,1538,0.001,52.4
13213,東村山市,1537,0.001,55.9
08220,つくば市,1526,0.001,96.9
11245,ふじみ野市,1486,0.001,66.5
11301,北足立郡伊奈町,1482,0.003,79.6
13202,立川市,1469,0.001,53.3
11109,さいたま市緑区,1444,0.001,67.2
11207,秩父市,1432,0.002,111.6
12104,千葉市若葉区,1419,0.001,60.2
11230,新座市,1418,0.001,57.2
11225,入間市,1405,0.001,65.6
12105,千葉市緑区,1358,0.001,59.9
22131,浜松市中区,1358,0.001,188.3
13225,稲城市,1358,0.001,41.8
20217,佐久市,1357,0.001,150.2
12228,四街道市,1350,0.002,62.5
13223,武蔵村山市,1346,0.002,58.5
11110,さいたま市岩槻区,1326,0.001,73.2
38213,四国中央市,1303,0.000,582.4
22132,浜松市東区,1301,0.001,182.7
11217,鴻巣市,1267,0.001,89.6
11216,羽生市,1261,0.002,99.6
08219,牛久市,1241,0.001,88.9
19346,西八代郡市川三郷町,1228,0.008,107.9
22203,沼津市,1227,0.001,76.2
15211,見附市,1217,0.003,258.4
11223,蕨市,1216,0.002,60.1
09208,小山市,1203,0.001,114.1
11239,坂戸市,1198,0.001,79.2
34207,福山市,1195,0.000,582.7
13220,東大和市,1173,0.001,56.4
13205,青梅市,1171,0.001,69.6
27207,高槻市,1159,0.000,372.6
13210,小金井市,1153,0.001,48.7
11227,朝霞市,1131,0.001,58.6
40134,福岡市南区,1125,0.000,870.9
22206,三島市,1117,0.001,68.6
11210,加須市,1107,0.001,95.6
12231,印西市,1102,0.001,72.8
13224,多摩市,1085,0.001,43.8
13227,羽村市,1082,0.002,62.5
11107,さいたま市浦和区,1048,0.001,65.6
11232,久喜市,1046,0.001,89.3
08232,神栖市,1029,0.001,113.9
22210,富士市,1024,0.000,86.2
11103,さいたま市大宮区,1023,0.001,69.4
22216,袋井市,1020,0.001,168.9
33202,倉敷市,1014,0.000,545.4
11214,春日部市,1013,0.000,78.9
13219,狛江市,1011,0.001,40.0
09301,河内郡上三川町,1003,0.003,130.5
12211,成田市,984,0.001,85.2
20201,長野市,978,0.000,205.6
11231,桶川市,978,0.001,80.6
10344,北群馬郡榛東村,977,0.007,144.1
14217,南足柄市,946,0.001,54.9
13221,清瀬市,931,0.001,57.2
13203,武蔵野市,915,0.001,48.2
11212,東松山市,913,0.001,87.9
13214,国分寺市,882,0.001,50.7
23112,名古屋市南区,877,0.001,250.9
19210,甲斐市,876,0.001,115.3
11218,深谷市,870,0.001,106.4
12210,茂原市,866,0.001,58.9
23201,豊橋市,857,0.000,215.5
12103,千葉市稲毛区,853,0.001,56.5
23222,東海市,851,0.001,253.5
08204,古河市,833,0.001,100.3
27203,豊中市,830,0.000,386.8
32201,松江市,829,0.000,600.3
22133,浜松市西区,822,0.001,196.3
22225,伊豆の国市,814,0.002,69.4
11101,さいたま市西区,806,0.001,70.1
19211,笛吹市,804,0.001,96.7
20204,岡谷市,802,0.002,171.9
08222,鹿嶋市,797,0.001,116.6
08217,取手市,796,0.001,78.4
09213,那須塩原市,793,0.001,191.4
40131,福岡市東区,789,0.000,864.0
10382,甘楽郡下仁田町,787,0.011,134.8
19208,南アルプス市,782,0.001,126.6
19209,北杜市,766,0.002,130.8
19213,甲州市,764,0.003,95.0
08205,石岡市,760,0.001,114.6
14401,愛甲郡愛川町,753,0.001,43.3
09209,真岡市,752,0.001,130.0
11105,さいたま市中央区,751,0.001,66.3
22207,富士宮市,747,0.000,95.6
14342,中郡二宮町,742,0.003,38.5
13101,千代田区,737,0.001,45.3
13218,福生市,734,0.001,58.6
20202,松本市,725,0.000,192.9
13215,国立市,724,0.001,49.6
07204,いわき市,723,0.000,225.5
31202,米子市,718,0.001,566.3
20203,上田市,713,0.000,178.8
29201,奈良市,712,0.000,352.8
13228,あきる野市,707,0.001,65.1
23211,豊田市,694,0.000,217.9
28202,尼崎市,693,0.000,393.0
12232,白井市,689,0.001,67.7
21201,岐阜市,688,0.000,262.2
37207,東かがわ市,686,0.002,501.0
23206,春日井市,685,0.000,241.6
12227,浦安市,672,0.000,45.4
12239,大網白里市,671,0.001,64.5
42202,佐世保市,662,0.000,942.6
23202,岡崎市,662,0.000,223.0
11229,和光市,662,0.001,56.5
11237,三郷市,661,0.000,62.7
40132,福岡市博多区,645,0.000,866.8
23223,大府市,643,0.001,248.3
22223,御前崎市,640,0.002,157.9
39204,南国市,636,0.001,585.4
05201,秋田市,634,0.000,488.4
08224,守谷市,631,0.001,78.3
22220,裾野市,629,0.001,75.6
40133,福岡市中央区,629,0.000,872.2
23101,名古屋市千種区,624,0.000,247.1
23207,豊川市,616,0.000,217.2
36201,徳島市,611,0.000,493.1
12222,我孫子市,607,0.000,73.9
11206,行田市,607,0.001,97.4
12235,匝瑳市,607,0.002,91.6
27205,吹田市,601,0.000,382.7
12213,東金市,596,0.001,69.8
12236,香取市,590,0.001,101.7
11228,志木市,588,0.001,62.2
22205,熱海市,586,0.002,60.3
28108,神戸市垂水区,582,0.000,426.1
40135,福岡市西区,582,0.000,885.1
23203,一宮市,580,0.000,261.2
16201,富山市,580,0.000,260.5
08227,筑西市,577,0.001,115.0
12224,鎌ケ谷市,576,0.001,61.5
08443,稲敷郡阿見町,575,0.001,94.7
27210,枚方市,572,0.000,366.8
12225,君津市,569,0.001,32.1
11102,さいたま市北区,562,0.000,73.1
11241,鶴ヶ島市,561,0.001,76.9
08216,笠間市,558,0.001,130.2
10525,邑楽郡邑楽町,557,0.001,109.6
06201,山形市,555,0.000,334.9
08202,日立市,553,0.000,169.4
28214,宝塚市,543,0.000,399.0
14362,足柄上郡大井町,542,0.002,46.8
11243,吉川市,538,0.001,70.4
19207,韮崎市,537,0.002,124.9
17201,金沢市,532,0.000,299.3
11326,入間郡毛呂山町,530,0.001,80.1
11240,幸手市,529,0.001,88.0
08221,ひたちなか市,522,0.000,146.9
28201,姫路市,517,0.000,457.1
12230,八街市,514,0.001,68.7
12226,富津市,512,0.001,21.5
04105,仙台市泉区,505,0.000,355.9
24202,四日市市,503,0.000,286.3
15361,南蒲原郡田上町,501,0.003,274.5
08211,常総市,494,0.001,90.4
03201,盛岡市,493,0.000,515.6
08341,那珂郡東海村,491,0.001,153.9
07203,郡山市,488,0.000,246.5
37201,高松市,487,0.000,526.2
07210,二本松市,484,0.001,265.1
08203,土浦市,481,0.000,102.2
01204,旭川市,481,0.000,968.7
23210,刈谷市,479,0.000,244.3
08231,桜川市,476,0.001,121.7
21210,恵那市,475,0.001,206.8
45201,宮崎市,474,0.000,860.6
11234,八潮市,474,0.001,61.9
23110,名古屋市中川区,472,0.000,258.2
08226,那珂市,470,0.001,149.0
03205,花巻市,459,0.000,477.2
22342,駿東郡長泉町,457,0.001,73.8
27144,堺市西区,453,0.000,393.5
12410,山武郡横芝光町,452,0.002,85.6
11385,児玉郡上里町,449,0.001,118.2
23212,安城市,446,0.000,240.5
09204,佐野市,442,0.000,127.0
43208,山鹿市,441,0.001,858.8
12237,山武市,436,0.001,76.7
11233,北本市,434,0.001,83.6
14321,高座郡寒川町,428,0.001,27.9
10210,富岡市,428,0.001,130.5
22214,藤枝市,426,0.000,136.9
28204,西宮市,426,0.000,400.6
22341,駿東郡清水町,424,0.001,73.5
11246,白岡市,423,0.001,82.1
19214,中央市,417,0.001,108.8
10209,藤岡市,413,0.001,117.9
04101,仙台市青葉区,410,0.000,351.5
11343,比企郡小川町,405,0.001,93.0
20206,諏訪市,401,0.001,163.7
14341,中郡大磯町,400,0.001,34.8
14382,足柄下郡箱根町,398,0.003,57.2
22222,伊豆市,397,0.001,80.0
01213,苫小牧市,397,0.000,839.1
21220,下呂市,387,0.001,229.6
09214,さくら市,387,0.001,162.7
15102,新潟市東区,384,0.000,298.1
01105,札幌市豊平区,381,0.000,869.8
27142,堺市中区,380,0.000,390.0
12202,銚子市,379,0.001,111.1
01202,函館市,378,0.000,739.3
15222,上越市,372,0.000,238.6
20215,塩尻市,370,0.001,183.5
12205,館山市,368,0.001,38.1
15107,新潟市西区,368,0.000,293.0
23213,西尾市,359,0.000,244.4
01217,江別市,358,0.000,883.3
26102,京都市上京区,357,0.000,357.7
22212,焼津市,357,0.000,134.0
11106,さいたま市桜区,357,0.000,64.3
15206,新発田市,356,0.000,294.3
27227,東大阪市,355,0.000,376.0
11464,北葛飾郡杉戸町,355,0.001,83.4
27125,大阪市住之江区,353,0.000,389.6
22219,下田市,351,0.002,93.7
01106,札幌市南区,350,0.000,862.7
33101,岡山市北区,349,0.000,531.9
26107,京都市南区,349,0.000,360.7
26109,京都市伏見区,346,0.000,359.0
09206,日光市,344,0.000,174.1
04104,仙台市太白区,342,0.000,342.5
22424,榛原郡吉田町,342,0.001,140.6
14384,足柄下郡湯河原町,341,0.001,55.9
10208,渋川市,339,0.000,149.6
08207,結城市,337,0.001,110.1
26204,宇治市,334,0.000,353.6
10212,みどり市,332,0.001,138.9
09407,那須郡那須町,331,0.001,198.1
08233,行方市,329,0.001,113.1
12215,旭市,328,0.001,102.5
40343,糟屋郡志免町,327,0.000,863.6
27219,和泉市,323,0.000,394.3
22226,牧之原市,322,0.001,150.4
09216,下野市,321,0.001,127.1
12233,富里市,319,0.001,77.0
07207,須賀川市,319,0.000,230.9
20220,安曇野市,319,0.000,202.3
27102,大阪市都島区,318,0.000,382.8
23104,名古屋市西区,317,0.000,253.2
18201,福井市,317,0.000,329.1
23236,みよし市,316,0.001,234.8
03215,奥州市,316,0.000,451.4
10203,桐生市,315,0.000,133.6
01101,札幌市中央区,315,0.000,874.2
40107,北九州市小倉南区,313,0.000,821.8
27217,松原市,310,0.000,384.2
23113,名古屋市守山区,309,0.000,243.2
15226,南魚沼市,307,0.001,206.8
15202,長岡市,306,0.000,254.7
23114,名古屋市緑区,302,0.000,246.7
16206,滑川市,298,0.001,263.3
20207,須坂市,297,0.001,189.2
22325,田方郡函南町,297,0.001,63.5
20362,諏訪郡富士見町,297,0.002,148.0
20383,上伊那郡箕輪町,296,0.001,168.4
23216,常滑市,295,0.001,260.2
19430,南都留郡富士河口湖町,294,0.001,97.0
22134,浜松市南区,292,0.000,186.5
17206,加賀市,292,0.000,316.5
09205,鹿沼市,290,0.000,145.0
16202,高岡市,289,0.000,294.6
40105,北九州市戸畑区,288,0.001,823.6
22209,島田市,286,0.000,148.9
32206,安来市,284,0.001,588.1
08310,東茨城郡城里町,281,0.001,145.7
07201,福島市,280,0.000,287.3
28110,神戸市中央区,279,0.000,413.7
11408,大里郡寄居町,279,0.001,103.3
25201,大津市,279,0.000,346.0
08228,坂東市,277,0.001,88.8
10211,安中市,275,0.000,142.4
12329,印旛郡栄町,274,0.001,81.0
23237,あま市,273,0.000,261.9
42307,西彼杵郡長与町,273,0.000,941.3
28109,神戸市北区,272,0.000,412.7
09210,大田原市,268,0.000,179.7
13421,小笠原村,262,0.003,944.5
23215,犬山市,261,0.000,244.3
04216,富谷市,260,0.000,361.4
20205,飯田市,259,0.000,149.1
46201,鹿児島市,258,0.000,948.8
10207,館林市,255,0.000,107.8
23204,瀬戸市,251,0.000,231.8
08546,猿島郡境町,251,0.001,92.3
11347,比企郡吉見町,250,0.001,87.2
25206,草津市,249,0.000,341.6
25204,近江八幡市,249,0.000,327.8
22461,周智郡森町,246,0.001,163.8
15213,燕市,246,0.000,273.4
11211,本庄市,243,0.000,112.9
03209,一関市,241,0.000,433.1
23231,田原市,240,0.000,232.1
23226,尾張旭市,240,0.000,240.0
08309,東茨城郡大洗町,240,0.001,137.3
23219,小牧市,239,0.000,247.4
15103,新潟市中央区,236,0.000,297.4
04202,石巻市,236,0.000,381.6
27123,大阪市淀川区,235,0.000,387.5
11238,蓮田市,233,0.000,79.6
33102,岡山市中区,232,0.000,525.1
22224,菊川市,229,0.000,156.4
21217,飛騨市,229,0.001,250.9
28216,高砂市,229,0.000,448.0
12342,香取郡神崎町,225,0.004,94.0
01221,名寄市,224,0.001,1032.8
26103,京都市左京区,224,0.000,351.4
21202,大垣市,223,0.000,290.6
22221,湖西市,222,0.000,205.2
21204,多治見市,219,0.000,232.8
14366,足柄上郡開成町,217,0.001,50.1
12423,長生郡長生村,217,0.001,63.7
01205,室蘭市,217,0.000,795.8
23116,名古屋市天白区,216,0.000,245.2
21206,中津川市,215,0.000,201.2
20485,北安曇郡白馬村,214,0.002,227.8
15218,五泉市,214,0.000,265.4
12223,鴨川市,213,0.000,38.9
37206,さぬき市,211,0.000,510.4
27119,大阪市阿倍野区,208,0.000,386.2
08235,つくばみらい市,208,0.000,84.7
03207,久慈市,208,0.000,569.1
20324,北佐久郡立科町,207,0.003,161.7
04102,仙台市宮城野区,207,0.000,352.0
01203,小樽市,201,0.000,882.5
23220,稲沢市,199,0.000,264.4
19204,都留市,199,0.001,72.9
45204,日南市,199,0.000,873.4
28203,明石市,198,0.000,437.1
12409,山武郡芝山町,198,0.003,82.7
08447,稲敷郡河内町,198,0.002,85.0
29426,北葛城郡広陵町,197,0.001,367.7
05203,横手市,197,0.000,448.5
21341,養老郡養老町,196,0.001,282.2
29442,吉野郡大淀町,195,0.001,367.1
21212,土岐市,195,0.000,224.1
02202,弘前市,194,0.000,596.0
26101,京都市北区,192,0.000,361.4
09361,下都賀郡壬生町,192,0.000,130.6
27212,八尾市,192,0.000,377.3
11348,比企郡鳩山町,191,0.001,83.8
21209,羽島市,190,0.000,270.2
02203,八戸市,190,0.000,598.7
05209,鹿角市,189,0.001,555.2
20363,諏訪郡原村,189,0.002,150.2
04205,気仙沼市,188,0.000,431.2
22213,掛川市,187,0.000,161.4
23111,名古屋市港区,185,0.000,259.7
37208,三豊市,184,0.000,557.1
24216,伊賀市,184,0.000,323.7
11324,入間郡三芳町,184,0.000,62.7
35203,山口市,182,0.000,744.3
28217,川西市,182,0.000,391.8
23109,名古屋市熱田区,182,0.000,253.3
11242,日高市,182,0.000,74.8
44201,大分市,182,0.000,776.5
31201,鳥取市,181,0.000,504.2
16210,南砺市,181,0.000,279.6
08208,龍ケ崎市,181,0.000,87.9
47201,那覇市,180,0.000,1523.6
40202,大牟田市,180,0.000,882.3
34106,広島市安佐北区,180,0.000,659.3
04215,大崎市,179,0.000,392.7
24201,津市,178,0.000,310.2
19384,中巨摩郡昭和町,178,0.001,109.7
21381,安八郡神戸町,177,0.001,278.8
24207,鈴鹿市,176,0.000,286.3
33215,美作市,173,0.001,494.1
20209,伊那市,173,0.000,151.1
08236,小美玉市,173,0.000,120.4
23302,愛知郡東郷町,169,0.000,239.7
08234,鉾田市,168,0.000,123.9
27214,富田林市,168,0.000,383.3
01236,北斗市,167,0.000,735.5
09411,那須郡那珂川町,166,0.001,169.8
01110,札幌市清田区,166,0.000,866.5
27109,大阪市天王寺区,165,0.000,384.8
27124,大阪市鶴見区,164,0.000,378.8
12441,夷隅郡大多喜町,164,0.001,49.4
21213,各務原市,163,0.000,253.1
27222,羽曳野市,162,0.000,381.6
23425,海部郡蟹江町,162,0.000,263.1
23214,蒲郡市,162,0.000,225.7
23115,名古屋市名東区,162,0.000,242.5
40203,久留米市,161,0.000,867.2
35215,周南市,160,0.000,726.3
34101,広島市中区,160,0.000,666.5
23107,名古屋市昭和区,160,0.000,248.9
42201,長崎市,158,0.000,944.8
22136,浜松市浜北区,158,0.000,178.2
38205,新居浜市,157,0.000,602.8
23442,知多郡東浦町,154,0.000,250.3
20210,駒ヶ根市,154,0.000,165.0
30201,和歌山市,153,0.000,423.0
37205,観音寺市,153,0.000,564.1
27229,四條畷市,152,0.000,369.1
08210,下妻市,152,0.000,104.3
06209,長井市,152,0.001,319.2
19368,南巨摩郡富士川町,149,0.001,118.6
06208,村山市,149,0.001,364.2
43105,熊本市北区,149,0.000,868.9
28107,神戸市須磨区,147,0.000,421.8
22305,賀茂郡松崎町,147,0.002,97.3
27146,堺市北区,146,0.000,387.3
21203,高山市,146,0.000,239.0
23102,名古屋市東区,145,0.000,249.8
26202,舞鶴市,144,0.000,384.9
10345,北群馬郡吉岡町,144,0.001,142.2
20214,茅野市,143,0.000,151.6
17463,鳳珠郡能登町,143,0.001,322.4
36402,板野郡北島町,142,0.001,486.0
17211,能美市,142,0.000,308.8
10521,邑楽郡板倉町,139,0.001,105.4
28215,三木市,137,0.000,419.8
22344,駿東郡小山町,137,0.001,65.1
22208,伊東市,137,0.000,64.8
26105,京都市東山区,136,0.000,355.7
28207,伊丹市,135,0.000,392.5
27216,河内長野市,135,0.000,385.6
01482,留萌郡小平町,135,0.004,994.7
21216,瑞穂市,133,0.000,272.7
09342,芳賀郡益子町,133,0.001,136.6
38201,松山市,132,0.000,649.6
18210,坂井市,132,0.000,330.3
01108,札幌市厚別区,131,0.000,877.5
11442,南埼玉郡宮代町,129,0.000,82.7
09384,塩谷郡塩谷町,128,0.001,170.4
47208,浦添市,126,0.000,1519.3
26106,京都市下京区,126,0.000,358.5
10448,利根郡昭和村,126,0.002,156.9
09344,芳賀郡市貝町,126,0.001,146.8
40602,田川郡添田町,125,0.001,830.2
10524,邑楽郡大泉町,125,0.000,109.9
28101,神戸市東灘区,124,0.000,406.0
13305,西多摩郡日の出町,124,0.001,66.8
30208,紀の川市,123,0.000,406.4
20403,下伊那郡高森町,122,0.001,167.0
01104,札幌市白石区,122,0.000,877.6
18501,三方上中郡若狭町,119,0.001,344.3
27226,藤井寺市,118,0.000,379.4
26207,城陽市,117,0.000,356.2
10424,吾妻郡長野原町,116,0.002,165.7
38203,宇和島市,116,0.000,694.0
19202,富士吉田市,114,0.000,82.9
07202,会津若松市,114,0.000,242.7
39201,高知市,113,0.000,593.9
03322,紫波郡矢巾町,113,0.000,497.8
24204,松阪市,112,0.000,313.8
19366,南巨摩郡南部町,112,0.001,111.7
10206,沼田市,111,0.000,160.2
18202,敦賀市,111,0.000,328.2
06213,南陽市,110,0.000,318.3
14383,足柄下郡真鶴町,110,0.001,50.9
47313,国頭郡宜野座村,109,0.002,1482.4
47211,沖縄市,109,0.000,1504.6
23105,名古屋市中村区,109,0.000,255.7
04207,名取市,109,0.000,337.7
25202,彦根市,108,0.000,310.7
35212,柳井市,108,0.000,707.6
33210,新見市,106,0.000,567.3
27211,茨木市,106,0.000,378.9
19424,南都留郡忍野村,106,0.001,77.2
34212,東広島市,105,0.000,637.8
17210,白山市,105,0.000,294.3
34209,三次市,104,0.000,622.2
13303,西多摩郡瑞穂町,103,0.000,61.4
12424,長生郡白子町,103,0.001,65.9
08302,東茨城郡茨城町,103,0.000,130.7
27147,堺市美原区,101,0.000,384.3
20213,飯山市,101,0.000,216.5
07308,伊達郡川俣町,101,0.001,274.3
41208,小城市,100,0.000,898.0
40384,遠賀郡遠賀町,100,0.001,839.7
38488,北宇和郡鬼北町,100,0.001,672.1
07205,白河市,100,0.000,211.6
04103,仙台市若林区,100,0.000,345.4
01224,千歳市,100,0.000,854.1
17207,羽咋市,99,0.000,314.0
04213,栗原市,99,0.000,406.5
03381,胆沢郡金ケ崎町,98,0.001,450.9
41204,多久市,97,0.001,905.9
41201,佐賀市,97,0.000,889.5
33203,津山市,97,0.000,510.3
30204,有田市,97,0.000,434.5
06210,天童市,97,0.000,347.8
34215,江田島市,96,0.000,672.0
30202,海南市,96,0.000,423.5
38207,大洲市,96,0.000,681.9
21211,美濃加茂市,96,0.000,241.1
19365,南巨摩郡身延町,95,0.001,109.6
40212,大川市,95,0.000,884.8
27106,大阪市西区,95,0.000,387.7
25203,長浜市,94,0.000,313.7
04444,加美郡色麻町,94,0.001,372.1
27220,箕面市,94,0.000,384.0
29210,香芝市,93,0.000,372.6
23234,北名古屋市,93,0.000,254.6
33207,井原市,92,0.000,571.0
21208,瑞浪市,91,0.000,217.5
15212,村上市,91,0.000,337.2
08564,北相馬郡利根町,91,0.001,78.8
25213,東近江市,90,0.000,310.5
19212,上野原市,90,0.000,67.5
02442,三戸郡五戸町,90,0.000,597.2
34304,安芸郡海田町,89,0.000,657.3
36202,鳴門市,88,0.000,485.1
34104,広島市西区,88,0.000,669.5
28111,神戸市西区,88,0.000,430.2
15204,三条市,88,0.000,255.8
16211,射水市,87,0.000,282.8
07214,本宮市,87,0.000,256.6
04406,宮城郡利府町,86,0.000,359.1
07522,田村郡小野町,86,0.001,237.4
27114,大阪市東淀川区,85,0.000,382.1
02201,青森市,85,0.000,619.6
43104,熊本市南区,84,0.000,876.1
34203,竹原市,84,0.000,627.9
29203,大和郡山市,84,0.000,362.2
23225,知立市,84,0.000,240.8
10522,邑楽郡明和町,84,0.001,103.4
33681,加賀郡吉備中央町,84,0.001,541.5
29425,北葛城郡王寺町,84,0.000,370.9
02367,南津軽郡田舎館村,83,0.001,601.0
15101,新潟市北区,82,0.000,297.0
28301,川辺郡猪名川町,82,0.000,394.7
29209,生駒市,81,0.000,366.6
01107,札幌市西区,80,0.000,875.6
20416,下伊那郡豊丘村,79,0.001,159.3
15209,加茂市,79,0.000,266.3
20208,小諸市,78,0.000,163.0
18207,鯖江市,78,0.000,320.6
15342,西蒲原郡弥彦村,78,0.001,277.5
28223,丹波市,77,0.000,418.5
28220,加西市,77,0.000,440.8
44211,宇佐市,76,0.000,791.9
28365,多可郡多可町,76,0.000,434.8
27215,寝屋川市,76,0.000,373.1
20386,上伊那郡中川村,76,0.002,159.4
15482,中魚沼郡津南町,76,0.001,207.4
11327,入間郡越生町,76,0.001,83.5
40109,北九州市八幡西区,75,0.000,832.2
34462,世羅郡世羅町,75,0.000,611.1
33104,岡山市南区,75,0.000,523.3
28206,芦屋市,75,0.000,402.7
08229,稲敷市,75,0.000,98.4
23229,豊明市,74,0.000,243.2
12234,南房総市,73,0.000,39.6
26366,相楽郡精華町,72,0.000,359.7
32204,益田市,72,0.000,710.9
22429,榛原郡川根本町,72,0.001,142.3
43205,水俣市,71,0.000,917.2
40215,中間市,71,0.000,837.2
28229,たつの市,71,0.000,469.0
21221,海津市,71,0.000,277.5
01631,河東郡音更町,71,0.000,915.0
27143,堺市東区,71,0.000,386.9
23209,碧南市,71,0.000,247.7
10464,佐波郡玉村町,71,0.000,123.8
47205,宜野湾市,70,0.000,1514.7
17203,小松市,70,0.000,309.0
27111,大阪市浪速区,69,0.000,387.0
16208,砺波市,69,0.000,283.4
39386,吾川郡いの町,68,0.000,608.2
30206,田辺市,68,0.000,403.8
27209,守口市,68,0.000,379.1
06204,酒田市,68,0.000,406.6
26110,京都市山科区,67,0.000,351.9
21214,可児市,67,0.000,237.2
15216,糸魚川市,67,0.000,245.9
06202,米沢市,67,0.000,289.0
07213,伊達市,66,0.000,292.2
23228,岩倉市,65,0.000,254.5
20212,大町市,65,0.000,215.8
06381,東置賜郡高畠町,65,0.000,304.4
05214,にかほ市,65,0.000,437.3
26210,八幡市,64,0.000,362.8
26201,福知山市,64,0.000,419.3
20361,諏訪郡下諏訪町,64,0.000,167.6
09211,矢板市,64,0.000,172.9
