コード,市区町村名,人数,獲得比率,距離
13229,西東京市,23013,0.011,33.8
22101,静岡市葵区,21792,0.008,128.2
11221,草加市,21753,0.009,46.1
13211,小平市,21550,0.011,35.1
22210,富士市,21361,0.008,86.5
13204,三鷹市,21209,0.011,27.7
14218,綾瀬市,20566,0.023,19.7
12101,千葉市中央区,20530,0.010,47.5
13102,中央区,19306,0.009,28.5
10205,太田市,19208,0.009,99.8
11108,さいたま市南区,19145,0.010,45.0
12227,浦安市,18821,0.011,32.7
12216,習志野市,18793,0.011,43.9
13219,狛江市,18777,0.012,22.2
13212,日野市,18621,0.010,33.0
11214,春日部市,18587,0.008,61.7
11215,狭山市,18468,0.011,50.8
12212,佐倉市,18333,0.009,61.3
12221,八千代市,18150,0.009,52.7
13213,東村山市,17981,0.012,38.4
22203,沼津市,17833,0.009,80.9
08220,つくば市,17584,0.008,82.0
13202,立川市,17302,0.009,36.7
11225,入間市,17194,0.012,48.7
12206,木更津市,17184,0.013,28.9
11227,朝霞市,17158,0.012,40.7
14214,伊勢原市,17005,0.017,31.7
12103,千葉市稲毛区,16996,0.011,47.7
23201,豊橋市,16670,0.005,218.4
13203,武蔵野市,16643,0.010,30.4
13214,国分寺市,16532,0.011,33.6
19201,甲府市,16138,0.008,101.0
22102,静岡市駿河区,16107,0.007,128.0
11202,熊谷市,16026,0.008,83.8
12106,千葉市美浜区,15992,0.010,43.2
13210,小金井市,15792,0.012,31.2
12220,流山市,15487,0.008,53.8
23211,豊田市,15440,0.003,217.1
12208,野田市,15222,0.008,65.4
10204,伊勢崎市,15205,0.007,105.9
07204,いわき市,14741,0.004,211.1
22103,静岡市清水区,14563,0.006,112.5
11104,さいたま市見沼区,14240,0.009,54.0
11103,さいたま市大宮区,13996,0.011,51.5
13224,多摩市,13936,0.009,27.5
11107,さいたま市浦和区,13810,0.009,47.9
12104,千葉市若葉区,13557,0.009,54.0
14210,三浦市,13555,0.023,30.0
08201,水戸市,13184,0.005,124.8
11224,戸田市,12870,0.009,41.4
11237,三郷市,12844,0.009,47.0
11235,富士見市,12829,0.012,46.8
07203,郡山市,12743,0.004,229.8
22131,浜松市中区,12718,0.005,192.2
11102,さいたま市北区,12713,0.008,55.3
12211,成田市,12557,0.010,76.2
20201,長野市,12493,0.003,190.9
13225,稲城市,12420,0.014,24.9
14301,三浦郡葉山町,12307,0.039,19.4
11109,さいたま市緑区,12307,0.009,49.7
12224,鎌ケ谷市,12187,0.010,48.3
11239,坂戸市,11840,0.011,61.7
22213,掛川市,11744,0.010,165.9
21201,岐阜市,11656,0.003,258.7
11232,久喜市,11641,0.008,71.6
13222,東久留米市,11566,0.010,36.3
11105,さいたま市中央区,11553,0.011,48.4
11229,和光市,11546,0.014,38.6
15202,長岡市,11451,0.004,237.0
11245,ふじみ野市,11329,0.010,48.6
13205,青梅市,11313,0.008,53.9
08202,日立市,11263,0.006,155.7
16201,富山市,11209,0.003,248.8
11106,さいたま市桜区,11145,0.011,46.5
12105,千葉市緑区,10908,0.009,56.3
12222,我孫子市,10862,0.008,60.4
09203,栃木市,10811,0.007,100.7
04101,仙台市青葉区,10758,0.003,335.0
22206,三島市,10749,0.010,72.6
05201,秋田市,10741,0.003,471.0
14321,高座郡寒川町,10656,0.022,24.5
23202,岡崎市,10520,0.003,223.9
13221,清瀬市,10458,0.014,39.4
11218,深谷市,10085,0.007,89.0
08203,土浦市,9859,0.007,88.3
08204,古河市,9855,0.007,83.0
07201,福島市,9839,0.003,270.6
22207,富士宮市,9467,0.007,94.3
20202,松本市,9345,0.004,181.8
23206,春日井市,9341,0.003,239.4
08221,ひたちなか市,9337,0.006,133.8
11101,さいたま市西区,9267,0.010,52.1
09202,足利市,9149,0.006,103.3
20203,上田市,9145,0.006,165.0
15103,新潟市中央区,9062,0.005,279.4
08217,取手市,9059,0.008,64.6
06201,山形市,8969,0.003,317.9
08208,龍ケ崎市,8611,0.011,75.6
22212,焼津市,8587,0.006,139.0
12226,富津市,8564,0.019,32.1
28202,尼崎市,8454,0.002,393.2
13220,東大和市,8392,0.010,39.4
09208,小山市,8366,0.005,96.7
12225,君津市,8283,0.010,39.9
03201,盛岡市,8252,0.003,499.2
23203,一宮市,8175,0.002,258.7
13207,昭島市,8146,0.007,39.0
12234,南房総市,8140,0.020,55.6
22214,藤枝市,7996,0.006,140.7
02201,青森市,7989,0.003,602.4
46201,鹿児島市,7869,0.001,953.7
12228,四街道市,7777,0.008,54.4
27203,豊中市,7745,0.002,386.9
09204,佐野市,7742,0.007,109.1
40131,福岡市東区,7742,0.002,864.5
45201,宮崎市,7731,0.002,865.5
11241,鶴ヶ島市,7726,0.010,59.4
22209,島田市,7720,0.008,152.1
27227,東大阪市,7662,0.001,376.7
11110,さいたま市岩槻区,7610,0.007,55.7
11209,飯能市,7608,0.009,64.3
17201,金沢市,7521,0.002,289.1
27205,吹田市,7499,0.002,382.7
08219,牛久市,7481,0.009,75.5
19210,甲斐市,7434,0.010,106.5
12210,茂原市,7380,0.008,58.8
28201,姫路市,7331,0.001,456.0
13215,国立市,7306,0.010,32.9
40135,福岡市西区,7221,0.003,885.7
11206,行田市,7210,0.008,79.5
04102,仙台市宮城野区,7147,0.003,336.0
22215,御殿場市,7145,0.008,70.3
11212,東松山市,7144,0.008,70.2
24202,四日市市,7033,0.002,286.1
11210,加須市,7023,0.006,77.8
22225,伊豆の国市,6979,0.014,76.0
04104,仙台市太白区,6966,0.003,325.9
04105,仙台市泉区,6955,0.003,339.6
47201,那覇市,6939,0.002,1532.6
39201,高知市,6923,0.002,596.9
11223,蕨市,6865,0.008,42.5
14342,中郡二宮町,6823,0.024,38.8
23107,名古屋市昭和区,6751,0.005,247.8
11243,吉川市,6713,0.010,54.2
11234,八潮市,6713,0.007,45.7
10203,桐生市,6679,0.006,115.7
12229,袖ケ浦市,6674,0.011,35.1
23114,名古屋市緑区,6646,0.003,246.1
11217,鴻巣市,6577,0.005,71.6
28204,西宮市,6575,0.001,400.5
01202,函館市,6567,0.002,722.1
01101,札幌市中央区,6538,0.002,857.1
22211,磐田市,6532,0.004,179.5
24201,津市,6473,0.002,311.9
22220,裾野市,6466,0.012,76.2
08224,守谷市,6414,0.010,63.2
01204,旭川市,6376,0.002,952.0
22208,伊東市,6365,0.009,74.7
38201,松山市,6319,0.001,651.1
15107,新潟市西区,6289,0.004,275.2
14341,中郡大磯町,6275,0.019,35.0
27207,高槻市,6265,0.002,372.3
33202,倉敷市,6247,0.001,545.3
44201,大分市,6122,0.001,778.9
33101,岡山市北区,6118,0.002,531.0
09205,鹿沼市,6115,0.006,127.3
20220,安曇野市,6094,0.006,190.3
22205,熱海市,6034,0.016,66.6
14217,南足柄市,6027,0.013,54.1
11228,志木市,6001,0.008,44.3
19211,笛吹市,6001,0.009,88.8
12231,印西市,5942,0.006,61.9
11233,北本市,5926,0.009,65.7
10210,富岡市,5917,0.012,114.8
23207,豊川市,5899,0.003,219.2
25201,大津市,5886,0.002,344.7
22132,浜松市東区,5817,0.004,186.7
20217,佐久市,5808,0.006,136.5
23115,名古屋市名東区,5745,0.003,241.2
01105,札幌市豊平区,5735,0.002,852.7
01102,札幌市北区,5629,0.002,866.7
27211,茨木市,5548,0.002,378.6
12230,八街市,5521,0.008,62.5
12232,白井市,5505,0.009,55.2
12205,館山市,5504,0.012,55.3
01106,札幌市南区,5479,0.004,845.5
23210,刈谷市,5450,0.003,244.3
10209,藤岡市,5450,0.008,101.4
14401,愛甲郡愛川町,5437,0.013,32.6
12213,東金市,5425,0.009,66.3
23110,名古屋市中川区,5331,0.002,257.1
23213,西尾市,5325,0.003,245.8
23113,名古屋市守山区,5204,0.003,241.4
08232,神栖市,5200,0.005,107.6
13227,羽村市,5155,0.008,46.5
29201,奈良市,5131,0.001,353.9
37201,高松市,5130,0.001,527.3
22136,浜松市浜北区,5111,0.005,181.4
08235,つくばみらい市,5048,0.011,69.8
12233,富里市,5019,0.010,69.4
03322,紫波郡矢巾町,5017,0.017,481.3
09213,那須塩原市,5006,0.004,174.1
26109,京都市伏見区,4946,0.002,358.4
08227,筑西市,4885,0.005,98.5
15205,柏崎市,4879,0.006,231.7
11211,本庄市,4879,0.006,95.9
43101,熊本市中央区,4831,0.003,871.9
34207,福山市,4802,0.001,582.4
02202,弘前市,4791,0.003,578.7
22216,袋井市,4740,0.005,173.5
19208,南アルプス市,4734,0.007,119.3
14384,足柄下郡湯河原町,4701,0.018,60.0
04103,仙台市若林区,4695,0.003,329.6
11238,蓮田市,4676,0.007,61.8
35208,岩国市,4656,0.003,705.6
22222,伊豆市,4650,0.015,88.2
23101,名古屋市千種区,4633,0.003,245.8
23220,稲沢市,4627,0.003,262.5
09209,真岡市,4626,0.006,113.5
13101,千代田区,4606,0.006,28.6
11207,秩父市,4595,0.007,98.0
22134,浜松市南区,4588,0.004,191.1
08205,石岡市,4584,0.006,99.9
01203,小樽市,4582,0.003,865.2
09206,日光市,4581,0.005,156.2
19205,山梨市,4560,0.013,95.4
24207,鈴鹿市,4555,0.002,286.7
11464,北葛飾郡杉戸町,4525,0.010,66.0
13218,福生市,4478,0.008,42.7
12236,香取市,4471,0.006,93.9
22325,田方郡函南町,4470,0.011,68.4
23230,日進市,4460,0.005,237.7
10208,渋川市,4449,0.006,132.3
08233,行方市,4429,0.014,101.9
18201,福井市,4385,0.002,322.2
15222,上越市,4373,0.002,222.1
01104,札幌市白石区,4330,0.002,860.5
11231,桶川市,4306,0.006,62.7
10211,安中市,4295,0.007,126.4
40134,福岡市南区,4293,0.001,871.6
10207,館林市,4255,0.006,89.9
23103,名古屋市北区,4238,0.002,249.3
23212,安城市,4219,0.002,241.1
40203,久留米市,4200,0.001,868.6
26103,京都市左京区,4196,0.002,349.6
12202,銚子市,4178,0.006,106.4
16202,高岡市,4131,0.002,282.8
01107,札幌市西区,4124,0.002,858.4
01103,札幌市東区,4090,0.001,866.5
11240,幸手市,4087,0.008,70.6
27210,枚方市,4076,0.001,366.8
02203,八戸市,4025,0.002,582.3
21202,大垣市,4016,0.002,288.3
11246,白岡市,4002,0.008,64.4
34104,広島市西区,3959,0.002,669.1
27141,堺市堺区,3938,0.002,391.7
20205,飯田市,3927,0.004,145.1
23104,名古屋市西区,3907,0.003,251.6
24204,松阪市,3902,0.002,316.5
19214,中央市,3884,0.011,102.0
09210,大田原市,3879,0.006,163.1
28101,神戸市東灘区,3879,0.002,406.0
19202,富士吉田市,3872,0.008,78.1
34202,呉市,3863,0.002,652.8
40132,福岡市博多区,3857,0.002,867.5
07214,本宮市,3847,0.009,240.2
42201,長崎市,3833,0.001,946.9
23204,瀬戸市,3831,0.003,230.0
22424,榛原郡吉田町,3818,0.013,146.3
26204,宇治市,3815,0.002,353.2
31201,鳥取市,3767,0.002,500.9
36201,徳島市,3751,0.002,495.4
22223,御前崎市,3745,0.009,164.3
21213,各務原市,3736,0.002,249.9
22133,浜松市西区,3725,0.003,200.0
11242,日高市,3679,0.007,57.7
24205,桑名市,3650,0.003,273.7
35202,宇部市,3633,0.002,782.1
23112,名古屋市南区,3616,0.003,250.2
13223,武蔵村山市,3604,0.005,41.9
08207,結城市,3537,0.007,93.1
01217,江別市,3531,0.002,866.3
12239,大網白里市,3523,0.007,62.2
23105,名古屋市中村区,3492,0.002,254.4
28203,明石市,3471,0.001,437.1
08216,笠間市,3464,0.005,115.4
23106,名古屋市中区,3453,0.004,250.3
23215,犬山市,3449,0.005,241.4
12223,鴨川市,3437,0.009,51.5
34205,尾道市,3436,0.002,599.5
13228,あきる野市,3433,0.004,50.7
09216,下野市,3408,0.006,109.9
11385,児玉郡上里町,3404,0.011,101.1
10524,邑楽郡大泉町,3402,0.008,92.0
28210,加古川市,3388,0.001,440.2
20214,茅野市,3382,0.006,140.4
08222,鹿嶋市,3369,0.005,107.2
23111,名古屋市港区,3369,0.002,258.9
23219,小牧市,3365,0.002,245.1
27218,大東市,3361,0.002,373.8
01213,苫小牧市,3354,0.002,822.2
08236,小美玉市,3344,0.007,107.2
08443,稲敷郡阿見町,3330,0.006,81.7
15108,新潟市西蒲区,3307,0.006,266.0
19430,南都留郡富士河口湖町,3296,0.012,91.9
23116,名古屋市天白区,3275,0.002,244.3
28109,神戸市北区,3214,0.001,412.5
40133,福岡市中央区,3212,0.002,872.8
27146,堺市北区,3203,0.002,388.4
28207,伊丹市,3191,0.002,392.4
43102,熊本市東区,3188,0.002,867.9
03215,奥州市,3180,0.003,435.3
22342,駿東郡長泉町,3176,0.008,76.4
27127,大阪市北区,3164,0.002,386.3
23108,名古屋市瑞穂区,3153,0.003,248.3
30201,和歌山市,3137,0.001,425.3
23223,大府市,3130,0.003,248.2
41201,佐賀市,3115,0.001,890.7
11324,入間郡三芳町,3111,0.007,44.9
34213,廿日市市,3110,0.003,694.1
12215,旭市,3092,0.005,97.4
22341,駿東郡清水町,3063,0.008,77.9
34105,広島市安佐南区,3058,0.001,668.7
23232,愛西市,3049,0.005,269.9
23222,東海市,3048,0.003,253.3
04202,石巻市,3038,0.002,366.2
14362,足柄上郡大井町,3037,0.016,45.3
01109,札幌市手稲区,3007,0.002,864.2
23214,蒲郡市,3001,0.004,227.8
12329,印旛郡栄町,2970,0.014,70.5
08226,那珂市,2961,0.005,135.1
26110,京都市山科区,2958,0.002,351.1
15213,燕市,2938,0.003,255.6
11301,北足立郡伊奈町,2918,0.007,61.7
40106,北九州市小倉北区,2898,0.002,820.1
27219,和泉市,2892,0.002,396.1
20215,塩尻市,2877,0.004,174.0
01108,札幌市厚別区,2862,0.002,860.4
26111,京都市西京区,2858,0.002,364.1
02206,十和田市,2845,0.003,582.8
23217,江南市,2814,0.003,252.0
35201,下関市,2804,0.001,803.2
07202,会津若松市,2797,0.002,225.4
28217,川西市,2787,0.002,391.3
08228,坂東市,2784,0.005,72.3
15105,新潟市秋葉区,2782,0.004,264.2
05212,大仙市,2776,0.003,462.0
34103,広島市南区,2763,0.002,663.3
47213,うるま市,2760,0.002,1508.9
20206,諏訪市,2755,0.006,152.9
06210,天童市,2719,0.004,330.9
23234,北名古屋市,2718,0.003,252.6
34101,広島市中区,2713,0.002,666.2
26108,京都市右京区,2706,0.001,366.2
11442,南埼玉郡宮代町,2697,0.008,65.2
23102,名古屋市東区,2689,0.003,248.4
09361,下都賀郡壬生町,2689,0.007,113.2
34212,東広島市,2685,0.001,637.4
04205,気仙沼市,2676,0.004,415.7
27212,八尾市,2667,0.001,378.2
10525,邑楽郡邑楽町,2659,0.010,91.7
28214,宝塚市,2651,0.001,398.5
34107,広島市安芸区,2645,0.002,653.7
33102,岡山市中区,2631,0.002,524.6
09301,河内郡上三川町,2630,0.008,113.5
07205,白河市,2619,0.004,195.1
32201,松江市,2609,0.001,596.8
23225,知立市,2606,0.004,241.0
20204,岡谷市,2604,0.005,160.9
12237,山武市,2602,0.005,72.3
20218,千曲市,2600,0.004,180.8
23221,新城市,2589,0.006,198.9
06203,鶴岡市,2584,0.002,348.1
23237,あま市,2584,0.003,260.4
23205,半田市,2569,0.002,255.2
28107,神戸市須磨区,2561,0.001,422.0
15204,三条市,2557,0.003,237.9
22224,菊川市,2552,0.005,161.8
11216,羽生市,2546,0.005,81.6
01110,札幌市清田区,2543,0.002,849.4
11341,比企郡滑川町,2542,0.014,74.6
10464,佐波郡玉村町,2540,0.007,106.6
10212,みどり市,2532,0.005,121.0
13303,西多摩郡瑞穂町,2528,0.008,45.0
45202,都城市,2517,0.002,889.6
22221,湖西市,2512,0.003,208.6
27145,堺市南区,2505,0.002,392.3
11347,比企郡吉見町,2500,0.013,69.4
11326,入間郡毛呂山町,2487,0.007,63.1
28111,神戸市西区,2487,0.001,430.2
07207,須賀川市,2465,0.003,214.4
23208,津島市,2460,0.003,263.8
06202,米沢市,2458,0.003,271.8
23226,尾張旭市,2444,0.003,238.4
21204,多治見市,2444,0.002,230.2
19209,北杜市,2441,0.005,120.8
11408,大里郡寄居町,2437,0.007,86.3
20209,伊那市,2417,0.004,143.0
43105,熊本市北区,2414,0.002,871.2
40109,北九州市八幡西区,2411,0.001,832.5
15226,南魚沼市,2398,0.004,189.1
23231,田原市,2377,0.004,235.4
18209,越前市,2370,0.003,318.4
22226,牧之原市,2368,0.005,156.3
01207,帯広市,2365,0.001,869.6
08211,常総市,2361,0.004,74.7
15102,新潟市東区,2357,0.002,280.1
01205,室蘭市,2346,0.002,778.6
08229,稲敷市,2344,0.006,87.7
26106,京都市下京区,2344,0.003,357.6
40137,福岡市早良区,2341,0.001,879.4
33104,岡山市南区,2326,0.001,523.2
23236,みよし市,2320,0.003,234.2
35215,周南市,2301,0.002,726.3
12238,いすみ市,2300,0.006,65.5
08223,潮来市,2282,0.008,100.5
17210,白山市,2276,0.002,285.2
26107,京都市南区,2262,0.002,359.9
12235,匝瑳市,2259,0.006,86.6
25203,長浜市,2258,0.002,309.8
22135,浜松市北区,2249,0.002,191.6
27125,大阪市住之江区,2218,0.002,390.4
14382,足柄下郡箱根町,2215,0.019,59.1
27121,大阪市東住吉区,2193,0.002,386.0
08212,常陸太田市,2192,0.004,157.1
25202,彦根市,2187,0.002,308.4
33208,総社市,2186,0.003,546.6
27142,堺市中区,2172,0.002,391.4
31202,米子市,2163,0.002,562.8
28102,神戸市灘区,2159,0.002,410.3
14366,足柄上郡開成町,2151,0.012,48.7
09364,下都賀郡野木町,2147,0.008,88.1
34108,広島市佐伯区,2142,0.002,682.6
21217,飛騨市,2142,0.009,240.7
28219,三田市,2140,0.002,407.7
27114,大阪市東淀川区,2130,0.001,382.3
27220,箕面市,2128,0.002,383.6
35203,山口市,2118,0.001,744.0
03205,花巻市,2111,0.002,460.8
27123,大阪市淀川区,2100,0.001,387.8
21212,土岐市,2100,0.004,221.6
18210,坂井市,2090,0.002,322.6
27204,池田市,2071,0.002,388.5
08234,鉾田市,2063,0.004,112.0
23229,豊明市,2052,0.003,242.8
38213,四国中央市,2052,0.002,584.2
01206,釧路市,2050,0.001,946.7
25213,東近江市,2029,0.002,309.1
23109,名古屋市熱田区,2019,0.003,252.3
25206,草津市,2017,0.002,340.6
19212,上野原市,2017,0.008,56.4
07212,南相馬市,2010,0.003,268.4
21214,可児市,2006,0.002,234.0
01484,苫前郡羽幌町,1991,0.029,1006.5
04207,名取市,1985,0.002,321.7
28108,神戸市垂水区,1983,0.001,426.4
27215,寝屋川市,1982,0.001,373.3
40223,古賀市,1982,0.002,857.9
40230,糸島市,1981,0.002,890.3
27118,大阪市城東区,1977,0.001,382.2
19204,都留市,1972,0.007,65.6
40219,大野城市,1971,0.002,866.7
21218,本巣市,1970,0.006,274.9
22344,駿東郡小山町,1963,0.010,63.0
45203,延岡市,1961,0.002,802.3
21203,高山市,1957,0.002,229.9
26102,京都市上京区,1956,0.002,356.6
23501,額田郡幸田町,1947,0.005,234.7
11465,北葛飾郡松伏町,1946,0.007,57.2
06302,東村山郡中山町,1932,0.018,325.9
16211,射水市,1922,0.002,270.8
05203,横手市,1917,0.002,431.5
04216,富谷市,1917,0.003,345.3
17203,小松市,1912,0.002,300.2
03209,一関市,1911,0.001,417.2
47205,宜野湾市,1905,0.002,1523.7
16206,滑川市,1900,0.004,250.5
21205,関市,1894,0.002,238.1
12347,香取郡多古町,1889,0.011,81.7
14363,足柄上郡松田町,1879,0.014,47.7
47208,浦添市,1877,0.002,1528.3
40107,北九州市小倉南区,1861,0.001,822.2
08310,東茨城郡城里町,1860,0.009,130.7
12421,長生郡一宮町,1854,0.016,66.0
08341,那珂郡東海村,1839,0.005,140.6
27107,大阪市港区,1832,0.002,391.4
19207,韮崎市,1824,0.006,116.6
28110,神戸市中央区,1818,0.001,414.0
04215,大崎市,1817,0.001,376.3
40202,大牟田市,1815,0.001,884.1
08231,桜川市,1798,0.004,106.1
23209,碧南市,1787,0.002,248.8
32203,出雲市,1782,0.001,623.7
29209,生駒市,1776,0.002,367.2
39344,長岡郡大豊町,1775,0.009,570.8
15206,新発田市,1774,0.002,276.4
27120,大阪市住吉区,1763,0.001,388.3
15210,十日町市,1761,0.003,196.4
41202,唐津市,1760,0.002,912.9
42202,佐世保市,1759,0.001,943.8
27209,守口市,1732,0.001,379.4
20321,北佐久郡軽井沢町,1727,0.009,139.0
27202,岸和田市,1723,0.001,401.7
21209,羽島市,1713,0.003,267.8
30206,田辺市,1708,0.002,408.4
27109,大阪市天王寺区,1703,0.002,385.5
09214,さくら市,1702,0.004,145.8
40217,筑紫野市,1698,0.002,859.3
20210,駒ヶ根市,1682,0.003,157.9
46218,霧島市,1680,0.001,915.5
25207,守山市,1654,0.002,336.6
08230,かすみがうら市,1649,0.004,96.0
03206,北上市,1644,0.002,447.5
01233,伊達市,1640,0.005,816.8
27126,大阪市平野区,1636,0.001,383.7
26101,京都市北区,1633,0.001,359.9
23224,知多市,1631,0.002,257.7
04211,岩沼市,1628,0.004,314.8
26211,京田辺市,1625,0.002,359.3
27222,羽曳野市,1620,0.001,382.9
08210,下妻市,1619,0.004,88.2
28206,芦屋市,1612,0.002,402.7
23441,知多郡阿久比町,1609,0.005,254.5
40218,春日市,1587,0.001,868.5
08302,東茨城郡茨城町,1584,0.004,117.5
23235,弥富市,1571,0.003,264.5
27128,大阪市中央区,1569,0.001,385.4
37205,観音寺市,1567,0.003,565.5
38202,今治市,1566,0.001,633.6
01208,北見市,1543,0.001,1006.2
23238,長久手市,1542,0.003,236.4
11346,比企郡川島町,1538,0.008,62.0
01234,北広島市,1535,0.002,851.0
07210,二本松市,1530,0.003,248.9
32204,益田市,1529,0.003,709.7
01224,千歳市,1529,0.002,837.2
21206,中津川市,1522,0.002,196.2
07213,伊達市,1522,0.002,276.0
12410,山武郡横芝光町,1521,0.007,80.9
16210,南砺市,1519,0.003,269.3
04213,栗原市,1511,0.002,390.2
14361,足柄上郡中井町,1510,0.016,40.6
10206,沼田市,1506,0.003,142.4
38205,新居浜市,1503,0.001,604.5
20208,小諸市,1499,0.004,148.6
19206,大月市,1486,0.006,68.4
42205,大村市,1484,0.002,932.2
24203,伊勢市,1483,0.001,286.2
05207,湯沢市,1482,0.003,408.0
04212,登米市,1468,0.002,386.6
24216,伊賀市,1465,0.002,324.7
06204,酒田市,1465,0.001,389.1
47210,糸満市,1463,0.002,1540.1
27102,大阪市都島区,1452,0.001,383.2
12322,印旛郡酒々井町,1451,0.007,65.2
10345,北群馬郡吉岡町,1451,0.007,125.1
20219,東御市,1446,0.005,155.2
27106,大阪市西区,1445,0.001,388.2
23233,清須市,1437,0.002,255.6
23228,岩倉市,1427,0.003,252.3
14383,足柄下郡真鶴町,1421,0.018,56.0
01230,登別市,1416,0.003,789.3
09215,那須烏山市,1413,0.004,143.1
40136,福岡市城南区,1397,0.001,875.5
17212,野々市市,1391,0.002,298.8
27144,堺市西区,1386,0.001,394.7
04209,多賀城市,1381,0.002,339.1
12218,勝浦市,1374,0.007,63.3
26206,亀岡市,1372,0.002,376.0
27122,大阪市西成区,1368,0.001,388.6
09342,芳賀郡益子町,1354,0.006,120.6
21208,瑞浪市,1353,0.003,214.5
43204,荒尾市,1352,0.003,886.0
09344,芳賀郡市貝町,1344,0.011,130.5
46505,熊毛郡屋久島町,1338,0.006,1022.2
05204,大館市,1325,0.002,542.5
20561,下高井郡山ノ内町,1313,0.011,177.0
27213,泉佐野市,1313,0.001,411.5
34102,広島市東区,1311,0.001,660.1
19213,甲州市,1311,0.004,84.5
08546,猿島郡境町,1310,0.005,75.2
43103,熊本市西区,1309,0.001,878.2
29205,橿原市,1296,0.001,366.3
24214,いなべ市,1294,0.003,285.8
28209,豊岡市,1289,0.002,440.8
12463,安房郡鋸南町,1282,0.017,40.8
01210,岩見沢市,1280,0.001,881.6
40105,北九州市戸畑区,1279,0.002,823.8
14364,足柄上郡山北町,1278,0.012,57.3
21211,美濃加茂市,1275,0.002,237.3
35216,山陽小野田市,1273,0.002,790.6
47209,名護市,1270,0.002,1478.4
20207,須坂市,1259,0.002,173.9
04206,白石市,1258,0.004,296.6
25210,野洲市,1240,0.003,330.7
03441,気仙郡住田町,1231,0.023,447.9
15218,五泉市,1231,0.002,247.5
03321,紫波郡紫波町,1230,0.003,474.4
23216,常滑市,1226,0.002,261.1
02208,むつ市,1224,0.002,661.7
47211,沖縄市,1222,0.001,1513.5
15106,新潟市南区,1221,0.003,264.1
40220,宗像市,1214,0.001,851.8
30204,有田市,1211,0.004,437.4
12424,長生郡白子町,1210,0.011,65.9
08214,高萩市,1206,0.004,171.7
10444,利根郡川場村,1202,0.033,150.6
10384,甘楽郡甘楽町,1199,0.007,108.0
