コード,市区町村名,人数,獲得比率,距離
14103,横浜市西区,4225,0.004,35.0
14218,綾瀬市,3887,0.004,37.2
13104,新宿区,3700,0.001,62.8
12203,市川市,3673,0.001,69.4
13117,北区,3648,0.001,70.0
14215,海老名市,3548,0.003,39.1
12207,松戸市,3545,0.001,78.5
13114,中野区,3512,0.001,62.9
13103,港区,3401,0.001,57.8
13107,墨田区,3228,0.001,66.2
13206,府中市,3021,0.001,60.3
13224,多摩市,3007,0.002,56.7
13211,小平市,2964,0.001,66.4
14137,川崎市麻生区,2933,0.002,51.6
13229,西東京市,2902,0.001,66.4
12219,市原市,2597,0.001,55.0
13105,文京区,2580,0.001,64.9
13113,渋谷区,2572,0.001,58.7
14151,相模原市緑区,2521,0.001,59.4
14214,伊勢原市,2471,0.002,41.6
13116,豊島区,2371,0.001,65.7
14206,小田原市,2301,0.001,47.3
11227,朝霞市,2231,0.001,74.0
11208,所沢市,2212,0.001,75.0
13204,三鷹市,2138,0.001,60.4
13213,東村山市,2075,0.001,69.9
11222,越谷市,2025,0.001,86.5
13118,荒川区,1958,0.001,68.0
13212,日野市,1941,0.001,61.5
14321,高座郡寒川町,1895,0.004,33.5
13202,立川市,1893,0.001,66.3
12217,柏市,1882,0.000,86.3
13214,国分寺市,1821,0.001,64.3
14211,秦野市,1819,0.001,47.9
11234,八潮市,1815,0.002,78.3
13210,小金井市,1738,0.001,63.0
13219,狛江市,1679,0.002,54.9
13225,稲城市,1668,0.002,55.4
12227,浦安市,1654,0.001,61.7
11230,新座市,1648,0.001,72.2
11215,狭山市,1565,0.001,82.0
13106,台東区,1485,0.001,65.2
11201,川越市,1433,0.000,85.2
13220,東大和市,1353,0.001,69.8
11221,草加市,1342,0.001,79.2
09201,宇都宮市,1334,0.000,163.6
11214,春日部市,1282,0.000,95.2
11110,さいたま市岩槻区,1239,0.001,89.3
11219,上尾市,1221,0.001,91.9
11106,さいたま市桜区,1143,0.001,79.9
13102,中央区,1143,0.001,61.1
11104,さいたま市見沼区,1125,0.001,87.6
13203,武蔵野市,1096,0.001,63.2
14401,愛甲郡愛川町,1084,0.003,51.8
11102,さいたま市北区,1072,0.001,88.8
13207,昭島市,1064,0.001,67.2
13205,青梅市,1056,0.001,81.0
12221,八千代市,1056,0.001,79.3
11107,さいたま市浦和区,1021,0.001,81.5
13222,東久留米市,1008,0.001,68.6
12210,茂原市,1002,0.001,69.6
08220,つくば市,981,0.000,113.4
11224,戸田市,968,0.001,75.0
12102,千葉市花見川区,949,0.001,73.5
12208,野田市,948,0.001,98.5
11202,熊谷市,940,0.000,115.7
04205,気仙沼市,928,0.000,447.6
10202,高崎市,926,0.000,144.4
11108,さいたま市南区,891,0.000,78.5
10204,伊勢崎市,876,0.000,136.9
22210,富士市,863,0.000,82.0
11212,東松山市,855,0.001,102.2
13221,清瀬市,848,0.001,71.9
11109,さいたま市緑区,844,0.001,83.3
11223,蕨市,837,0.001,76.1
13218,福生市,831,0.001,70.7
12206,木更津市,830,0.001,41.1
23201,豊橋市,814,0.000,207.2
12216,習志野市,811,0.000,70.6
19201,甲府市,753,0.000,113.0
11229,和光市,745,0.001,72.0
12103,千葉市稲毛区,743,0.000,71.6
12226,富津市,680,0.001,28.6
11232,久喜市,672,0.000,105.1
11225,入間市,672,0.000,78.6
11217,鴻巣市,670,0.001,104.6
13223,武蔵村山市,633,0.001,71.3
11237,三郷市,631,0.000,79.2
12211,成田市,628,0.000,100.0
13228,あきる野市,621,0.001,75.4
11233,北本市,611,0.001,98.7
08203,土浦市,601,0.000,118.4
12220,流山市,596,0.000,85.7
12106,千葉市美浜区,592,0.000,67.7
19209,北杜市,591,0.001,135.1
12101,千葉市中央区,584,0.000,68.2
12225,君津市,565,0.001,39.3
14341,中郡大磯町,565,0.001,35.6
13215,国立市,545,0.001,62.8
10201,前橋市,541,0.000,151.0
22208,伊東市,540,0.001,52.7
11218,深谷市,537,0.000,119.9
12212,佐倉市,533,0.000,83.7
11209,飯能市,531,0.001,92.0
11105,さいたま市中央区,519,0.000,81.9
12403,山武郡九十九里町,511,0.002,86.1
40219,大野城市,507,0.001,858.3
11101,さいたま市西区,504,0.001,85.4
23110,名古屋市中川区,493,0.000,253.1
09204,佐野市,487,0.000,142.5
22203,沼津市,486,0.000,68.3
12228,四街道市,485,0.001,77.3
12223,鴨川市,483,0.001,39.4
13101,千代田区,476,0.001,61.7
14217,南足柄市,475,0.001,53.5
12222,我孫子市,474,0.000,90.2
46214,垂水市,470,0.000,916.6
20561,下高井郡山ノ内町,466,0.000,204.3
12224,鎌ケ谷市,460,0.000,77.8
11235,富士見市,453,0.000,79.8
22131,浜松市中区,444,0.000,179.2
10205,太田市,444,0.000,132.0
11231,桶川市,433,0.001,95.8
12230,八街市,415,0.001,82.5
12229,袖ケ浦市,406,0.001,47.7
09202,足利市,393,0.000,136.1
22101,静岡市葵区,374,0.000,126.4
20485,北安曇郡白馬村,365,0.004,235.7
08219,牛久市,365,0.000,105.0
19213,甲州市,358,0.001,100.6
13227,羽村市,350,0.000,74.5
12236,香取市,347,0.000,115.8
11207,秩父市,346,0.001,120.1
43206,玉名市,344,0.000,871.8
12202,銚子市,337,0.001,123.4
11210,加須市,332,0.000,111.3
12105,千葉市緑区,331,0.000,72.6
11228,志木市,330,0.000,77.6
12104,千葉市若葉区,326,0.000,74.2
08217,取手市,322,0.000,94.7
22205,熱海市,322,0.000,51.8
11245,ふじみ野市,321,0.000,81.2
07204,いわき市,319,0.000,241.8
14384,足柄下郡湯河原町,317,0.001,49.8
08232,神栖市,317,0.000,127.0
46201,鹿児島市,313,0.000,938.2
10207,館林市,311,0.000,123.1
11238,蓮田市,311,0.000,95.4
27220,箕面市,311,0.000,377.9
11324,入間郡三芳町,309,0.001,77.4
08204,古河市,301,0.000,116.5
14342,中郡二宮町,293,0.001,38.4
12231,印西市,292,0.000,88.3
11239,坂戸市,289,0.000,93.2
11103,さいたま市大宮区,289,0.000,85.0
08222,鹿嶋市,287,0.000,131.3
08208,龍ケ崎市,287,0.000,103.8
11206,行田市,285,0.000,112.3
20217,佐久市,284,0.000,158.3
09203,栃木市,284,0.000,134.3
22215,御殿場市,283,0.000,68.1
12205,館山市,283,0.001,29.1
11211,本庄市,280,0.000,125.5
22102,静岡市駿河区,279,0.000,115.7
12232,白井市,276,0.000,83.7
12238,いすみ市,275,0.001,66.4
20202,松本市,274,0.000,197.9
08226,那珂市,272,0.000,165.2
27207,高槻市,270,0.000,366.6
10449,利根郡みなかみ町,269,0.001,196.9
27204,池田市,264,0.000,382.6
22103,静岡市清水区,261,0.000,103.3
14361,足柄上郡中井町,257,0.003,42.4
19211,笛吹市,255,0.000,99.7
08201,水戸市,255,0.000,155.0
19204,都留市,253,0.001,76.1
04101,仙台市青葉区,248,0.000,367.9
22220,裾野市,229,0.000,71.5
08442,稲敷郡美浦村,228,0.002,116.5
09214,さくら市,227,0.001,179.1
08216,笠間市,227,0.000,146.7
19208,南アルプス市,225,0.000,128.4
09213,那須塩原市,222,0.000,207.6
42202,佐世保市,220,0.000,934.9
12237,山武市,220,0.000,89.3
20201,長野市,218,0.000,214.5
14382,足柄下郡箱根町,218,0.002,53.1
11242,日高市,218,0.000,87.9
08229,稲敷市,215,0.001,113.7
12213,東金市,213,0.000,82.1
22325,田方郡函南町,212,0.001,56.2
15103,新潟市中央区,211,0.000,312.1
20203,上田市,208,0.000,186.8
11243,吉川市,208,0.000,86.9
12410,山武郡横芝光町,208,0.001,98.3
11240,幸手市,206,0.000,104.2
08221,ひたちなか市,206,0.000,162.9
05201,秋田市,206,0.000,504.5
01102,札幌市北区,206,0.000,900.1
02203,八戸市,206,0.000,615.2
08227,筑西市,205,0.000,131.4
34207,福山市,203,0.000,576.4
22132,浜松市東区,203,0.000,173.6
09216,下野市,201,0.000,143.4
10211,安中市,199,0.000,153.4
22211,磐田市,199,0.000,166.4
08234,鉾田市,196,0.000,139.5
23210,刈谷市,195,0.000,238.2
14366,足柄上郡開成町,194,0.001,49.9
22207,富士宮市,192,0.000,92.5
16202,高岡市,192,0.000,299.9
01208,北見市,191,0.000,1038.6
22212,焼津市,191,0.000,124.5
26202,舞鶴市,188,0.000,381.7
16201,富山市,187,0.000,265.8
15107,新潟市西区,184,0.000,307.5
28102,神戸市灘区,183,0.000,403.7
23115,名古屋市名東区,181,0.000,237.5
08202,日立市,178,0.000,185.5
09209,真岡市,176,0.000,146.4
22301,賀茂郡東伊豆町,172,0.001,64.5
11326,入間郡毛呂山町,172,0.000,93.0
01107,札幌市西区,170,0.000,891.9
14363,足柄上郡松田町,169,0.002,53.0
32201,松江市,169,0.000,596.8
38202,今治市,167,0.000,625.0
21215,山県市,167,0.001,267.0
06206,寒河江市,167,0.000,370.5
11241,鶴ヶ島市,165,0.000,90.7
22206,三島市,164,0.000,61.8
12239,大網白里市,163,0.000,76.3
23206,春日井市,162,0.000,237.4
10208,渋川市,161,0.000,162.6
12218,勝浦市,160,0.001,58.5
38203,宇和島市,157,0.000,684.8
11342,比企郡嵐山町,153,0.001,105.6
09343,芳賀郡茂木町,153,0.001,160.8
20402,下伊那郡松川町,151,0.001,161.1
24344,三重郡川越町,150,0.000,268.1
12426,長生郡長柄町,149,0.002,63.3
24205,桑名市,148,0.000,269.4
35207,下松市,148,0.000,717.2
19205,山梨市,148,0.000,111.4
14364,足柄上郡山北町,145,0.001,63.2
28210,加古川市,144,0.000,434.5
01202,函館市,144,0.000,755.6
23223,大府市,143,0.000,242.2
19214,中央市,143,0.000,110.4
40132,福岡市博多区,142,0.000,859.4
22209,島田市,140,0.000,140.8
21206,中津川市,140,0.000,199.9
10209,藤岡市,136,0.000,129.8
10524,邑楽郡大泉町,135,0.000,124.5
25201,大津市,134,0.000,340.8
14383,足柄下郡真鶴町,134,0.002,44.4
10203,桐生市,134,0.000,148.2
12215,旭市,134,0.000,115.0
10210,富岡市,133,0.000,141.3
04202,石巻市,133,0.000,398.0
44201,大分市,133,0.000,767.9
28201,姫路市,132,0.000,451.6
22134,浜松市南区,130,0.000,177.0
28203,明石市,129,0.000,430.5
27227,東大阪市,128,0.000,368.9
04105,仙台市泉区,127,0.000,372.4
06201,山形市,126,0.000,351.3
27127,大阪市北区,124,0.000,379.0
09386,塩谷郡高根沢町,123,0.000,168.8
41203,鳥栖市,121,0.000,861.1
23221,新城市,119,0.000,190.6
15104,新潟市江南区,118,0.000,306.6
40217,筑紫野市,117,0.000,850.7
28216,高砂市,117,0.000,441.8
20205,飯田市,117,0.000,147.4
01103,札幌市東区,116,0.000,900.0
23202,岡崎市,113,0.000,216.3
13303,西多摩郡瑞穂町,113,0.000,73.9
11327,入間郡越生町,113,0.001,96.3
08211,常総市,113,0.000,106.9
20220,安曇野市,112,0.000,208.2
09206,日光市,112,0.000,189.6
23211,豊田市,111,0.000,212.6
19202,富士吉田市,110,0.000,83.4
07201,福島市,109,0.000,303.8
09205,鹿沼市,109,0.000,160.8
27212,八尾市,108,0.000,370.0
22219,下田市,108,0.001,79.7
11246,白岡市,108,0.000,98.0
08224,守谷市,108,0.000,94.8
24207,鈴鹿市,106,0.000,279.8
08236,小美玉市,106,0.000,136.4
05210,由利本荘市,105,0.000,465.6
24470,度会郡度会町,104,0.001,290.3
12424,長生郡白子町,104,0.001,76.2
16211,射水市,103,0.000,288.3
20382,上伊那郡辰野町,102,0.001,177.3
07482,東白川郡矢祭町,101,0.002,205.2
25210,野洲市,100,0.000,327.0
05207,湯沢市,100,0.000,441.4
23209,碧南市,99,0.000,240.7
20209,伊那市,99,0.000,153.3
11464,北葛飾郡杉戸町,98,0.000,99.6
09208,小山市,98,0.000,130.3
01644,中川郡池田町,98,0.001,934.1
31201,鳥取市,96,0.000,500.5
20407,下伊那郡阿智村,96,0.002,179.6
20210,駒ヶ根市,96,0.000,166.0
30201,和歌山市,95,0.000,414.5
22344,駿東郡小山町,95,0.000,64.0
12233,富里市,95,0.000,91.3
11465,北葛飾郡松伏町,95,0.000,90.3
04104,仙台市太白区,94,0.000,358.9
01105,札幌市豊平区,94,0.000,886.1
47205,宜野湾市,93,0.000,1501.2
12235,匝瑳市,92,0.000,104.3
40134,福岡市南区,90,0.000,863.4
33101,岡山市北区,89,0.000,526.1
27214,富田林市,89,0.000,375.5
06362,最上郡最上町,89,0.001,411.0
19212,上野原市,88,0.000,74.6
12322,印旛郡酒々井町,88,0.000,88.1
31202,米子市,87,0.000,562.6
27145,堺市南区,87,0.000,382.9
23207,豊川市,87,0.000,209.6
39206,須崎市,87,0.000,608.5
22214,藤枝市,86,0.000,128.4
12441,夷隅郡大多喜町,86,0.001,55.4
09364,下都賀郡野木町,86,0.000,121.7
04103,仙台市若林区,86,0.000,361.9
23203,一宮市,85,0.000,257.2
20448,東筑摩郡生坂村,84,0.004,209.3
20215,塩尻市,82,0.000,186.8
12349,香取郡東庄町,82,0.001,121.0
08223,潮来市,82,0.000,124.3
20362,諏訪郡富士見町,80,0.001,151.7
22221,湖西市,79,0.000,196.5
11216,羽生市,79,0.000,114.9
09301,河内郡上三川町,79,0.000,146.9
08235,つくばみらい市,79,0.000,101.1
24561,南牟婁郡御浜町,78,0.001,362.4
17201,金沢市,77,0.000,302.7
27126,大阪市平野区,77,0.000,375.6
20403,下伊那郡高森町,76,0.001,166.3
20214,茅野市,76,0.000,156.9
11349,比企郡ときがわ町,76,0.001,101.4
23102,名古屋市東区,75,0.000,245.0
10444,利根郡川場村,75,0.002,182.3
16204,魚津市,75,0.000,263.8
22341,駿東郡清水町,74,0.000,65.9
11341,比企郡滑川町,73,0.000,106.1
45201,宮崎市,72,0.000,849.9
22223,御前崎市,72,0.000,147.1
04421,黒川郡大和町,72,0.000,379.6
02411,上北郡六ヶ所村,71,0.001,666.3
33211,備前市,71,0.000,491.0
10345,北群馬郡吉岡町,71,0.000,154.9
37205,観音寺市,70,0.000,556.3
15210,十日町市,70,0.000,226.7
11363,秩父郡長瀞町,70,0.001,117.7
03205,花巻市,70,0.000,493.7
40107,北九州市小倉南区,69,0.000,814.7
39205,土佐市,67,0.000,601.8
24202,四日市市,67,0.000,280.4
23219,小牧市,67,0.000,243.4
14362,足柄上郡大井町,67,0.000,46.9
07209,相馬市,67,0.000,314.6
44206,臼杵市,66,0.000,760.0
34102,広島市東区,66,0.000,654.2
11408,大里郡寄居町,66,0.000,116.1
09345,芳賀郡芳賀町,66,0.000,161.3
47350,島尻郡南風原町,65,0.000,1509.4
20207,須坂市,65,0.000,199.1
10206,沼田市,64,0.000,174.5
28109,神戸市北区,63,0.000,406.4
22225,伊豆の国市,63,0.000,60.1
09210,大田原市,63,0.000,196.1
08230,かすみがうら市,63,0.000,125.2
34105,広島市安佐南区,62,0.000,663.1
29201,奈良市,62,0.000,345.6
35203,山口市,62,0.000,737.8
40106,北九州市小倉北区,60,0.000,812.9
26366,相楽郡精華町,60,0.000,353.0
20452,東筑摩郡筑北村,60,0.001,203.7
27211,茨木市,59,0.000,372.7
10521,邑楽郡板倉町,59,0.000,121.0
28204,西宮市,58,0.000,394.2
12427,長生郡長南町,58,0.001,62.8
08521,結城郡八千代町,58,0.000,117.9
39210,四万十市,57,0.000,664.3
38201,松山市,56,0.000,641.7
20219,東御市,56,0.000,177.7
19346,西八代郡市川三郷町,56,0.000,108.5
01224,千歳市,56,0.000,870.5
40402,鞍手郡鞍手町,55,0.000,834.1
27125,大阪市住之江区,55,0.000,382.4
19384,中巨摩郡昭和町,55,0.000,112.0
11346,比企郡川島町,55,0.000,94.5
01217,江別市,55,0.000,899.6
28202,尼崎市,54,0.000,386.4
18201,福井市,54,0.000,329.3
11385,児玉郡上里町,54,0.000,131.0
10212,みどり市,54,0.000,153.4
02406,上北郡横浜町,54,0.001,674.5
03484,下閉伊郡田野畑村,54,0.001,567.1
41206,武雄市,53,0.000,910.9
34202,呉市,53,0.000,645.8
07205,白河市,53,0.000,228.1
03209,一関市,53,0.000,449.6
01664,川上郡標茶町,53,0.001,1000.3
20212,大町市,52,0.000,222.6
06207,上山市,52,0.000,339.1
29210,香芝市,51,0.000,365.0
24215,志摩市,51,0.000,271.8
20218,千曲市,51,0.000,202.9
45401,児湯郡高鍋町,50,0.000,823.5
42201,長崎市,50,0.000,936.3
28107,神戸市須磨区,50,0.000,415.1
22135,浜松市北区,49,0.000,181.0
20361,諏訪郡下諏訪町,49,0.000,173.0
08205,石岡市,49,0.000,131.0
34101,広島市中区,48,0.000,660.1
21203,高山市,48,0.000,241.7
08302,東茨城郡茨城町,48,0.000,146.8
43105,熊本市北区,47,0.000,860.2
41202,唐津市,47,0.000,904.6
23108,名古屋市瑞穂区,47,0.000,244.0
04206,白石市,47,0.000,329.5
42308,西彼杵郡時津町,47,0.000,938.6
27230,交野市,47,0.000,361.2
01210,岩見沢市,47,0.000,915.0
27128,大阪市中央区,46,0.000,377.9
23104,名古屋市西区,46,0.000,248.6
19430,南都留郡富士河口湖町,46,0.000,97.4
15216,糸魚川市,46,0.000,255.2
12234,南房総市,46,0.000,33.9
04102,仙台市宮城野区,46,0.000,368.5
27102,大阪市都島区,45,0.000,376.0
24341,三重郡菰野町,45,0.000,286.4
23113,名古屋市守山区,45,0.000,238.6
22222,伊豆市,45,0.000,68.8
14402,愛甲郡清川村,45,0.001,52.9
37201,高松市,44,0.000,518.7
27202,岸和田市,44,0.000,392.1
10443,利根郡片品村,44,0.001,190.9
09361,下都賀郡壬生町,44,0.000,146.8
06382,東置賜郡川西町,44,0.000,316.5
23106,名古屋市中区,43,0.000,246.6
10523,邑楽郡千代田町,43,0.000,120.7
08228,坂東市,43,0.000,105.2
28214,宝塚市,42,0.000,393.0
24203,伊勢市,42,0.000,273.6
05212,大仙市,42,0.000,495.5
34205,尾道市,41,0.000,593.3
28213,西脇市,41,0.000,420.9
43210,菊池市,40,0.000,840.2
40621,京都郡苅田町,40,0.000,808.5
40137,福岡市早良区,40,0.000,871.1
40135,福岡市西区,40,0.000,877.9
19206,大月市,40,0.000,84.4
40447,朝倉郡筑前町,39,0.000,848.7
28101,神戸市東灘区,39,0.000,399.4
27223,門真市,39,0.000,369.4
26107,京都市南区,39,0.000,354.9
12329,印旛郡栄町,39,0.000,96.4
10525,邑楽郡邑楽町,39,0.000,124.5
30203,橋本市,38,0.000,378.5
29205,橿原市,38,0.000,356.7
28207,伊丹市,38,0.000,386.1
25202,彦根市,38,0.000,306.5
23212,安城市,38,0.000,233.9
22136,浜松市浜北区,38,0.000,169.9
20385,上伊那郡南箕輪村,38,0.000,179.6
19210,甲斐市,38,0.000,118.7
44202,別府市,37,0.000,777.9
39201,高知市,37,0.000,584.9
08225,常陸大宮市,37,0.000,175.4
02408,上北郡東北町,37,0.000,644.8
30208,紀の川市,36,0.000,397.9
29342,生駒郡平群町,36,0.000,363.0
10464,佐波郡玉村町,36,0.000,136.8
06209,長井市,36,0.000,335.3
42204,諫早市,36,0.000,915.4
22133,浜松市西区,36,0.000,187.4
45202,都城市,35,0.000,874.1
43215,天草市,35,0.000,933.4
23114,名古屋市緑区,35,0.000,241.1
11348,比企郡鳩山町,35,0.000,97.3
11301,北足立郡伊奈町,35,0.000,95.2
38214,西予市,34,0.000,668.0
20562,下高井郡木島平村,34,0.001,215.7
12421,長生郡一宮町,34,0.000,71.9
08207,結城市,34,0.000,126.4
04501,遠田郡涌谷町,34,0.000,403.8
28206,芦屋市,33,0.000,396.2
27222,羽曳野市,33,0.000,374.1
23232,愛西市,33,0.000,266.6
11361,秩父郡横瀬町,33,0.000,102.0
08542,猿島郡五霞町,33,0.000,108.1
07202,会津若松市,33,0.000,259.0
33203,津山市,32,0.000,505.7
27229,四條畷市,32,0.000,362.3
26111,京都市西京区,32,0.000,359.4
23235,弥富市,32,0.000,259.7
23233,清須市,32,0.000,252.7
23215,犬山市,32,0.000,240.8
20363,諏訪郡原村,32,0.000,154.8
15102,新潟市東区,32,0.000,312.9
02201,青森市,32,0.000,635.9
29343,生駒郡三郷町,31,0.000,363.9
28217,川西市,31,0.000,385.7
27113,大阪市西淀川区,31,0.000,383.8
24214,いなべ市,31,0.000,282.4
23205,半田市,31,0.000,247.7
08443,稲敷郡阿見町,31,0.000,110.8
04322,柴田郡村田町,31,0.000,345.6
47208,浦添市,30,0.000,1505.8
40215,中間市,30,0.000,830.2
23224,知多市,30,0.000,251.3
21213,各務原市,30,0.000,249.8
10522,邑楽郡明和町,30,0.000,118.7
07545,双葉郡大熊町,30,0.002,278.1
33202,倉敷市,29,0.000,538.9
23216,常滑市,29,0.000,253.4
23105,名古屋市中村区,29,0.000,250.8
20206,諏訪市,29,0.000,168.5
36204,阿南市,28,0.000,483.3
26201,福知山市,28,0.000,415.3
25204,近江八幡市,28,0.000,323.0
21216,瑞穂市,28,0.000,269.3
04321,柴田郡大河原町,28,0.000,337.7
04213,栗原市,28,0.000,423.0
40103,北九州市若松区,27,0.000,824.3
27228,泉南市,27,0.000,405.0
27123,大阪市淀川区,27,0.000,380.8
23501,額田郡幸田町,27,0.000,226.0
20481,北安曇郡池田町,27,0.000,210.9
20204,岡谷市,27,0.000,176.9
06402,西置賜郡白鷹町,27,0.000,342.3
29344,生駒郡斑鳩町,26,0.000,359.4
27209,守口市,26,0.000,372.4
27117,大阪市旭区,26,0.000,374.8
26109,京都市伏見区,26,0.000,353.0
20384,上伊那郡飯島町,26,0.000,167.9
20211,中野市,26,0.000,214.1
12342,香取郡神崎町,26,0.000,108.9
03506,九戸郡九戸村,26,0.000,583.8
01226,砂川市,26,0.000,951.2
23116,名古屋市天白区,25,0.000,239.9
22216,袋井市,25,0.000,159.4
04203,塩竈市,25,0.000,375.4
01228,深川市,25,0.000,990.9
34103,広島市南区,24,0.000,657.1
26103,京都市左京区,24,0.000,346.7
26108,京都市右京区,24,0.000,362.9
01345,茅部郡森町,23,0.000,774.5
07207,須賀川市,23,0.000,247.4
46203,鹿屋市,22,0.000,913.1
27225,高石市,22,0.000,388.1
23213,西尾市,22,0.000,237.1
08546,猿島郡境町,22,0.000,108.6
07368,南会津郡南会津町,22,0.000,222.2
02323,西津軽郡深浦町,22,0.000,607.2
01213,苫小牧市,22,0.000,855.5
01101,札幌市中央区,22,0.000,890.6
25209,甲賀市,21,0.000,314.2
01206,釧路市,21,0.000,978.6
27104,大阪市此花区,19,0.000,384.6
04216,富谷市,19,0.000,377.9
43512,球磨郡山江村,18,0.000,878.0
23362,丹羽郡扶桑町,18,0.000,246.7
08341,那珂郡東海村,18,0.000,170.0
08215,北茨城市,18,0.000,213.2
07402,耶麻郡北塩原村,18,0.000,286.0
27224,摂津市,16,0.000,370.2
47209,名護市,15,0.000,1456.0
01347,山越郡長万部町,14,0.000,820.7
99999,その他,0,,
