コード,市区町村名,人数,獲得比率,距離
08203,土浦市,262,0.000,118.4
11246,白岡市,258,0.000,98.0
23112,名古屋市南区,252,0.000,245.5
12239,大網白里市,251,0.000,76.3
11324,入間郡三芳町,249,0.000,77.4
12232,白井市,241,0.000,83.7
11233,北本市,237,0.000,98.7
10201,前橋市,237,0.000,151.0
09216,下野市,234,0.000,143.4
10205,太田市,228,0.000,132.0
01101,札幌市中央区,224,0.000,890.6
11242,日高市,219,0.000,87.9
22212,焼津市,217,0.000,124.5
12211,成田市,215,0.000,100.0
08216,笠間市,215,0.000,146.7
27210,枚方市,212,0.000,360.5
12215,旭市,208,0.000,115.0
27228,泉南市,205,0.000,405.0
22215,御殿場市,201,0.000,68.1
19365,南巨摩郡身延町,200,0.002,108.1
19422,南都留郡道志村,200,0.011,69.0
11464,北葛飾郡杉戸町,200,0.000,99.6
08217,取手市,199,0.000,94.7
09202,足利市,198,0.000,136.1
33202,倉敷市,197,0.000,538.9
10204,伊勢崎市,196,0.000,136.9
13361,大島町,195,0.001,49.1
08223,潮来市,194,0.001,124.3
09364,下都賀郡野木町,192,0.001,121.7
06401,西置賜郡小国町,188,0.002,324.1
38214,西予市,186,0.000,668.0
22214,藤枝市,183,0.000,128.4
19212,上野原市,181,0.001,74.6
08234,鉾田市,177,0.000,139.5
27203,豊中市,176,0.000,380.4
23206,春日井市,175,0.000,237.4
11216,羽生市,173,0.000,114.9
12237,山武市,172,0.000,89.3
12443,夷隅郡御宿町,171,0.001,65.2
12218,勝浦市,166,0.001,58.5
09204,佐野市,165,0.000,142.5
20202,松本市,165,0.000,197.9
14382,足柄下郡箱根町,159,0.001,53.1
26107,京都市南区,158,0.000,354.9
38210,伊予市,158,0.000,653.4
13305,西多摩郡日の出町,158,0.000,77.6
38201,松山市,155,0.000,641.7
11408,大里郡寄居町,155,0.000,116.1
23234,北名古屋市,154,0.000,250.2
22220,裾野市,154,0.000,71.5
11347,比企郡吉見町,153,0.001,101.8
15101,新潟市北区,148,0.000,312.1
10203,桐生市,148,0.000,148.2
20201,長野市,143,0.000,214.5
15212,村上市,141,0.000,353.0
27220,箕面市,140,0.000,377.9
08232,神栖市,137,0.000,127.0
27207,高槻市,134,0.000,366.6
09203,栃木市,132,0.000,134.3
24205,桑名市,128,0.000,269.4
19201,甲府市,128,0.000,113.0
22301,賀茂郡東伊豆町,127,0.001,64.5
19214,中央市,126,0.000,110.4
19424,南都留郡忍野村,125,0.001,78.4
09213,那須塩原市,125,0.000,207.6
08210,下妻市,125,0.000,120.8
01103,札幌市東区,125,0.000,900.0
11343,比企郡小川町,124,0.000,106.2
12238,いすみ市,121,0.000,66.4
11231,桶川市,119,0.000,95.8
33104,岡山市南区,119,0.000,516.9
20321,北佐久郡軽井沢町,119,0.000,163.8
14363,足柄上郡松田町,116,0.001,53.0
42202,佐世保市,115,0.000,934.9
11326,入間郡毛呂山町,115,0.000,93.0
40105,北九州市戸畑区,114,0.000,816.7
22101,静岡市葵区,113,0.000,126.4
19202,富士吉田市,113,0.000,83.4
32201,松江市,113,0.000,596.8
07541,双葉郡広野町,113,0.001,259.8
25201,大津市,110,0.000,340.8
20204,岡谷市,110,0.000,176.9
15217,妙高市,109,0.000,236.1
08231,桜川市,109,0.000,138.3
22225,伊豆の国市,107,0.000,60.1
04606,本吉郡南三陸町,107,0.000,423.9
34215,江田島市,106,0.000,665.1
04102,仙台市宮城野区,106,0.000,368.5
24211,鳥羽市,105,0.001,266.4
14383,足柄下郡真鶴町,105,0.001,44.4
24204,松阪市,104,0.000,305.2
03207,久慈市,104,0.000,585.6
11240,幸手市,103,0.000,104.2
10464,佐波郡玉村町,103,0.000,136.8
02202,弘前市,101,0.000,612.2
09361,下都賀郡壬生町,100,0.000,146.8
23107,名古屋市昭和区,99,0.000,243.8
27205,吹田市,99,0.000,376.2
45201,宮崎市,98,0.000,849.9
08227,筑西市,97,0.000,131.4
12426,長生郡長柄町,97,0.001,63.3
47201,那覇市,96,0.000,1510.1
40132,福岡市博多区,96,0.000,859.4
12423,長生郡長生村,96,0.001,73.2
04206,白石市,96,0.000,329.5
27118,大阪市城東区,95,0.000,374.8
33102,岡山市中区,94,0.000,518.8
22222,伊豆市,94,0.000,68.8
07212,南相馬市,94,0.000,300.0
23115,名古屋市名東区,92,0.000,237.5
08222,鹿嶋市,92,0.000,131.3
02203,八戸市,92,0.000,615.2
32203,出雲市,90,0.000,622.9
22136,浜松市浜北区,90,0.000,169.9
23226,尾張旭市,89,0.000,235.5
15385,東蒲原郡阿賀町,87,0.001,279.4
11211,本庄市,86,0.000,125.5
23106,名古屋市中区,84,0.000,246.6
40131,福岡市東区,84,0.000,856.8
40133,福岡市中央区,84,0.000,864.8
08443,稲敷郡阿見町,83,0.000,110.8
15103,新潟市中央区,83,0.000,312.1
19209,北杜市,82,0.000,135.1
01206,釧路市,82,0.000,978.6
22209,島田市,80,0.000,140.8
28110,神戸市中央区,79,0.000,407.1
09209,真岡市,79,0.000,146.4
04581,牡鹿郡女川町,78,0.001,400.3
22325,田方郡函南町,77,0.000,56.2
11363,秩父郡長瀞町,76,0.001,117.7
11348,比企郡鳩山町,76,0.000,97.3
08211,常総市,76,0.000,106.9
28201,姫路市,75,0.000,451.6
34104,広島市西区,75,0.000,663.1
30201,和歌山市,75,0.000,414.5
15105,新潟市秋葉区,74,0.000,296.9
28101,神戸市東灘区,73,0.000,399.4
10521,邑楽郡板倉町,73,0.000,121.0
19208,南アルプス市,72,0.000,128.4
04105,仙台市泉区,71,0.000,372.4
24215,志摩市,71,0.000,271.8
22131,浜松市中区,71,0.000,179.2
14364,足柄上郡山北町,71,0.001,63.2
26111,京都市西京区,70,0.000,359.4
12421,長生郡一宮町,70,0.001,71.9
40203,久留米市,69,0.000,859.3
08208,龍ケ崎市,69,0.000,103.8
07203,郡山市,68,0.000,262.9
07201,福島市,68,0.000,303.8
46201,鹿児島市,68,0.000,938.2
36202,鳴門市,67,0.000,477.1
33212,瀬戸内市,67,0.000,503.7
04101,仙台市青葉区,67,0.000,367.9
01105,札幌市豊平区,67,0.000,886.1
01202,函館市,67,0.000,755.6
23229,豊明市,66,0.000,237.4
08202,日立市,65,0.000,185.5
23203,一宮市,64,0.000,257.2
20212,大町市,64,0.000,222.6
47205,宜野湾市,64,0.000,1501.2
20482,北安曇郡松川村,63,0.001,215.1
06203,鶴岡市,63,0.000,381.7
23202,岡崎市,62,0.000,216.3
21206,中津川市,62,0.000,199.9
