コード,市区町村名,人数,獲得比率,距離
11215,狭山市,1406,0.001,75.4
19201,甲府市,1378,0.001,70.0
22131,浜松市中区,1348,0.001,137.4
12225,君津市,1333,0.001,84.3
12231,印西市,1319,0.001,115.9
11223,蕨市,1312,0.001,84.8
22207,富士宮市,1295,0.001,44.2
23201,豊橋市,1295,0.000,163.9
11102,さいたま市北区,1281,0.001,91.9
23101,名古屋市千種区,1277,0.001,194.8
09201,宇都宮市,1266,0.000,167.6
27227,東大阪市,1255,0.000,323.5
26103,京都市左京区,1217,0.000,299.2
11228,志木市,1205,0.001,81.1
12208,野田市,1200,0.001,109.7
11101,さいたま市西区,1194,0.001,86.8
11212,東松山市,1168,0.001,94.4
13221,清瀬市,1163,0.001,72.6
08201,水戸市,1159,0.000,174.0
22214,藤枝市,1103,0.001,85.8
12210,茂原市,1096,0.001,110.9
13228,あきる野市,1093,0.001,56.8
11202,熊谷市,1077,0.000,106.3
23106,名古屋市中区,1042,0.001,199.3
08204,古河市,1013,0.001,122.1
11106,さいたま市桜区,1000,0.001,83.9
23116,名古屋市天白区,965,0.000,192.8
19202,富士吉田市,961,0.002,37.7
12224,鎌ケ谷市,949,0.001,100.9
11110,さいたま市岩槻区,935,0.001,96.7
13227,羽村市,925,0.001,62.5
23238,長久手市,924,0.001,185.4
12228,四街道市,909,0.001,109.2
23211,豊田市,905,0.000,165.5
11210,加須市,899,0.001,112.4
40137,福岡市早良区,894,0.000,826.2
11211,本庄市,893,0.001,107.5
29201,奈良市,868,0.000,300.5
10205,太田市,849,0.000,121.8
28201,姫路市,847,0.000,404.7
11233,北本市,838,0.001,96.7
22222,伊豆市,835,0.002,38.3
22212,焼津市,816,0.001,84.2
10204,伊勢崎市,809,0.000,122.1
08217,取手市,803,0.001,115.9
11218,深谷市,781,0.000,106.2
12229,袖ケ浦市,776,0.001,86.8
29209,生駒市,776,0.000,314.2
11243,吉川市,760,0.001,101.1
23205,半田市,758,0.000,202.0
12232,白井市,751,0.001,108.3
26106,京都市下京区,739,0.001,306.1
23203,一宮市,727,0.000,209.3
23103,名古屋市北区,722,0.000,198.8
08219,牛久市,715,0.001,126.8
27210,枚方市,704,0.000,314.3
08208,龍ケ崎市,683,0.001,128.2
46201,鹿児島市,679,0.000,898.8
11238,蓮田市,675,0.001,99.2
23107,名古屋市昭和区,673,0.000,196.5
13218,福生市,668,0.001,59.9
37201,高松市,666,0.000,473.9
04101,仙台市青葉区,657,0.000,373.1
22133,浜松市西区,648,0.000,145.2
23105,名古屋市中村区,646,0.000,203.4
23213,西尾市,643,0.000,192.1
23210,刈谷市,639,0.000,191.8
27203,豊中市,629,0.000,334.3
19430,南都留郡富士河口湖町,624,0.002,50.8
08221,ひたちなか市,623,0.000,184.2
25207,守山市,622,0.000,285.6
11231,桶川市,619,0.001,94.5
25206,草津市,615,0.000,289.2
21213,各務原市,605,0.000,201.6
23207,豊川市,589,0.000,165.1
11324,入間郡三芳町,573,0.001,76.9
25203,長浜市,570,0.000,262.6
11209,飯能市,569,0.000,74.4
10210,富岡市,563,0.001,115.0
22224,菊川市,555,0.001,107.0
33202,倉敷市,554,0.000,492.9
23114,名古屋市緑区,552,0.000,194.2
08224,守谷市,543,0.001,112.2
15103,新潟市中央区,540,0.000,298.0
22134,浜松市南区,529,0.000,136.2
40133,福岡市中央区,528,0.000,819.8
09208,小山市,526,0.000,134.6
22135,浜松市北区,522,0.000,137.1
22209,島田市,520,0.001,97.4
11326,入間郡毛呂山町,518,0.001,80.3
12205,館山市,514,0.001,75.7
09364,下都賀郡野木町,513,0.001,125.7
28107,神戸市須磨区,494,0.000,369.3
27211,茨木市,493,0.000,326.4
27207,高槻市,493,0.000,320.1
09206,日光市,490,0.001,184.4
27205,吹田市,490,0.000,330.2
19210,甲斐市,487,0.001,75.6
28202,尼崎市,487,0.000,340.5
26108,京都市右京区,486,0.000,315.6
08232,神栖市,483,0.000,162.5
26206,亀岡市,482,0.000,324.7
11216,羽生市,475,0.001,112.5
27123,大阪市淀川区,474,0.000,335.0
11206,行田市,472,0.000,106.9
27145,堺市南区,471,0.000,338.5
27213,泉佐野市,468,0.000,357.6
28214,宝塚市,467,0.000,346.5
08231,桜川市,465,0.001,151.6
04105,仙台市泉区,463,0.000,378.7
08230,かすみがうら市,444,0.001,147.1
28110,神戸市中央区,444,0.000,361.3
08211,常総市,442,0.000,121.7
25201,大津市,438,0.000,293.7
28204,西宮市,435,0.000,348.1
22211,磐田市,433,0.000,124.6
07204,いわき市,431,0.000,258.0
26101,京都市北区,429,0.000,309.0
08202,日立市,424,0.000,205.0
24202,四日市市,424,0.000,233.8
23234,北名古屋市,424,0.000,202.5
12236,香取市,423,0.000,148.7
01102,札幌市北区,421,0.000,898.9
21202,大垣市,418,0.000,238.7
11343,比企郡小川町,418,0.001,92.7
17201,金沢市,412,0.000,257.4
25202,彦根市,410,0.000,258.7
40136,福岡市城南区,409,0.000,822.4
11246,白岡市,406,0.001,102.4
08222,鹿嶋市,402,0.000,161.5
08216,笠間市,400,0.000,162.8
15202,長岡市,394,0.000,250.3
09202,足利市,393,0.000,129.2
09213,那須塩原市,391,0.000,208.8
12239,大網白里市,389,0.001,115.7
23214,蒲郡市,376,0.000,173.6
08236,小美玉市,376,0.000,158.1
27127,大阪市北区,371,0.000,333.4
27114,大阪市東淀川区,368,0.000,329.6
21201,岐阜市,367,0.000,210.9
19207,韮崎市,361,0.001,83.3
40218,春日市,356,0.000,815.3
23233,清須市,355,0.001,205.1
34104,広島市西区,355,0.000,617.0
12237,山武市,347,0.001,126.7
11465,北葛飾郡松伏町,345,0.001,102.2
12230,八街市,344,0.000,117.3
30201,和歌山市,344,0.000,371.1
28109,神戸市北区,343,0.000,360.2
08228,坂東市,337,0.001,116.9
08443,稲敷郡阿見町,336,0.000,133.4
11464,北葛飾郡杉戸町,335,0.000,106.9
23115,名古屋市名東区,333,0.000,190.2
12213,東金市,332,0.001,120.3
08227,筑西市,332,0.000,141.7
24201,津市,329,0.000,258.1
27217,松原市,329,0.000,331.9
09210,大田原市,329,0.000,203.1
11241,鶴ヶ島市,328,0.000,82.8
07203,郡山市,327,0.000,268.1
26109,京都市伏見区,326,0.000,306.5
23113,名古屋市守山区,323,0.000,191.0
10209,藤岡市,322,0.000,108.5
19346,西八代郡市川三郷町,320,0.002,61.9
34212,東広島市,319,0.000,585.3
23231,田原市,319,0.000,180.7
09204,佐野市,317,0.000,138.9
12421,長生郡一宮町,315,0.002,115.9
12347,香取郡多古町,313,0.002,136.5
40203,久留米市,312,0.000,815.0
12226,富津市,311,0.001,73.3
20217,佐久市,310,0.000,123.3
23224,知多市,307,0.000,205.0
23104,名古屋市西区,305,0.000,201.0
23111,名古屋市港区,302,0.000,207.3
27215,寝屋川市,301,0.000,320.6
27222,羽曳野市,301,0.000,329.3
34105,広島市安佐南区,300,0.000,616.8
22213,掛川市,290,0.000,111.0
19424,南都留郡忍野村,290,0.003,34.2
24211,鳥羽市,289,0.001,224.9
13305,西多摩郡日の出町,287,0.001,60.0
23220,稲沢市,286,0.000,212.2
01103,札幌市東区,286,0.000,899.0
22132,浜松市東区,285,0.000,131.9
18210,坂井市,284,0.000,283.5
27223,門真市,284,0.000,323.7
10524,邑楽郡大泉町,279,0.000,116.4
25425,愛知郡愛荘町,279,0.001,259.4
01110,札幌市清田区,277,0.000,882.3
27202,岸和田市,276,0.000,347.9
47201,那覇市,275,0.000,1479.3
19425,南都留郡山中湖村,274,0.005,29.1
10207,館林市,273,0.000,119.6
19211,笛吹市,272,0.000,56.9
11347,比企郡吉見町,272,0.001,96.4
12235,匝瑳市,271,0.001,141.2
01101,札幌市中央区,270,0.000,889.4
29206,桜井市,270,0.000,305.6
27120,大阪市住吉区,269,0.000,335.0
23361,丹羽郡大口町,269,0.001,198.8
12223,鴨川市,268,0.001,87.5
22136,浜松市浜北区,268,0.000,126.7
40109,北九州市八幡西区,268,0.000,779.8
22301,賀茂郡東伊豆町,267,0.002,45.6
27119,大阪市阿倍野区,266,0.000,333.8
15222,上越市,266,0.000,222.3
33204,玉野市,264,0.000,479.9
10424,吾妻郡長野原町,264,0.002,147.7
39201,高知市,263,0.000,542.4
39204,南国市,263,0.000,533.8
27109,大阪市天王寺区,260,0.000,332.4
23215,犬山市,259,0.000,192.7
05201,秋田市,259,0.000,501.5
27212,八尾市,258,0.000,324.9
08235,つくばみらい市,257,0.000,119.0
24205,桑名市,256,0.000,222.3
19204,都留市,255,0.001,36.5
23102,名古屋市東区,253,0.000,197.5
26104,京都市中京区,250,0.000,305.9
45204,日南市,247,0.000,823.9
28210,加古川市,245,0.000,388.2
12202,銚子市,245,0.000,161.0
28108,神戸市垂水区,243,0.000,373.6
23219,小牧市,241,0.000,195.5
27118,大阪市城東区,241,0.000,329.2
23212,安城市,240,0.000,188.0
27143,堺市東区,240,0.000,334.6
23112,名古屋市南区,238,0.000,198.5
23222,東海市,236,0.000,201.0
26107,京都市南区,236,0.000,308.2
04207,名取市,234,0.000,362.6
23204,瀬戸市,234,0.000,179.7
27128,大阪市中央区,228,0.000,332.4
21302,羽島郡岐南町,228,0.001,210.2
20407,下伊那郡阿智村,225,0.002,131.3
11242,日高市,224,0.000,77.3
07208,喜多方市,223,0.000,284.5
22306,賀茂郡西伊豆町,221,0.003,51.7
19212,上野原市,221,0.001,45.8
08341,那珂郡東海村,219,0.001,190.7
22424,榛原郡吉田町,217,0.001,91.8
27146,堺市北区,217,0.000,335.0
11346,比企郡川島町,216,0.001,90.4
29203,大和郡山市,215,0.000,309.9
23209,碧南市,214,0.000,195.3
28111,神戸市西区,213,0.000,377.7
23227,高浜市,213,0.000,194.2
02321,西津軽郡鰺ヶ沢町,212,0.000,606.1
28203,明石市,211,0.000,384.6
11207,秩父市,211,0.000,88.3
08310,東茨城郡城里町,211,0.001,177.4
45201,宮崎市,210,0.000,810.6
22302,賀茂郡河津町,209,0.003,52.1
19213,甲州市,207,0.001,63.2
20201,長野市,205,0.000,180.1
04102,仙台市宮城野区,203,0.000,376.8
28101,神戸市東灘区,202,0.000,353.5
09209,真岡市,199,0.000,155.5
28102,神戸市灘区,197,0.000,357.7
11442,南埼玉郡宮代町,197,0.001,104.5
09216,下野市,195,0.000,148.3
17211,能美市,194,0.000,265.5
21206,中津川市,194,0.000,151.6
27126,大阪市平野区,193,0.000,330.4
20205,飯田市,191,0.000,99.0
13303,西多摩郡瑞穂町,190,0.001,64.0
27125,大阪市住之江区,190,0.000,337.2
27106,大阪市西区,188,0.000,335.3
22219,下田市,182,0.001,60.8
01210,岩見沢市,182,0.000,915.4
20213,飯山市,181,0.000,198.9
10344,北群馬郡榛東村,176,0.001,135.5
12322,印旛郡酒々井町,175,0.001,120.0
10523,邑楽郡千代田町,175,0.002,113.9
26204,宇治市,173,0.000,301.1
34207,福山市,173,0.000,530.2
07201,福島市,173,0.000,308.6
12238,いすみ市,171,0.000,112.3
01107,札幌市西区,171,0.000,890.4
01106,札幌市南区,168,0.000,877.5
08546,猿島郡境町,168,0.000,116.8
34108,広島市佐伯区,165,0.000,630.7
06201,山形市,165,0.000,353.3
27209,守口市,163,0.000,326.6
24207,鈴鹿市,163,0.000,233.8
33104,岡山市南区,161,0.000,470.9
28219,三田市,160,0.000,356.3
08234,鉾田市,155,0.000,164.5
23427,海部郡飛島村,155,0.003,208.2
09203,栃木市,155,0.000,135.1
27204,池田市,154,0.000,336.3
23109,名古屋市熱田区,154,0.000,200.9
27147,堺市美原区,153,0.000,332.0
20203,上田市,153,0.000,150.6
19208,南アルプス市,153,0.000,82.6
27142,堺市中区,151,0.000,337.8
28105,神戸市兵庫区,150,0.000,364.1
11240,幸手市,149,0.000,110.4
15108,新潟市西蒲区,148,0.000,281.6
30361,有田郡湯浅町,148,0.001,382.3
23228,岩倉市,147,0.000,202.5
36204,阿南市,146,0.000,440.9
01105,札幌市豊平区,145,0.000,885.4
27121,大阪市東住吉区,145,0.000,332.7
29205,橿原市,143,0.000,312.4
27226,藤井寺市,143,0.000,327.1
27122,大阪市西成区,143,0.000,335.4
37202,丸亀市,142,0.000,491.8
22226,牧之原市,141,0.000,101.9
20214,茅野市,141,0.000,115.8
26110,京都市山科区,141,0.000,299.4
36489,三好郡東みよし町,140,0.000,489.8
40220,宗像市,139,0.000,799.1
03209,一関市,138,0.000,458.0
34103,広島市南区,138,0.000,611.1
19384,中巨摩郡昭和町,137,0.001,67.4
41208,小城市,137,0.000,845.7
35208,岩国市,136,0.000,653.2
28207,伊丹市,136,0.000,340.0
35203,山口市,135,0.000,691.8
11361,秩父郡横瀬町,134,0.001,82.1
25209,甲賀市,134,0.000,267.9
11362,秩父郡皆野町,134,0.001,94.1
27102,大阪市都島区,133,0.000,330.3
12233,富里市,131,0.000,124.2
16201,富山市,131,0.000,223.0
21209,羽島市,131,0.000,218.3
46210,指宿市,131,0.000,907.3
16211,射水市,130,0.000,245.8
23442,知多郡東浦町,130,0.000,197.8
10525,邑楽郡邑楽町,129,0.000,118.4
27206,泉大津市,129,0.000,346.0
01206,釧路市,128,0.000,988.1
11301,北足立郡伊奈町,128,0.000,97.5
15227,胎内市,128,0.000,310.8
03201,盛岡市,128,0.000,537.1
23223,大府市,127,0.000,195.8
20321,北佐久郡軽井沢町,127,0.001,133.0
47328,中頭郡中城村,127,0.000,1469.2
01202,函館市,127,0.000,754.1
39202,室戸市,127,0.000,501.3
04209,多賀城市,126,0.000,380.4
08542,猿島郡五霞町,126,0.001,114.1
20561,下高井郡山ノ内町,126,0.000,176.6
23237,あま市,124,0.000,209.6
15104,新潟市江南区,124,0.000,293.2
10211,安中市,123,0.000,127.1
22223,御前崎市,122,0.000,110.0
20382,上伊那郡辰野町,122,0.001,133.1
35207,下松市,122,0.000,671.8
21212,土岐市,121,0.000,172.4
40134,福岡市南区,120,0.000,818.5
20206,諏訪市,120,0.000,126.2
14402,愛甲郡清川村,120,0.003,31.8
04214,東松島市,119,0.000,397.3
09342,芳賀郡益子町,118,0.000,164.4
40205,飯塚市,118,0.000,796.2
47211,沖縄市,117,0.000,1460.1
41201,佐賀市,116,0.000,837.3
09301,河内郡上三川町,116,0.000,153.1
01303,石狩郡当別町,115,0.001,929.9
34101,広島市中区,113,0.000,614.0
24216,伊賀市,113,0.000,271.4
02203,八戸市,113,0.000,619.6
01109,札幌市手稲区,113,0.000,896.1
08226,那珂市,111,0.000,184.2
01104,札幌市白石区,111,0.000,893.1
11385,児玉郡上里町,110,0.000,113.5
10203,桐生市,110,0.000,138.4
46225,姶良市,110,0.000,876.4
13381,三宅島三宅島三宅村,110,0.002,133.0
40101,北九州市門司区,109,0.000,759.3
27219,和泉市,109,0.000,342.2
40230,糸島市,108,0.000,837.3
40131,福岡市東区,108,0.000,811.6
27111,大阪市浪速区,106,0.000,334.6
04323,柴田郡柴田町,106,0.000,351.9
21220,下呂市,105,0.000,182.1
17203,小松市,105,0.000,264.1
28206,芦屋市,104,0.000,350.2
08302,東茨城郡茨城町,104,0.000,168.2
18201,福井市,103,0.000,281.3
28220,加西市,102,0.000,388.4
12234,南房総市,101,0.000,81.7
04215,大崎市,100,0.000,415.0
47207,石垣市,100,0.000,1863.2
40135,福岡市西区,100,0.000,832.7
15225,魚沼市,99,0.000,216.6
10208,渋川市,99,0.000,143.6
25208,栗東市,99,0.000,281.2
24214,いなべ市,99,0.000,235.0
12427,長生郡長南町,99,0.001,105.8
40106,北九州市小倉北区,98,0.000,767.4
23108,名古屋市瑞穂区,98,0.000,196.8
27229,四條畷市,97,0.000,316.7
01408,余市郡余市町,97,0.000,895.6
12342,香取郡神崎町,96,0.001,138.9
42201,長崎市,96,0.000,892.8
01203,小樽市,96,0.000,896.2
17407,鹿島郡中能登町,95,0.001,275.8
08205,石岡市,95,0.000,148.2
43103,熊本市西区,95,0.000,824.0
27144,堺市西区,95,0.000,341.2
19423,南都留郡西桂町,95,0.002,40.3
07521,田村郡三春町,95,0.000,275.8
27216,河内長野市,94,0.000,333.6
08210,下妻市,94,0.000,132.9
18206,勝山市,94,0.000,250.9
47213,うるま市,93,0.000,1455.5
26366,相楽郡精華町,93,0.000,307.3
10464,佐波郡玉村町,93,0.000,119.4
27225,高石市,92,0.000,343.3
38205,新居浜市,91,0.000,550.7
12409,山武郡芝山町,91,0.001,130.8
04361,亘理郡亘理町,90,0.000,350.4
26111,京都市西京区,90,0.000,312.5
12403,山武郡九十九里町,90,0.000,126.1
21341,養老郡養老町,89,0.000,230.2
40229,みやま市,89,0.000,824.8
29426,北葛城郡広陵町,88,0.000,315.5
22304,賀茂郡南伊豆町,88,0.001,67.9
01204,旭川市,88,0.000,987.2
15107,新潟市西区,87,0.000,292.2
09361,下都賀郡壬生町,87,0.000,149.9
17207,羽咋市,86,0.000,277.6
23221,新城市,85,0.000,145.2
15206,新発田市,85,0.000,300.1
15106,新潟市南区,85,0.000,282.1
28228,加東市,85,0.000,373.0
42213,雲仙市,84,0.000,861.9
25213,東近江市,84,0.000,258.2
23230,日進市,84,0.000,186.3
07205,白河市,83,0.000,234.9
26211,京田辺市,83,0.000,306.7
09214,さくら市,83,0.000,184.7
03215,奥州市,82,0.000,474.8
23226,尾張旭市,81,0.000,187.8
28217,川西市,81,0.000,339.3
10384,甘楽郡甘楽町,80,0.001,110.6
01233,伊達市,79,0.000,848.6
29210,香芝市,79,0.000,320.4
21214,可児市,78,0.000,185.8
09407,那須郡那須町,78,0.000,219.6
27214,富田林市,77,0.000,331.1
20202,松本市,77,0.000,155.4
11342,比企郡嵐山町,77,0.000,94.2
40219,大野城市,77,0.000,813.5
43101,熊本市中央区,76,0.000,817.6
36205,吉野川市,76,0.000,461.1
35201,下関市,76,0.000,751.1
27221,柏原市,76,0.000,323.0
22221,湖西市,76,0.000,153.9
46222,奄美市,75,0.000,1189.3
12422,長生郡睦沢町,75,0.001,110.2
08229,稲敷市,75,0.000,141.4
02202,弘前市,75,0.000,609.3
27117,大阪市旭区,74,0.000,329.0
19206,大月市,74,0.000,49.6
09211,矢板市,74,0.000,191.8
20218,千曲市,73,0.000,166.6
18207,鯖江市,73,0.000,272.2
13308,西多摩郡奥多摩町,72,0.001,65.5
37203,坂出市,71,0.000,484.7
18209,越前市,71,0.000,275.3
01631,河東郡音更町,71,0.000,938.2
26207,城陽市,71,0.000,303.7
10206,沼田市,70,0.000,161.3
37387,綾歌郡綾川町,70,0.000,483.6
12215,旭市,70,0.000,152.1
34205,尾道市,70,0.000,547.2
43210,菊池市,69,0.000,796.9
27224,摂津市,69,0.000,324.3
27115,大阪市東成区,69,0.000,329.6
19214,中央市,69,0.000,64.8
03205,花巻市,69,0.000,498.8
18202,敦賀市,69,0.000,277.6
06206,寒河江市,69,0.000,370.5
46223,南九州市,68,0.000,915.9
38206,西条市,68,0.000,569.1
23232,愛西市,68,0.000,219.1
10212,みどり市,68,0.000,142.9
34202,呉市,67,0.000,600.2
29202,大和高田市,67,0.000,316.6
23225,知立市,67,0.000,188.4
15205,柏崎市,67,0.000,239.4
02411,上北郡六ヶ所村,67,0.001,668.5
35343,熊毛郡田布施町,67,0.000,663.4
15216,糸魚川市,66,0.000,221.0
34204,三原市,65,0.000,561.3
47329,中頭郡西原町,65,0.000,1472.9
27382,南河内郡河南町,65,0.000,325.8
01234,北広島市,65,0.000,884.3
27301,三島郡島本町,63,0.000,315.9
17206,加賀市,63,0.000,271.0
21204,多治見市,63,0.000,181.1
16207,黒部市,62,0.000,216.1
09411,那須郡那珂川町,62,0.000,195.1
26203,綾部市,62,0.000,341.2
24208,名張市,61,0.000,280.3
22216,袋井市,61,0.000,118.6
21208,瑞浪市,61,0.000,166.1
19205,山梨市,61,0.000,72.6
09205,鹿沼市,61,0.000,158.6
46218,霧島市,59,0.000,860.7
27220,箕面市,59,0.000,331.5
11408,大里郡寄居町,59,0.000,99.5
28216,高砂市,59,0.000,395.5
04202,石巻市,59,0.000,409.2
27104,大阪市此花区,58,0.000,339.1
23447,知多郡武豊町,58,0.000,204.3
27116,大阪市生野区,58,0.000,330.6
38201,松山市,58,0.000,597.4
04362,亘理郡山元町,58,0.000,341.4
30401,西牟婁郡白浜町,57,0.000,378.1
27113,大阪市西淀川区,57,0.000,338.1
01217,江別市,57,0.000,899.4
41205,伊万里市,57,0.000,869.2
20209,伊那市,56,0.000,107.5
27218,大東市,55,0.000,320.8
31390,西伯郡伯耆町,55,0.000,514.6
07202,会津若松市,55,0.000,259.7
19209,北杜市,54,0.000,92.8
12329,印旛郡栄町,54,0.000,124.5
47205,宜野湾市,53,0.000,1470.4
45205,小林市,53,0.000,828.0
37204,善通寺市,53,0.000,499.6
26201,福知山市,53,0.000,367.5
23302,愛知郡東郷町,53,0.000,187.3
12410,山武郡横芝光町,53,0.000,135.5
12218,勝浦市,53,0.000,105.8
11348,比企郡鳩山町,53,0.000,86.7
04505,遠田郡美里町,53,0.000,407.0
