コード,市区町村名,人数,獲得比率,距離
11106,さいたま市桜区,2431,0.002,83.9
08224,守谷市,2430,0.003,112.2
22211,磐田市,2405,0.001,124.6
11225,入間市,2383,0.001,69.7
22207,富士宮市,2377,0.002,44.2
05201,秋田市,2375,0.001,501.5
12104,千葉市若葉区,2374,0.001,108.8
13207,昭島市,2363,0.002,58.3
13218,福生市,2328,0.003,59.9
13222,東久留米市,2315,0.002,69.4
12206,木更津市,2271,0.002,79.8
04101,仙台市青葉区,2259,0.001,373.1
14401,愛甲郡愛川町,2253,0.004,37.7
23114,名古屋市緑区,2229,0.000,194.2
11237,三郷市,2228,0.001,96.0
08217,取手市,2221,0.001,115.9
23211,豊田市,2209,0.000,165.5
12211,成田市,2175,0.001,130.8
23203,一宮市,2118,0.000,209.3
11215,狭山市,2047,0.001,75.4
12208,野田市,2043,0.001,109.7
13220,東大和市,2015,0.002,64.9
27108,大阪市大正区,1991,0.001,337.0
28201,姫路市,1955,0.000,404.7
11103,さいたま市大宮区,1950,0.001,88.8
11238,蓮田市,1877,0.002,99.2
10204,伊勢崎市,1861,0.001,122.1
01105,札幌市豊平区,1852,0.001,885.4
29201,奈良市,1839,0.000,300.5
13215,国立市,1832,0.002,59.4
27210,枚方市,1820,0.000,314.3
09208,小山市,1819,0.001,134.6
23206,春日井市,1811,0.000,189.6
24205,桑名市,1795,0.001,222.3
21201,岐阜市,1755,0.000,210.9
11101,さいたま市西区,1751,0.001,86.8
20201,長野市,1744,0.000,180.1
11232,久喜市,1737,0.001,108.0
23110,名古屋市中川区,1732,0.001,205.9
22222,伊豆市,1724,0.005,38.3
27205,吹田市,1720,0.000,330.2
22212,焼津市,1716,0.001,84.2
22342,駿東郡長泉町,1705,0.004,21.7
10205,太田市,1699,0.001,121.8
14301,三浦郡葉山町,1680,0.005,46.1
12224,鎌ケ谷市,1676,0.001,100.9
27207,高槻市,1651,0.000,320.1
22220,裾野市,1643,0.003,23.3
24202,四日市市,1642,0.000,233.8
22133,浜松市西区,1635,0.001,145.2
12225,君津市,1629,0.002,84.3
12105,千葉市緑区,1604,0.001,110.3
08208,龍ケ崎市,1603,0.002,128.2
27211,茨木市,1601,0.000,326.4
19201,甲府市,1571,0.001,70.0
13221,清瀬市,1561,0.002,72.6
12231,印西市,1544,0.001,115.9
12210,茂原市,1542,0.001,110.9
11234,八潮市,1536,0.001,93.8
07204,いわき市,1500,0.000,258.0
27123,大阪市淀川区,1500,0.001,335.0
09202,足利市,1499,0.001,129.2
08203,土浦市,1493,0.001,138.6
19208,南アルプス市,1487,0.002,82.6
28214,宝塚市,1480,0.001,346.5
01204,旭川市,1472,0.000,987.2
22214,藤枝市,1465,0.001,85.8
28204,西宮市,1464,0.000,348.1
22213,掛川市,1461,0.001,111.0
11233,北本市,1454,0.002,96.7
23116,名古屋市天白区,1453,0.001,192.8
11218,深谷市,1443,0.001,106.2
28101,神戸市東灘区,1430,0.001,353.5
11110,さいたま市岩槻区,1425,0.001,96.7
08204,古河市,1402,0.001,122.1
11217,鴻巣市,1399,0.001,101.1
08232,神栖市,1396,0.001,162.5
11239,坂戸市,1396,0.001,85.2
13228,あきる野市,1380,0.002,56.8
16201,富山市,1369,0.000,223.0
