コード,市区町村名,人数,獲得比率,距離
11105,さいたま市中央区,11494,0.009,47.0
11235,富士見市,11470,0.009,45.2
07204,いわき市,11445,0.003,210.4
14342,中郡二宮町,11436,0.032,38.5
12105,千葉市緑区,11266,0.008,57.0
08201,水戸市,11164,0.004,124.2
10204,伊勢崎市,11079,0.005,104.3
09208,小山市,11010,0.006,95.4
11223,蕨市,10968,0.011,41.2
21201,岐阜市,10807,0.002,257.7
08202,日立市,10806,0.005,155.1
13207,昭島市,10730,0.008,37.3
12208,野田市,10631,0.006,64.3
11109,さいたま市緑区,10580,0.008,48.4
12224,鎌ケ谷市,10420,0.008,47.8
22213,掛川市,10192,0.008,165.6
22215,御殿場市,10039,0.011,69.7
13215,国立市,9966,0.011,31.2
23201,豊橋市,9958,0.002,218.0
12104,千葉市若葉区,9786,0.006,54.5
23202,岡崎市,9699,0.002,223.3
11228,志木市,9602,0.010,42.8
13205,青梅市,9484,0.006,52.3
12230,八街市,9373,0.005,62.9
27205,吹田市,9189,0.002,382.0
11101,さいたま市西区,9172,0.009,50.6
20203,上田市,9148,0.005,163.4
03201,盛岡市,8978,0.003,498.1
07201,福島市,8892,0.003,269.5
11239,坂戸市,8823,0.007,60.0
22212,焼津市,8688,0.005,138.8
08217,取手市,8577,0.007,64.1
15103,新潟市中央区,8507,0.004,277.9
08221,ひたちなか市,8448,0.005,133.2
13220,東大和市,8322,0.009,37.7
22207,富士宮市,8307,0.006,93.6
22205,熱海市,8282,0.017,66.7
11234,八潮市,8279,0.008,44.8
01101,札幌市中央区,8173,0.002,855.9
06201,山形市,8066,0.002,316.7
13221,清瀬市,7999,0.010,37.8
23206,春日井市,7907,0.002,238.6
25201,大津市,7881,0.002,343.9
02201,青森市,7834,0.002,601.2
04102,仙台市宮城野区,7682,0.003,335.0
14366,足柄上郡開成町,7647,0.020,48.1
14217,南足柄市,7628,0.018,53.6
15202,長岡市,7565,0.002,235.4
12229,袖ケ浦市,7480,0.011,36.2
01105,札幌市豊平区,7469,0.002,851.5
12211,成田市,7435,0.005,76.3
11209,飯能市,7396,0.009,62.6
28202,尼崎市,7364,0.001,392.5
05201,秋田市,7341,0.002,469.7
44201,大分市,7209,0.001,778.4
08219,牛久市,7206,0.008,74.9
11241,鶴ヶ島市,7118,0.009,57.7
11217,鴻巣市,7074,0.005,70.1
11110,さいたま市岩槻区,7062,0.006,54.4
22220,裾野市,6979,0.013,75.8
23113,名古屋市守山区,6912,0.004,240.6
13228,あきる野市,6805,0.008,49.0
11238,蓮田市,6790,0.008,60.5
26103,京都市左京区,6679,0.003,348.8
04104,仙台市太白区,6657,0.002,324.8
12228,四街道市,6639,0.006,54.6
14401,愛甲郡愛川町,6633,0.016,31.3
23115,名古屋市名東区,6610,0.003,240.5
27203,豊中市,6590,0.001,386.2
11206,行田市,6579,0.007,78.0
13101,千代田区,6526,0.008,27.7
46201,鹿児島市,6524,0.001,953.4
10203,桐生市,6498,0.005,114.1
24201,津市,6491,0.002,311.4
13218,福生市,6472,0.009,41.0
11212,東松山市,6439,0.006,68.6
12232,白井市,6416,0.009,54.8
22214,藤枝市,6383,0.004,140.4
11243,吉川市,6310,0.008,53.2
15205,柏崎市,6267,0.005,230.1
09202,足利市,6149,0.004,101.7
06381,東置賜郡高畠町,6021,0.013,286.1
08204,古河市,6010,0.004,81.7
47201,那覇市,5979,0.002,1532.8
23203,一宮市,5974,0.001,257.8
29201,奈良市,5931,0.001,353.3
11324,入間郡三芳町,5924,0.007,43.3
33202,倉敷市,5830,0.001,544.6
12231,印西市,5821,0.005,61.8
38210,伊予市,5795,0.008,663.0
08203,土浦市,5785,0.003,87.7
12210,茂原市,5754,0.006,59.8
23210,刈谷市,5737,0.003,243.7
34207,福山市,5733,0.001,581.6
43101,熊本市中央区,5717,0.003,871.4
11343,比企郡小川町,5709,0.007,74.1
04105,仙台市泉区,5691,0.002,338.5
27211,茨木市,5657,0.001,377.9
23101,名古屋市千種区,5639,0.003,245.0
31203,倉吉市,5581,0.004,533.9
14362,足柄上郡大井町,5558,0.022,44.8
23212,安城市,5510,0.002,240.4
37201,高松市,5494,0.001,526.7
38201,松山市,5471,0.001,650.5
11218,深谷市,5387,0.004,87.3
28201,姫路市,5362,0.001,455.2
01202,函館市,5348,0.001,720.9
15107,新潟市西区,5262,0.003,273.6
18201,福井市,5241,0.002,320.9
11210,加須市,5229,0.004,76.4
22225,伊豆の国市,5219,0.010,76.1
35203,山口市,5196,0.002,743.2
27227,東大阪市,5169,0.001,376.1
12215,旭市,5140,0.007,97.9
22132,浜松市東区,5110,0.004,186.5
12225,君津市,5090,0.006,41.4
27210,枚方市,5085,0.001,366.1
42201,長崎市,5066,0.001,946.3
23114,名古屋市緑区,5063,0.002,245.4
22208,伊東市,5040,0.007,75.1
40131,福岡市東区,5017,0.001,863.9
09209,真岡市,5013,0.005,112.4
14361,足柄上郡中井町,4975,0.031,40.1
19210,甲斐市,4951,0.006,105.2
09204,佐野市,4942,0.004,107.7
12233,富里市,4927,0.009,69.6
34202,呉市,4923,0.002,652.1
24207,鈴鹿市,4904,0.002,286.1
09213,那須塩原市,4895,0.003,172.8
12226,富津市,4858,0.009,33.7
12234,南房総市,4820,0.012,57.3
39201,高知市,4801,0.001,596.4
28110,神戸市中央区,4795,0.002,413.3
23106,名古屋市中区,4765,0.005,249.5
22211,磐田市,4762,0.003,179.2
23105,名古屋市中村区,4703,0.003,253.6
23213,西尾市,4695,0.001,245.2
10207,館林市,4681,0.005,88.4
09205,鹿沼市,4680,0.004,125.9
11231,桶川市,4653,0.005,61.1
19205,山梨市,4653,0.011,93.9
09216,下野市,4626,0.007,108.7
19211,笛吹市,4579,0.006,87.6
24202,四日市市,4578,0.001,285.4
23116,名古屋市天白区,4566,0.002,243.5
23207,豊川市,4564,0.002,218.7
22342,駿東郡長泉町,4551,0.010,76.1
08232,神栖市,4543,0.005,107.9
23107,名古屋市昭和区,4539,0.004,247.0
12239,大網白里市,4539,0.007,63.0
01204,旭川市,4525,0.001,950.9
45201,宮崎市,4515,0.001,865.2
11240,幸手市,4477,0.007,69.4
15222,上越市,4467,0.002,220.4
20217,佐久市,4437,0.004,134.9
33101,岡山市北区,4425,0.001,530.2
05203,横手市,4405,0.004,430.3
12213,東金市,4373,0.006,66.9
28203,明石市,4371,0.001,436.4
11233,北本市,4336,0.006,64.1
01103,札幌市東区,4329,0.001,865.3
40132,福岡市博多区,4316,0.001,866.8
02202,弘前市,4313,0.002,577.4
22222,伊豆市,4303,0.014,88.4
01102,札幌市北区,4295,0.001,865.4
10209,藤岡市,4291,0.006,99.7
43102,熊本市東区,4288,0.002,867.4
27123,大阪市淀川区,4286,0.002,387.1
27207,高槻市,4278,0.001,371.5
22325,田方郡函南町,4274,0.011,68.3
08205,石岡市,4250,0.005,99.2
27141,堺市堺区,4245,0.002,391.1
40135,福岡市西区,4220,0.002,885.1
13223,武蔵村山市,4167,0.006,40.2
41201,佐賀市,4124,0.001,890.1
12218,勝浦市,4123,0.023,64.8
04103,仙台市若林区,4089,0.002,328.6
23204,瀬戸市,4086,0.003,229.2
28210,加古川市,4037,0.001,439.5
11246,白岡市,4028,0.006,63.1
08222,鹿嶋市,3988,0.005,107.2
08227,筑西市,3952,0.003,97.5
12202,銚子市,3925,0.005,106.8
20220,安曇野市,3922,0.003,188.8
23103,名古屋市北区,3898,0.002,248.5
28101,神戸市東灘区,3895,0.002,405.3
19214,中央市,3830,0.008,100.9
12223,鴨川市,3816,0.009,53.2
01107,札幌市西区,3756,0.001,857.2
13227,羽村市,3702,0.006,44.8
22136,浜松市浜北区,3688,0.003,181.0
40203,久留米市,3684,0.001,868.0
40107,北九州市小倉南区,3652,0.001,821.6
11464,北葛飾郡杉戸町,3644,0.008,64.8
22209,島田市,3623,0.003,151.7
19209,北杜市,3608,0.008,119.4
36201,徳島市,3589,0.001,494.9
11207,秩父市,3573,0.005,96.4
16202,高岡市,3554,0.002,281.3
14384,足柄下郡湯河原町,3522,0.013,59.9
12236,香取市,3515,0.004,94.0
34101,広島市中区,3513,0.002,665.5
23110,名古屋市中川区,3493,0.001,256.3
26109,京都市伏見区,3485,0.001,357.7
32201,松江市,3468,0.001,595.8
27114,大阪市東淀川区,3462,0.001,381.7
24204,松阪市,3453,0.001,316.1
26204,宇治市,3426,0.001,352.5
26111,京都市西京区,3414,0.002,363.4
13303,西多摩郡瑞穂町,3410,0.010,43.3
12205,館山市,3390,0.007,56.9
40134,福岡市南区,3344,0.001,871.0
34104,広島市西区,3340,0.001,668.4
11242,日高市,3282,0.006,56.1
23238,長久手市,3278,0.005,235.6
10208,渋川市,3276,0.004,130.6
15108,新潟市西蒲区,3266,0.006,264.4
11301,北足立郡伊奈町,3259,0.007,60.3
40133,福岡市中央区,3259,0.001,872.2
21202,大垣市,3235,0.002,287.4
28301,川辺郡猪名川町,3223,0.010,393.1
09206,日光市,3206,0.003,154.8
28111,神戸市西区,3167,0.001,429.5
20214,茅野市,3161,0.005,139.0
01213,苫小牧市,3161,0.001,821.0
11211,本庄市,3144,0.004,94.2
23220,稲沢市,3133,0.002,261.6
08443,稲敷郡阿見町,3130,0.006,81.2
22344,駿東郡小山町,3093,0.016,62.3
19212,上野原市,3087,0.010,55.0
31202,米子市,3081,0.002,561.8
02203,八戸市,3071,0.001,581.2
01106,札幌市南区,3053,0.002,844.3
24205,桑名市,3050,0.002,273.0
22341,駿東郡清水町,3047,0.009,77.8
27127,大阪市北区,3047,0.002,385.6
19202,富士吉田市,3006,0.006,77.2
28108,神戸市垂水区,2994,0.001,425.7
27119,大阪市阿倍野区,2985,0.002,386.4
09210,大田原市,2959,0.003,162.0
23223,大府市,2951,0.003,247.5
06202,米沢市,2939,0.003,270.6
23104,名古屋市西区,2938,0.002,250.8
31201,鳥取市,2934,0.001,499.9
22134,浜松市南区,2928,0.003,190.8
08235,つくばみらい市,2912,0.006,69.1
19204,都留市,2898,0.009,64.5
15226,南魚沼市,2876,0.005,187.5
42202,佐世保市,2869,0.001,943.2
33102,岡山市中区,2852,0.001,523.9
27212,八尾市,2814,0.001,377.6
21206,中津川市,2803,0.003,195.2
34108,広島市佐伯区,2788,0.001,681.8
30201,和歌山市,2784,0.001,424.8
39344,長岡郡大豊町,2772,0.009,570.4
15102,新潟市東区,2762,0.002,278.6
27220,箕面市,2755,0.002,382.9
19208,南アルプス市,2754,0.004,118.0
27219,和泉市,2742,0.001,395.5
34213,廿日市市,2742,0.002,693.3
20205,飯田市,2738,0.002,144.2
23229,豊明市,2721,0.003,242.1
07202,会津若松市,2719,0.002,224.2
23236,みよし市,2680,0.003,233.5
34103,広島市南区,2680,0.001,662.6
20215,塩尻市,2658,0.003,172.6
27204,池田市,2648,0.002,387.8
22216,袋井市,2644,0.003,173.3
22226,牧之原市,2597,0.004,156.3
10211,安中市,2566,0.004,124.8
12237,山武市,2557,0.004,72.8
23102,名古屋市東区,2538,0.003,247.6
06204,酒田市,2538,0.002,387.8
27116,大阪市生野区,2536,0.002,383.2
22135,浜松市北区,2534,0.002,191.1
23111,名古屋市港区,2529,0.001,258.2
35208,岩国市,2520,0.001,704.9
22133,浜松市西区,2510,0.002,199.7
17203,小松市,2507,0.002,298.9
31389,西伯郡南部町,2504,0.023,570.8
08236,小美玉市,2490,0.005,106.7
06210,天童市,2476,0.004,329.7
40219,大野城市,2476,0.002,866.0
35201,下関市,2469,0.001,802.5
36403,板野郡藍住町,2466,0.004,491.7
26110,京都市山科区,2459,0.001,350.3
03209,一関市,2457,0.002,416.2
09361,下都賀郡壬生町,2456,0.006,111.9
15105,新潟市秋葉区,2456,0.003,262.6
21204,多治見市,2449,0.002,229.3
25203,長浜市,2447,0.002,308.8
08207,結城市,2446,0.004,91.9
04215,大崎市,2422,0.001,375.3
26107,京都市南区,2418,0.002,359.1
47205,宜野湾市,2403,0.002,1523.9
11216,羽生市,2396,0.004,80.2
10524,邑楽郡大泉町,2380,0.004,90.4
26108,京都市右京区,2372,0.001,365.4
07205,白河市,2362,0.003,194.0
15218,五泉市,2361,0.003,245.9
23219,小牧市,2355,0.002,244.3
18209,越前市,2353,0.002,317.2
02206,十和田市,2343,0.004,581.6
40217,筑紫野市,2342,0.001,858.6
23237,あま市,2337,0.002,259.6
03206,北上市,2336,0.002,446.4
40109,北九州市八幡西区,2321,0.001,831.8
23108,名古屋市瑞穂区,2307,0.002,247.5
28207,伊丹市,2280,0.001,391.7
01109,札幌市手稲区,2278,0.002,863.0
03215,奥州市,2269,0.002,434.2
15213,燕市,2263,0.002,254.0
27215,寝屋川市,2261,0.001,372.7
04202,石巻市,2251,0.001,365.3
08310,東茨城郡城里町,2248,0.011,129.9
36202,鳴門市,2234,0.002,486.4
26106,京都市下京区,2222,0.002,356.8
23230,日進市,2220,0.002,236.9
01108,札幌市厚別区,2220,0.001,859.2
07210,二本松市,2215,0.002,247.8
15204,三条市,2214,0.002,236.3
27145,堺市南区,2204,0.001,391.8
23109,名古屋市熱田区,2201,0.002,251.6
21205,関市,2187,0.002,237.0
27109,大阪市天王寺区,2186,0.002,384.9
07207,須賀川市,2184,0.003,213.3
23217,江南市,2184,0.002,251.1
23112,名古屋市南区,2176,0.001,249.5
11326,入間郡毛呂山町,2160,0.006,61.5
35202,宇部市,2158,0.001,781.4
35215,周南市,2148,0.001,725.6
20206,諏訪市,2147,0.004,151.4
04216,富谷市,2144,0.003,344.3
23222,東海市,2138,0.002,252.7
22224,菊川市,2138,0.004,161.6
27118,大阪市城東区,2130,0.001,381.5
08226,那珂市,2112,0.003,134.5
09386,塩谷郡高根沢町,2106,0.005,134.5
09364,下都賀郡野木町,2100,0.007,86.8
20207,須坂市,2081,0.003,172.3
20209,伊那市,2069,0.003,141.7
09214,さくら市,2065,0.003,144.6
26210,八幡市,2063,0.002,361.8
24208,名張市,2053,0.002,333.5
23235,弥富市,2052,0.004,263.8
27218,大東市,2040,0.001,373.1
07213,伊達市,2040,0.002,274.9
12238,いすみ市,2038,0.004,66.8
08211,常総市,2036,0.003,73.8
34102,広島市東区,2035,0.001,659.4
08229,稲敷市,2032,0.004,87.5
34212,東広島市,2028,0.001,636.7
01607,浦河郡浦河町,2027,0.016,812.2
26207,城陽市,2019,0.001,355.4
28107,神戸市須磨区,2008,0.001,421.3
27103,大阪市福島区,1995,0.002,387.8
01206,釧路市,1994,0.001,945.8
42205,大村市,1992,0.002,931.7
01217,江別市,1986,0.001,865.0
28109,神戸市北区,1978,0.001,411.8
34105,広島市安佐南区,1944,0.001,667.9
28214,宝塚市,1940,0.001,397.8
47208,浦添市,1939,0.001,1528.4
40106,北九州市小倉北区,1937,0.001,819.4
04207,名取市,1933,0.002,320.7
11465,北葛飾郡松伏町,1922,0.006,56.1
22223,御前崎市,1917,0.006,164.3
10212,みどり市,1917,0.003,119.4
15206,新発田市,1914,0.001,274.9
01203,小樽市,1893,0.001,863.9
01104,札幌市白石区,1892,0.001,859.3
28105,神戸市兵庫区,1879,0.001,416.2
20204,岡谷市,1877,0.004,159.4
40136,福岡市城南区,1876,0.001,874.9
23232,愛西市,1844,0.003,269.1
25206,草津市,1837,0.001,339.8
08228,坂東市,1826,0.003,71.3
40137,福岡市早良区,1821,0.001,878.7
26101,京都市北区,1819,0.001,359.0
16211,射水市,1819,0.002,269.2
08216,笠間市,1817,0.002,114.6
26206,亀岡市,1811,0.001,375.2
12235,匝瑳市,1809,0.004,87.0
08210,下妻市,1804,0.004,87.2
19430,南都留郡富士河口湖町,1804,0.007,90.8
08212,常陸太田市,1786,0.003,156.3
21213,各務原市,1786,0.001,249.0
11346,比企郡川島町,1784,0.009,60.4
38202,今治市,1773,0.001,632.9
37205,観音寺市,1771,0.003,564.9
11408,大里郡寄居町,1769,0.004,84.7
01110,札幌市清田区,1767,0.001,848.2
04211,岩沼市,1766,0.004,313.8
01219,紋別市,1764,0.005,1021.7
46218,霧島市,1745,0.001,915.2
23442,知多郡東浦町,1728,0.003,250.0
22221,湖西市,1707,0.003,208.3
45202,都城市,1706,0.001,889.4
27146,堺市北区,1701,0.001,387.8
17211,能美市,1690,0.003,297.8
23225,知立市,1663,0.002,240.4
17210,白山市,1646,0.001,283.8
23234,北名古屋市,1643,0.001,251.8
26211,京田辺市,1641,0.002,358.6
13305,西多摩郡日の出町,1629,0.010,50.2
47213,うるま市,1623,0.001,1509.0
28219,三田市,1622,0.001,406.9
27209,守口市,1617,0.001,378.7
07421,河沼郡会津坂下町,1610,0.005,236.1
14383,足柄下郡真鶴町,1602,0.018,56.0
27125,大阪市住之江区,1598,0.001,389.8
38205,新居浜市,1595,0.001,603.9
22219,下田市,1594,0.006,105.6
30204,有田市,1592,0.006,437.0
14382,足柄下郡箱根町,1585,0.013,58.8
27120,大阪市住吉区,1580,0.001,387.7
23205,半田市,1575,0.001,254.6
23233,清須市,1570,0.002,254.8
23441,知多郡阿久比町,1570,0.004,253.8
43105,熊本市北区,1562,0.001,870.7
23228,岩倉市,1556,0.003,251.5
23214,蒲郡市,1555,0.001,227.3
07212,南相馬市,1554,0.002,267.6
23224,知多市,1552,0.002,257.1
29209,生駒市,1548,0.001,366.6
33103,岡山市東区,1533,0.001,516.4
27121,大阪市東住吉区,1528,0.001,385.4
20218,千曲市,1525,0.002,179.2
21214,可児市,1522,0.001,233.1
27213,泉佐野市,1520,0.001,411.0
12347,香取郡多古町,1512,0.007,82.0
27106,大阪市西区,1506,0.001,387.6
34205,尾道市,1499,0.001,598.7
21212,土岐市,1490,0.002,220.7
26366,相楽郡精華町,1486,0.003,359.5
47207,石垣市,1483,0.001,1917.3
17361,河北郡津幡町,1476,0.002,292.5
12329,印旛郡栄町,1467,0.006,70.3
27222,羽曳野市,1466,0.001,382.3
28102,神戸市灘区,1461,0.001,409.6
15227,胎内市,1456,0.005,283.7
07208,喜多方市,1451,0.003,252.1
47211,沖縄市,1440,0.001,1513.7
24203,伊勢市,1434,0.001,285.8
16204,魚津市,1424,0.003,241.9
44204,日田市,1418,0.002,833.7
15210,十日町市,1418,0.003,194.7
24216,伊賀市,1418,0.001,324.1
23216,常滑市,1414,0.002,260.5
01207,帯広市,1413,0.001,868.6
25202,彦根市,1413,0.001,307.5
08234,鉾田市,1404,0.002,111.7
02205,五所川原市,1394,0.002,605.9
23501,額田郡幸田町,1385,0.002,234.1
05204,大館市,1375,0.002,541.3
23226,尾張旭市,1374,0.001,237.6
27217,松原市,1369,0.001,384.7
08215,北茨城市,1367,0.003,182.0
23215,犬山市,1365,0.002,240.5
28206,芦屋市,1358,0.001,402.1
17212,野々市市,1356,0.002,297.4
09301,河内郡上三川町,1352,0.005,112.3
40218,春日市,1345,0.001,867.9
08521,結城郡八千代町,1342,0.006,83.7
15106,新潟市南区,1341,0.002,262.5
01231,恵庭市,1338,0.002,842.6
27124,大阪市鶴見区,1337,0.001,378.6
33104,岡山市南区,1332,0.001,522.5
15223,阿賀野市,1330,0.003,264.3
11385,児玉郡上里町,1322,0.004,99.4
27128,大阪市中央区,1318,0.001,384.7
20210,駒ヶ根市,1311,0.004,156.7
04213,栗原市,1308,0.002,389.1
34107,広島市安芸区,1302,0.001,652.9
19207,韮崎市,1299,0.004,115.3
43103,熊本市西区,1290,0.001,877.7
05202,能代市,1287,0.002,530.6
07408,耶麻郡猪苗代町,1275,0.009,243.4
17324,能美郡川北町,1272,0.008,301.4
38213,四国中央市,1265,0.001,583.6
15225,魚沼市,1260,0.003,196.7
06203,鶴岡市,1247,0.001,346.7
26102,京都市上京区,1246,0.001,355.9
14363,足柄上郡松田町,1244,0.011,46.9
02208,むつ市,1243,0.002,660.5
19206,大月市,1241,0.004,67.0
29426,北葛城郡広陵町,1235,0.003,368.6
25207,守山市,1232,0.001,335.8
15104,新潟市江南区,1229,0.002,272.3
28217,川西市,1228,0.001,390.6
01225,滝川市,1226,0.003,927.0
10210,富岡市,1226,0.002,113.1
27214,富田林市,1223,0.001,384.4
23209,碧南市,1218,0.001,248.2
05212,大仙市,1209,0.001,460.7
10464,佐波郡玉村町,1209,0.003,105.0
20208,小諸市,1202,0.003,147.0
20583,上水内郡信濃町,1201,0.006,198.8
23361,丹羽郡大口町,1200,0.004,247.1
24214,いなべ市,1198,0.003,285.0
22424,榛原郡吉田町,1192,0.004,146.2
21203,高山市,1188,0.001,228.5
26209,長岡京市,1186,0.001,364.1
43202,八代市,1178,0.001,892.3
23424,海部郡大治町,1163,0.003,257.0
01234,北広島市,1150,0.002,849.8
01230,登別市,1148,0.002,788.0
08225,常陸大宮市,1146,0.003,142.9
14364,足柄上郡山北町,1145,0.010,56.4
27142,堺市中区,1143,0.001,390.8
20321,北佐久郡軽井沢町,1135,0.005,137.3
20382,上伊那郡辰野町,1126,0.005,162.4
08341,那珂郡東海村,1126,0.002,140.1
40216,小郡市,1125,0.002,862.4
12410,山武郡横芝光町,1118,0.005,81.4
23231,田原市,1117,0.002,235.1
43104,熊本市南区,1116,0.001,878.3
11347,比企郡吉見町,1114,0.006,67.8
33215,美作市,1113,0.001,491.4
26202,舞鶴市,1107,0.001,380.2
44214,国東市,1106,0.004,759.7
37202,丸亀市,1100,0.001,544.5
27115,大阪市東成区,1095,0.001,382.1
19384,中巨摩郡昭和町,1088,0.006,100.9
08214,高萩市,1088,0.003,171.0
04209,多賀城市,1083,0.002,338.1
03203,大船渡市,1079,0.002,444.7
06207,上山市,1070,0.003,304.6
08231,桜川市,1069,0.003,105.2
04361,亘理郡亘理町,1059,0.002,308.0
32203,出雲市,1054,0.001,622.7
27102,大阪市都島区,1053,0.001,382.6
03216,滝沢市,1053,0.001,497.9
27126,大阪市平野区,1051,0.000,383.1
01224,千歳市,1049,0.001,836.0
04212,登米市,1049,0.001,385.6
11442,南埼玉郡宮代町,1047,0.003,63.9
15224,佐渡市,1042,0.002,312.4
