コード,市区町村名,人数,獲得比率,距離
04103,仙台市若林区,794,0.000,328.6
22216,袋井市,789,0.001,173.3
01202,函館市,783,0.000,720.9
22213,掛川市,781,0.000,165.6
40135,福岡市西区,772,0.000,885.1
22225,伊豆の国市,767,0.002,76.1
02201,青森市,761,0.000,601.2
23238,長久手市,758,0.001,235.6
21204,多治見市,752,0.001,229.3
22341,駿東郡清水町,752,0.002,77.8
27106,大阪市西区,751,0.001,387.6
27217,松原市,745,0.001,384.7
28107,神戸市須磨区,739,0.000,421.3
34302,安芸郡府中町,725,0.001,659.6
26109,京都市伏見区,724,0.000,357.7
26366,相楽郡精華町,716,0.001,359.5
13305,西多摩郡日の出町,715,0.004,50.2
19208,南アルプス市,715,0.001,118.0
06203,鶴岡市,712,0.000,346.7
27141,堺市堺区,709,0.000,391.1
26204,宇治市,705,0.000,352.5
11408,大里郡寄居町,701,0.002,84.7
27125,大阪市住之江区,700,0.000,389.8
26107,京都市南区,693,0.001,359.1
12213,東金市,692,0.001,66.9
28109,神戸市北区,688,0.000,411.8
08231,桜川市,686,0.002,105.2
27144,堺市西区,686,0.000,394.1
09214,さくら市,685,0.002,144.6
35202,宇部市,680,0.000,781.4
10525,邑楽郡邑楽町,675,0.002,90.1
08443,稲敷郡阿見町,674,0.001,81.2
02202,弘前市,674,0.000,577.4
27102,大阪市都島区,674,0.000,382.6
01110,札幌市清田区,663,0.000,848.2
23217,江南市,659,0.001,251.1
23224,知多市,659,0.001,257.1
23237,あま市,654,0.001,259.6
27109,大阪市天王寺区,646,0.001,384.9
30201,和歌山市,641,0.000,424.8
27226,藤井寺市,638,0.001,380.0
10208,渋川市,637,0.001,130.6
12329,印旛郡栄町,637,0.002,70.3
21219,郡上市,636,0.002,245.3
15222,上越市,636,0.000,220.4
40107,北九州市小倉南区,634,0.000,821.6
28102,神戸市灘区,633,0.000,409.6
22344,駿東郡小山町,631,0.003,62.3
24204,松阪市,630,0.000,316.1
34212,東広島市,630,0.000,636.7
16202,高岡市,629,0.000,281.3
28210,加古川市,626,0.000,439.5
04207,名取市,624,0.001,320.7
41201,佐賀市,614,0.000,890.1
01108,札幌市厚別区,612,0.000,859.2
26104,京都市中京区,609,0.000,356.6
18201,福井市,607,0.000,320.9
17203,小松市,604,0.000,298.9
34104,広島市西区,600,0.000,668.4
12237,山武市,599,0.001,72.8
12215,旭市,598,0.001,97.9
27146,堺市北区,597,0.000,387.8
11342,比企郡嵐山町,596,0.003,72.9
28217,川西市,595,0.000,390.6
19214,中央市,595,0.001,100.9
20321,北佐久郡軽井沢町,590,0.003,137.3
34103,広島市南区,587,0.000,662.6
29205,橿原市,586,0.000,365.8
18322,吉田郡永平寺町,586,0.002,304.5
27121,大阪市東住吉区,581,0.000,385.4
15226,南魚沼市,580,0.001,187.5
04216,富谷市,571,0.001,344.3
33208,総社市,571,0.000,545.8
22226,牧之原市,569,0.001,156.3
01207,帯広市,568,0.000,868.6
24205,桑名市,562,0.000,273.0
26101,京都市北区,561,0.000,359.0
