コード,市区町村名,人数,獲得比率,距離
27227,東大阪市,6113,0.001,376.1
27205,吹田市,6106,0.001,382.0
15103,新潟市中央区,6022,0.003,277.9
01204,旭川市,6008,0.001,950.9
05201,秋田市,5994,0.002,469.7
08217,取手市,5736,0.004,64.1
27203,豊中市,5670,0.001,386.2
07201,福島市,5661,0.002,269.5
03201,盛岡市,5533,0.002,498.1
11243,吉川市,5530,0.007,53.2
01105,札幌市豊平区,5517,0.002,851.5
04105,仙台市泉区,5439,0.002,338.5
23101,名古屋市千種区,5391,0.003,245.0
08202,日立市,5381,0.003,155.1
12231,印西市,5303,0.005,61.8
12229,袖ケ浦市,5263,0.007,36.2
24202,四日市市,5186,0.001,285.4
01101,札幌市中央区,5132,0.001,855.9
23114,名古屋市緑区,5097,0.002,245.4
09213,那須塩原市,5086,0.004,172.8
12225,君津市,5066,0.006,41.4
11210,加須市,4969,0.004,76.4
24201,津市,4917,0.001,311.4
20203,上田市,4912,0.003,163.4
04102,仙台市宮城野区,4902,0.002,335.0
11246,白岡市,4867,0.008,63.1
01103,札幌市東区,4860,0.001,865.3
28202,尼崎市,4856,0.001,392.5
22208,伊東市,4852,0.007,75.1
33202,倉敷市,4836,0.001,544.6
12211,成田市,4774,0.003,76.3
45201,宮崎市,4748,0.001,865.2
14362,足柄上郡大井町,4714,0.011,44.8
22213,掛川市,4683,0.004,165.6
11101,さいたま市西区,4663,0.005,50.6
23110,名古屋市中川区,4660,0.002,256.3
13218,福生市,4654,0.007,41.0
11212,東松山市,4653,0.004,68.6
28201,姫路市,4625,0.001,455.2
39201,高知市,4587,0.001,596.4
33101,岡山市北区,4585,0.001,530.2
14217,南足柄市,4510,0.009,53.6
13223,武蔵村山市,4505,0.006,40.2
22212,焼津市,4422,0.003,138.8
38201,松山市,4373,0.001,650.5
28203,明石市,4340,0.001,436.4
22211,磐田市,4326,0.002,179.2
23212,安城市,4228,0.002,240.4
13228,あきる野市,4223,0.005,49.0
26103,京都市左京区,4206,0.002,348.8
02201,青森市,4171,0.001,601.2
27207,高槻市,4131,0.001,371.5
08219,牛久市,4124,0.005,74.9
44201,大分市,4110,0.001,778.4
18201,福井市,4104,0.001,320.9
15107,新潟市西区,4095,0.002,273.6
01107,札幌市西区,4087,0.001,857.2
21213,各務原市,4085,0.002,249.0
08232,神栖市,4040,0.004,107.9
04104,仙台市太白区,3979,0.001,324.8
11110,さいたま市岩槻区,3969,0.003,54.4
25201,大津市,3957,0.001,343.9
07202,会津若松市,3938,0.002,224.2
22134,浜松市南区,3926,0.003,190.8
23210,刈谷市,3899,0.002,243.7
23104,名古屋市西区,3898,0.002,250.8
22214,藤枝市,3889,0.003,140.4
15222,上越市,3884,0.002,220.4
34207,福山市,3857,0.001,581.6
40133,福岡市中央区,3843,0.002,872.2
12232,白井市,3807,0.005,54.8
22205,熱海市,3775,0.010,66.7
37201,高松市,3715,0.001,526.7
22209,島田市,3696,0.003,151.7
22341,駿東郡清水町,3670,0.007,77.8
20217,佐久市,3666,0.003,134.9
23207,豊川市,3662,0.002,218.7
27103,大阪市福島区,3647,0.003,387.8
23105,名古屋市中村区,3642,0.002,253.6
47201,那覇市,3593,0.001,1532.8
13227,羽村市,3567,0.006,44.8
23115,名古屋市名東区,3560,0.002,240.5
11206,行田市,3543,0.004,78.0
23116,名古屋市天白区,3510,0.002,243.5
01102,札幌市北区,3484,0.001,865.4
15204,三条市,3481,0.003,236.3
09202,足利市,3470,0.002,101.7
27210,枚方市,3423,0.001,366.1
22220,裾野市,3398,0.006,75.8
25203,長浜市,3316,0.003,308.8
09204,佐野市,3306,0.003,107.7
08227,筑西市,3304,0.003,97.5
23103,名古屋市北区,3283,0.002,248.5
12215,旭市,3265,0.004,97.9
08443,稲敷郡阿見町,3257,0.006,81.2
01202,函館市,3255,0.001,720.9
11211,本庄市,3251,0.004,94.2
12230,八街市,3227,0.004,62.9
12213,東金市,3222,0.004,66.9
40134,福岡市南区,3203,0.001,871.0
26111,京都市西京区,3156,0.002,363.4
22132,浜松市東区,3148,0.002,186.5
27211,茨木市,3145,0.001,377.9
30201,和歌山市,3118,0.001,424.8
16202,高岡市,3094,0.002,281.3
02203,八戸市,3089,0.001,581.2
11231,桶川市,3075,0.004,61.1
23220,稲沢市,3070,0.002,261.6
42201,長崎市,3069,0.001,946.3
11324,入間郡三芳町,3061,0.007,43.3
28111,神戸市西区,3056,0.001,429.5
28107,神戸市須磨区,3046,0.002,421.3
28214,宝塚市,3011,0.001,397.8
11348,比企郡鳩山町,3008,0.007,64.8
43101,熊本市中央区,2974,0.001,871.4
08235,つくばみらい市,2969,0.005,69.1
01104,札幌市白石区,2966,0.001,859.3
34101,広島市中区,2962,0.002,665.5
19210,甲斐市,2956,0.004,105.2
08224,守谷市,2952,0.004,62.4
04103,仙台市若林区,2876,0.002,328.6
26108,京都市右京区,2874,0.001,365.4
15102,新潟市東区,2858,0.002,278.6
22136,浜松市浜北区,2857,0.003,181.0
10207,館林市,2852,0.004,88.4
23108,名古屋市瑞穂区,2809,0.003,247.5
20220,安曇野市,2793,0.003,188.8
23112,名古屋市南区,2787,0.002,249.5
27118,大阪市城東区,2772,0.002,381.5
22325,田方郡函南町,2771,0.006,68.3
40203,久留米市,2742,0.001,868.0
27220,箕面市,2740,0.001,382.9
21202,大垣市,2737,0.001,287.4
02202,弘前市,2736,0.001,577.4
11233,北本市,2728,0.004,64.1
22225,伊豆の国市,2718,0.005,76.1
23107,名古屋市昭和区,2704,0.002,247.0
35203,山口市,2696,0.001,743.2
26109,京都市伏見区,2676,0.001,357.7
20214,茅野市,2666,0.004,139.0
12210,茂原市,2665,0.003,59.8
29209,生駒市,2645,0.001,366.6
10209,藤岡市,2609,0.004,99.7
22342,駿東郡長泉町,2607,0.006,76.1
09216,下野市,2605,0.004,108.7
27123,大阪市淀川区,2597,0.001,387.1
20205,飯田市,2584,0.002,144.2
27126,大阪市平野区,2559,0.001,383.1
34102,広島市東区,2557,0.002,659.4
12226,富津市,2519,0.005,33.7
10203,桐生市,2518,0.002,114.1
34103,広島市南区,2517,0.001,662.6
08216,笠間市,2516,0.003,114.6
24207,鈴鹿市,2511,0.001,286.1
22133,浜松市西区,2509,0.002,199.7
11240,幸手市,2501,0.004,69.4
40106,北九州市小倉北区,2499,0.001,819.4
23102,名古屋市東区,2480,0.003,247.6
19209,北杜市,2470,0.004,119.4
08234,鉾田市,2449,0.004,111.7
28108,神戸市垂水区,2421,0.001,425.7
27215,寝屋川市,2418,0.001,372.7
09206,日光市,2407,0.002,154.8
23230,日進市,2389,0.002,236.9
27119,大阪市阿倍野区,2368,0.002,386.4
26106,京都市下京区,2366,0.002,356.8
40131,福岡市東区,2350,0.001,863.9
35202,宇部市,2340,0.001,781.4
19211,笛吹市,2338,0.003,87.6
09210,大田原市,2335,0.003,162.0
27212,八尾市,2331,0.001,377.6
11341,比企郡滑川町,2325,0.008,72.9
23226,尾張旭市,2309,0.003,237.6
23205,半田市,2305,0.002,254.6
21361,不破郡垂井町,2294,0.005,283.1
21214,可児市,2285,0.002,233.1
40132,福岡市博多区,2283,0.001,866.8
40136,福岡市城南区,2267,0.002,874.9
40109,北九州市八幡西区,2264,0.001,831.8
35201,下関市,2264,0.001,802.5
27106,大阪市西区,2264,0.001,387.6
27114,大阪市東淀川区,2253,0.001,381.7
27144,堺市西区,2243,0.002,394.1
26204,宇治市,2241,0.001,352.5
18209,越前市,2229,0.002,317.2
20209,伊那市,2219,0.003,141.7
19208,南アルプス市,2218,0.003,118.0
10206,沼田市,2218,0.004,140.8
09205,鹿沼市,2184,0.002,125.9
12233,富里市,2171,0.004,69.6
11343,比企郡小川町,2162,0.006,74.1
20206,諏訪市,2154,0.003,151.4
11242,日高市,2152,0.003,56.1
26104,京都市中京区,2148,0.002,356.6
27141,堺市堺区,2118,0.001,391.1
20208,小諸市,2116,0.004,147.0
11464,北葛飾郡杉戸町,2108,0.004,64.8
41201,佐賀市,2106,0.001,890.1
01109,札幌市手稲区,2093,0.001,863.0
24205,桑名市,2075,0.001,273.0
27127,大阪市北区,2073,0.001,385.6
12205,館山市,2063,0.004,56.9
28110,神戸市中央区,2051,0.001,413.3
40137,福岡市早良区,2044,0.001,878.7
28210,加古川市,2029,0.001,439.5
11207,秩父市,2025,0.003,96.4
23109,名古屋市熱田区,2006,0.002,251.6
23213,西尾市,1997,0.001,245.2
15205,柏崎市,1991,0.002,230.1
19202,富士吉田市,1986,0.004,77.2
22221,湖西市,1985,0.003,208.3
10524,邑楽郡大泉町,1976,0.004,90.4
23219,小牧市,1968,0.001,244.3
47215,南城市,1964,0.002,1530.9
28101,神戸市東灘区,1957,0.001,405.3
11301,北足立郡伊奈町,1953,0.004,60.3
27209,守口市,1941,0.001,378.7
10208,渋川市,1940,0.002,130.6
27102,大阪市都島区,1938,0.002,382.6
33102,岡山市中区,1922,0.001,523.9
34105,広島市安佐南区,1918,0.001,667.9
40135,福岡市西区,1905,0.001,885.1
29205,橿原市,1905,0.001,365.8
42202,佐世保市,1902,0.001,943.2
23237,あま市,1889,0.002,259.6
09209,真岡市,1884,0.002,112.4
36201,徳島市,1878,0.001,494.9
08341,那珂郡東海村,1877,0.004,140.1
04207,名取市,1867,0.002,320.7
27109,大阪市天王寺区,1863,0.002,384.9
22222,伊豆市,1862,0.006,88.4
28109,神戸市北区,1853,0.001,411.8
03206,北上市,1847,0.002,446.4
23106,名古屋市中区,1832,0.002,249.5
01207,帯広市,1831,0.001,868.6
17210,白山市,1815,0.002,283.8
01224,千歳市,1815,0.002,836.0
32203,出雲市,1809,0.001,622.7
01108,札幌市厚別区,1795,0.001,859.2
25206,草津市,1766,0.001,339.8
23225,知立市,1761,0.002,240.4
08207,結城市,1760,0.003,91.9
46218,霧島市,1757,0.001,915.2
23215,犬山市,1739,0.002,240.5
26107,京都市南区,1738,0.001,359.1
27202,岸和田市,1731,0.001,401.2
35215,周南市,1729,0.001,725.6
43216,合志市,1727,0.002,863.0
06202,米沢市,1726,0.002,270.6
11216,羽生市,1720,0.003,80.2
17211,能美市,1713,0.002,297.8
19205,山梨市,1711,0.005,93.9
11442,南埼玉郡宮代町,1707,0.004,63.9
28207,伊丹市,1706,0.001,391.7
08211,常総市,1706,0.002,73.8
19207,韮崎市,1703,0.006,115.3
26101,京都市北区,1698,0.001,359.0
23204,瀬戸市,1693,0.001,229.2
08236,小美玉市,1691,0.003,106.7
21216,瑞穂市,1689,0.003,268.6
27223,門真市,1682,0.001,375.9
01110,札幌市清田区,1680,0.001,848.2
19430,南都留郡富士河口湖町,1676,0.005,90.8
16211,射水市,1667,0.002,269.2
08231,桜川市,1664,0.004,105.2
14363,足柄上郡松田町,1661,0.014,46.9
25202,彦根市,1651,0.001,307.5
06204,酒田市,1647,0.001,387.8
28206,芦屋市,1642,0.001,402.1
28102,神戸市灘区,1641,0.001,409.6
27213,泉佐野市,1637,0.001,411.0
10211,安中市,1633,0.002,124.8
47208,浦添市,1618,0.001,1528.4
34108,広島市佐伯区,1597,0.001,681.8
27146,堺市北区,1589,0.001,387.8
12237,山武市,1588,0.003,72.8
12236,香取市,1584,0.002,94.0
43105,熊本市北区,1583,0.001,870.7
23222,東海市,1579,0.001,252.7
25207,守山市,1578,0.002,335.8
12239,大網白里市,1574,0.003,63.0
23111,名古屋市港区,1570,0.001,258.2
14382,足柄下郡箱根町,1567,0.012,58.8
20218,千曲市,1566,0.002,179.2
11326,入間郡毛呂山町,1564,0.004,61.5
22135,浜松市北区,1562,0.002,191.1
25204,近江八幡市,1553,0.001,325.3
04208,角田市,1548,0.003,299.8
10212,みどり市,1544,0.003,119.4
43102,熊本市東区,1542,0.001,867.4
23209,碧南市,1538,0.002,248.2
40218,春日市,1535,0.001,867.9
45202,都城市,1535,0.001,889.4
12234,南房総市,1531,0.004,57.3
15210,十日町市,1531,0.002,194.7
08205,石岡市,1530,0.002,99.2
06203,鶴岡市,1528,0.001,346.7
20215,塩尻市,1520,0.002,172.6
28217,川西市,1511,0.001,390.6
23235,弥富市,1503,0.003,263.8
34104,広島市西区,1501,0.001,668.4
12223,鴨川市,1498,0.004,53.2
19214,中央市,1498,0.004,100.9
03209,一関市,1494,0.001,416.2
08222,鹿嶋市,1487,0.002,107.2
08215,北茨城市,1485,0.003,182.0
21204,多治見市,1478,0.001,229.3
09361,下都賀郡壬生町,1474,0.004,111.9
08226,那珂市,1473,0.003,134.5
32201,松江市,1464,0.001,595.8
38202,今治市,1457,0.001,632.9
01219,紋別市,1453,0.004,1021.7
04212,登米市,1446,0.001,385.6
47211,沖縄市,1426,0.001,1513.7
25208,栗東市,1423,0.002,332.2
17206,加賀市,1421,0.001,306.8
12403,山武郡九十九里町,1417,0.007,73.4
03215,奥州市,1416,0.001,434.2
40107,北九州市小倉南区,1413,0.001,821.6
22216,袋井市,1412,0.002,173.3
27230,交野市,1410,0.001,367.4
27204,池田市,1391,0.001,387.8
24208,名張市,1391,0.001,333.5
09386,塩谷郡高根沢町,1383,0.004,134.5
40219,大野城市,1369,0.001,866.0
27218,大東市,1367,0.001,373.1
20204,岡谷市,1366,0.002,159.4
12421,長生郡一宮町,1365,0.008,67.1
20207,須坂市,1362,0.003,172.3
07207,須賀川市,1357,0.002,213.3
09301,河内郡上三川町,1349,0.004,112.3
16205,氷見市,1348,0.002,289.1
17212,野々市市,1347,0.002,297.4
27226,藤井寺市,1340,0.002,380.0
34107,広島市安芸区,1338,0.001,652.9
34213,廿日市市,1337,0.001,693.3
27128,大阪市中央区,1330,0.001,384.7
04215,大崎市,1328,0.001,375.3
08228,坂東市,1324,0.002,71.3
31201,鳥取市,1315,0.001,499.9
22223,御前崎市,1307,0.004,164.3
15213,燕市,1307,0.001,254.0
34106,広島市安佐北区,1299,0.001,657.8
19204,都留市,1297,0.004,64.5
09214,さくら市,1297,0.003,144.6
27124,大阪市鶴見区,1297,0.001,378.6
01206,釧路市,1297,0.001,945.8
23214,蒲郡市,1295,0.002,227.3
21212,土岐市,1288,0.002,220.7
23229,豊明市,1269,0.002,242.1
22226,牧之原市,1268,0.003,156.3
15104,新潟市江南区,1266,0.002,272.3
27219,和泉市,1266,0.001,395.5
27120,大阪市住吉区,1265,0.001,387.7
01217,江別市,1265,0.001,865.0
26209,長岡京市,1264,0.001,364.1
27111,大阪市浪速区,1264,0.001,387.0
25213,東近江市,1256,0.001,308.3
19206,大月市,1246,0.005,67.0
34202,呉市,1246,0.000,652.1
01203,小樽市,1241,0.001,863.9
04202,石巻市,1239,0.001,365.3
04209,多賀城市,1238,0.001,338.1
13361,大島町,1235,0.006,82.6
23224,知多市,1234,0.001,257.1
22224,菊川市,1228,0.003,161.6
05212,大仙市,1228,0.001,460.7
26110,京都市山科区,1227,0.001,350.3
26102,京都市上京区,1223,0.001,355.9
37205,観音寺市,1216,0.002,564.9
31202,米子市,1216,0.001,561.8
45204,日南市,1214,0.001,878.5
27214,富田林市,1210,0.001,384.4
46225,姶良市,1207,0.001,931.0
14402,愛甲郡清川村,1204,0.023,36.9
01208,北見市,1192,0.001,1005.2
14364,足柄上郡山北町,1178,0.009,56.4
19424,南都留郡忍野村,1169,0.011,71.0
08210,下妻市,1163,0.002,87.2
17203,小松市,1155,0.001,298.9
27217,松原市,1154,0.001,384.7
12202,銚子市,1149,0.002,106.8
34212,東広島市,1149,0.001,636.7
23208,津島市,1148,0.001,263.0
43104,熊本市南区,1143,0.001,878.3
27125,大阪市住之江区,1142,0.001,389.8
26211,京田辺市,1141,0.002,358.6
24203,伊勢市,1139,0.001,285.8
23217,江南市,1138,0.001,251.1
33103,岡山市東区,1131,0.001,516.4
15108,新潟市西蒲区,1128,0.002,264.4
21206,中津川市,1128,0.001,195.2
33104,岡山市南区,1122,0.001,522.5
47205,宜野湾市,1119,0.001,1523.9
23232,愛西市,1116,0.002,269.1
23223,大府市,1114,0.001,247.5
27145,堺市南区,1104,0.001,391.8
02205,五所川原市,1097,0.001,605.9
09211,矢板市,1082,0.002,154.4
27206,泉大津市,1079,0.001,399.1
37202,丸亀市,1068,0.001,544.5
23228,岩倉市,1062,0.002,251.5
28216,高砂市,1058,0.001,446.8
23238,長久手市,1057,0.001,235.6
07205,白河市,1054,0.002,194.0
10345,北群馬郡吉岡町,1052,0.005,123.4
27216,河内長野市,1050,0.001,387.1
19425,南都留郡山中湖村,1050,0.015,68.6
29204,天理市,1050,0.001,356.5
18210,坂井市,1049,0.001,321.3
16208,砺波市,1045,0.002,270.5
23231,田原市,1042,0.002,235.1
12235,匝瑳市,1041,0.003,87.0
18202,敦賀市,1041,0.001,322.5
22219,下田市,1040,0.004,105.6
09342,芳賀郡益子町,1035,0.004,119.6
15105,新潟市秋葉区,1035,0.001,262.6
19368,南巨摩郡富士川町,1032,0.006,111.9
19212,上野原市,1031,0.004,55.0
15206,新発田市,1030,0.001,274.9
22344,駿東郡小山町,1028,0.005,62.3
15212,村上市,1023,0.002,318.1
07213,伊達市,1022,0.001,274.9
13303,西多摩郡瑞穂町,1020,0.003,43.3
40210,八女市,1017,0.001,859.0
23236,みよし市,1016,0.002,233.5
35216,山陽小野田市,1015,0.002,789.9
04211,岩沼市,1004,0.002,313.8
01213,苫小牧市,1004,0.000,821.0
29203,大和郡山市,1002,0.001,362.7
28221,丹波篠山市,1001,0.001,400.2
26202,舞鶴市,994,0.001,380.2
35206,防府市,992,0.001,752.7
34302,安芸郡府中町,987,0.002,659.6
43202,八代市,986,0.001,892.3
21203,高山市,986,0.001,228.5
40103,北九州市若松区,982,0.001,830.5
15226,南魚沼市,972,0.001,187.5
29210,香芝市,971,0.001,373.5
28105,神戸市兵庫区,970,0.001,416.2
23233,清須市,967,0.001,254.8
05204,大館市,952,0.001,541.3
24204,松阪市,952,0.000,316.1
01231,恵庭市,948,0.001,842.6
04203,塩竈市,946,0.001,342.1
20361,諏訪郡下諏訪町,945,0.004,154.6
20321,北佐久郡軽井沢町,944,0.005,137.3
40621,京都郡苅田町,942,0.002,815.5
16323,中新川郡立山町,940,0.003,240.6
40205,飯塚市,939,0.001,848.7
04216,富谷市,935,0.001,344.3
01106,札幌市南区,929,0.001,844.3
07212,南相馬市,925,0.001,267.6
41202,唐津市,919,0.001,912.2
36202,鳴門市,919,0.001,486.4
40202,大牟田市,914,0.001,883.6
35208,岩国市,911,0.001,704.9
21209,羽島市,907,0.001,267.0
11408,大里郡寄居町,906,0.003,84.7
22137,浜松市天竜区,904,0.003,162.6
40216,小郡市,903,0.001,862.4
13421,小笠原村,901,0.009,963.9
20210,駒ヶ根市,900,0.002,156.7
05203,横手市,898,0.001,430.3
34205,尾道市,892,0.000,598.7
03322,紫波郡矢巾町,886,0.003,480.2
27142,堺市中区,885,0.001,390.8
07461,西白河郡西郷村,882,0.004,194.7
33208,総社市,881,0.001,545.8
42205,大村市,880,0.001,931.7
10210,富岡市,875,0.002,113.1
06211,東根市,869,0.002,337.4
04205,気仙沼市,865,0.001,414.8
20561,下高井郡山ノ内町,865,0.005,175.3
15225,魚沼市,864,0.002,196.7
08212,常陸太田市,854,0.001,156.3
03205,花巻市,854,0.001,459.7
27117,大阪市旭区,852,0.001,381.2
28215,三木市,851,0.001,418.4
27116,大阪市生野区,839,0.001,383.2
10464,佐波郡玉村町,838,0.002,105.0
09364,下都賀郡野木町,837,0.003,86.8
11361,秩父郡横瀬町,836,0.010,72.8
06210,天童市,835,0.001,329.7
27113,大阪市西淀川区,835,0.001,390.3
46203,鹿屋市,830,0.001,929.2
16210,南砺市,829,0.002,267.8
33204,玉野市,825,0.001,531.7
15106,新潟市南区,821,0.002,262.5
04321,柴田郡大河原町,819,0.003,304.0
44205,佐伯市,818,0.001,774.7
02208,むつ市,817,0.001,660.5
15218,五泉市,817,0.001,245.9
42204,諫早市,815,0.000,925.3
15217,妙高市,813,0.002,208.0
23447,知多郡武豊町,809,0.002,257.2
11465,北葛飾郡松伏町,807,0.003,56.1
07209,相馬市,801,0.002,281.7
