コード,市区町村名,人数,獲得比率,距離
13207,昭島市,9200,0.005,72.1
12221,八千代市,9135,0.004,116.6
14362,足柄上郡大井町,9108,0.017,27.0
12102,千葉市花見川区,9002,0.004,112.2
11227,朝霞市,8993,0.005,91.2
11217,鴻巣市,8906,0.005,115.0
13225,稲城市,8706,0.008,69.3
25201,大津市,8675,0.002,291.4
12103,千葉市稲毛区,8631,0.004,111.4
13220,東大和市,8539,0.007,78.5
22135,浜松市北区,8481,0.007,131.6
11202,熊谷市,8434,0.003,120.5
23207,豊川市,8302,0.004,160.1
22136,浜松市浜北区,8085,0.007,120.6
11109,さいたま市緑区,7824,0.004,103.9
08220,つくば市,7810,0.003,142.3
22216,袋井市,7775,0.008,111.0
13215,国立市,7763,0.008,72.7
11210,加須市,7721,0.004,126.1
22133,浜松市西区,7691,0.006,138.5
09208,小山市,7505,0.003,148.1
23114,名古屋市緑区,7303,0.002,191.5
12222,我孫子市,7280,0.004,123.2
24202,四日市市,7254,0.002,230.7
14342,中郡二宮町,7248,0.020,27.7
22304,賀茂郡南伊豆町,7234,0.064,54.1
11235,富士見市,7081,0.005,94.4
12212,佐倉市,7058,0.003,124.8
11225,入間市,7056,0.004,83.6
11101,さいたま市西区,7056,0.005,100.2
27205,吹田市,6982,0.001,326.6
08201,水戸市,6974,0.002,185.9
11245,ふじみ野市,6945,0.005,93.7
11229,和光市,6911,0.006,90.6
13205,青梅市,6778,0.004,79.2
28201,姫路市,6764,0.001,402.0
28204,西宮市,6756,0.001,344.5
11215,狭山市,6712,0.003,89.3
11106,さいたま市桜区,6622,0.005,97.0
08217,取手市,6598,0.004,127.0
23212,安城市,6590,0.003,184.3
04101,仙台市青葉区,6581,0.001,386.9
12208,野田市,6576,0.003,122.3
12105,千葉市緑区,6571,0.004,117.4
23104,名古屋市西区,6570,0.003,199.4
08204,古河市,6532,0.003,135.4
08203,土浦市,6479,0.003,150.2
12224,鎌ケ谷市,6438,0.005,111.5
10201,前橋市,6372,0.002,148.6
12104,千葉市若葉区,6333,0.003,116.8
28202,尼崎市,6306,0.001,336.7
11110,さいたま市岩槻区,6303,0.004,109.6
11223,蕨市,6218,0.006,97.3
27203,豊中市,6156,0.001,330.7
23115,名古屋市名東区,6119,0.003,188.2
11234,八潮市,5999,0.004,105.6
27211,茨木市,5948,0.001,323.1
11233,北本市,5813,0.005,110.5
23103,名古屋市北区,5742,0.003,197.3
23110,名古屋市中川区,5617,0.002,203.8
20201,長野市,5559,0.001,191.7
14382,足柄下郡箱根町,5507,0.030,14.6
11239,坂戸市,5487,0.004,99.2
27207,高槻市,5444,0.001,316.9
19201,甲府市,5409,0.002,79.7
23113,名古屋市守山区,5381,0.003,189.6
13101,千代田区,5293,0.006,89.0
26103,京都市左京区,5275,0.003,297.4
29201,奈良市,5219,0.001,296.0
07203,郡山市,5138,0.001,281.9
11238,蓮田市,5123,0.006,112.5
11206,行田市,5114,0.004,120.9
27227,東大阪市,5057,0.001,319.3
22226,牧之原市,5043,0.008,92.8
13223,武蔵村山市,5026,0.006,77.3
11246,白岡市,4937,0.007,115.7
27210,枚方市,4935,0.001,310.8
11231,桶川市,4933,0.005,108.2
11218,深谷市,4912,0.003,120.4
26109,京都市伏見区,4895,0.001,303.4
12231,印西市,4852,0.004,125.8
23116,名古屋市天白区,4782,0.002,190.5
10204,伊勢崎市,4746,0.002,136.3
24201,津市,4715,0.001,253.0
23220,稲沢市,4668,0.002,210.9
11228,志木市,4612,0.005,94.2
23213,西尾市,4598,0.002,187.5
14401,愛甲郡愛川町,4511,0.009,51.3
11209,飯能市,4493,0.004,88.6
23105,名古屋市中村区,4490,0.003,201.5
27212,八尾市,4488,0.001,320.5
14366,足柄上郡開成町,4475,0.018,26.1
23106,名古屋市中区,4445,0.005,197.4
28203,明石市,4443,0.001,380.9
21213,各務原市,4442,0.002,201.6
13218,福生市,4393,0.005,73.9
27114,大阪市東淀川区,4368,0.002,325.8
23107,名古屋市昭和区,4356,0.003,194.5
15103,新潟市中央区,4320,0.002,312.0
21202,大垣市,4309,0.002,237.6
23210,刈谷市,4303,0.003,188.6
20203,上田市,4303,0.002,161.8
10205,太田市,4231,0.002,136.0
13228,あきる野市,4218,0.005,71.0
26111,京都市西京区,4043,0.002,309.8
26204,宇治市,4025,0.002,297.9
12206,木更津市,4004,0.002,86.0
08202,日立市,3889,0.002,217.0
27103,大阪市福島区,3885,0.003,331.5
12211,成田市,3881,0.002,140.1
08221,ひたちなか市,3880,0.002,195.8
13221,清瀬市,3865,0.004,85.9
17201,金沢市,3859,0.001,263.8
12228,四街道市,3809,0.003,118.0
14210,三浦市,3757,0.007,51.5
23102,名古屋市東区,3747,0.003,195.8
27123,大阪市淀川区,3728,0.001,331.2
22224,菊川市,3692,0.007,98.7
23204,瀬戸市,3661,0.002,178.4
22344,駿東郡小山町,3661,0.015,28.8
08208,龍ケ崎市,3614,0.003,138.8
11212,東松山市,3613,0.003,108.5
34207,福山市,3609,0.001,526.7
14361,足柄上郡中井町,3604,0.022,28.7
09203,栃木市,3522,0.002,148.9
28207,伊丹市,3498,0.001,336.4
11464,北葛飾郡杉戸町,3498,0.005,119.9
11243,吉川市,3492,0.003,113.1
28101,神戸市東灘区,3456,0.001,349.8
22221,湖西市,3450,0.005,147.5
28214,宝塚市,3447,0.001,343.4
25206,草津市,3440,0.002,286.6
28206,芦屋市,3400,0.003,346.5
07201,福島市,3354,0.001,322.4
24207,鈴鹿市,3329,0.001,230.1
37201,高松市,3288,0.001,469.2
22305,賀茂郡松崎町,3287,0.038,45.4
12225,君津市,3261,0.003,88.2
26108,京都市右京区,3259,0.001,313.5
20202,松本市,3229,0.001,164.1
23108,名古屋市瑞穂区,3220,0.002,194.6
23111,名古屋市港区,3217,0.002,204.8
11301,北足立郡伊奈町,3156,0.005,110.9
08219,牛久市,3137,0.003,138.0
09205,鹿沼市,3114,0.002,172.6
25203,長浜市,3100,0.002,262.9
23219,小牧市,3083,0.002,194.7
23222,東海市,3073,0.002,197.9
09204,佐野市,3062,0.002,152.9
16201,富山市,3059,0.001,231.3
23112,名古屋市南区,3031,0.002,196.0
27106,大阪市西区,3025,0.002,331.2
12229,袖ケ浦市,3016,0.003,93.0
09213,那須塩原市,2969,0.002,222.8
27146,堺市北区,2954,0.002,330.4
30201,和歌山市,2943,0.001,365.4
19430,南都留郡富士河口湖町,2937,0.008,58.4
14301,三浦郡葉山町,2912,0.008,51.5
11211,本庄市,2900,0.003,121.6
07204,いわき市,2899,0.001,270.7
28111,神戸市西区,2892,0.001,374.1
11240,幸手市,2835,0.004,123.6
11241,鶴ヶ島市,2791,0.003,96.9
33202,倉敷市,2761,0.001,489.3
28108,神戸市垂水区,2753,0.001,369.7
27118,大阪市城東区,2745,0.001,325.2
23223,大府市,2734,0.003,192.6
19208,南アルプス市,2722,0.003,90.0
20217,佐久市,2717,0.002,135.1
19202,富士吉田市,2703,0.006,46.8
08224,守谷市,2702,0.004,123.9
04102,仙台市宮城野区,2687,0.001,390.4
28109,神戸市北区,2638,0.001,356.8
33101,岡山市北区,2637,0.001,476.5
05201,秋田市,2634,0.001,515.7
08232,神栖市,2625,0.002,170.7
27204,池田市,2607,0.002,333.0
27127,大阪市北区,2606,0.001,329.4
22223,御前崎市,2593,0.007,100.6
23109,名古屋市熱田区,2591,0.003,198.7
12232,白井市,2568,0.003,118.7
04104,仙台市太白区,2566,0.001,377.5
24203,伊勢市,2563,0.002,224.9
24205,桑名市,2545,0.001,220.0
26106,京都市下京区,2541,0.002,303.4
27218,大東市,2516,0.002,316.8
06201,山形市,2502,0.001,367.3
23226,尾張旭市,2495,0.003,186.4
18201,福井市,2480,0.001,284.4
11242,日高市,2441,0.004,91.4
23229,豊明市,2432,0.003,187.9
23214,蒲郡市,2415,0.003,168.6
38201,松山市,2414,0.000,592.4
22306,賀茂郡西伊豆町,2394,0.028,38.8
27220,箕面市,2388,0.001,328.2
04105,仙台市泉区,2381,0.001,392.5
09202,足利市,2373,0.001,143.4
27128,大阪市中央区,2353,0.002,328.3
09206,日光市,2343,0.002,198.6
28210,加古川市,2329,0.001,384.9
27102,大阪市都島区,2323,0.002,326.4
27215,寝屋川市,2273,0.001,316.8
09216,下野市,2238,0.003,161.8
14364,足柄上郡山北町,2226,0.015,35.6
10208,渋川市,2220,0.002,157.6
26110,京都市山科区,2212,0.001,296.7
12210,茂原市,2210,0.002,116.7
22424,榛原郡吉田町,2185,0.007,83.0
11216,羽生市,2179,0.003,126.4
08211,常総市,2178,0.003,133.9
12230,八街市,2176,0.002,125.3
10207,館林市,2156,0.002,133.6
23205,半田市,2144,0.002,198.1
23208,津島市,2119,0.003,211.0
21204,多治見市,2118,0.002,180.7
08207,結城市,2107,0.003,147.0
19212,上野原市,2093,0.005,59.8
25202,彦根市,2065,0.001,257.5
09210,大田原市,2052,0.002,216.6
01204,旭川市,2048,0.000,1001.3
13227,羽村市,2037,0.003,76.5
23425,海部郡蟹江町,2025,0.005,208.6
29209,生駒市,2018,0.001,310.1
19211,笛吹市,2014,0.003,67.0
10209,藤岡市,1997,0.002,122.4
26104,京都市中京区,1988,0.001,303.3
25213,東近江市,1975,0.002,256.2
27120,大阪市住吉区,1974,0.001,330.6
15222,上越市,1967,0.001,235.1
28217,川西市,1916,0.001,336.1
27126,大阪市平野区,1890,0.001,326.0
33102,岡山市中区,1883,0.001,469.2
23217,江南市,1882,0.002,202.3
23237,あま市,1875,0.001,207.9
11442,南埼玉郡宮代町,1873,0.004,117.6
03201,盛岡市,1865,0.000,551.0
23302,愛知郡東郷町,1854,0.003,184.8
23225,知立市,1833,0.002,185.1
19210,甲斐市,1830,0.002,85.1
11324,入間郡三芳町,1828,0.003,90.3
27209,守口市,1822,0.001,322.8
22137,浜松市天竜区,1802,0.006,106.6
01101,札幌市中央区,1801,0.000,903.6
27109,大阪市天王寺区,1788,0.001,328.3
19206,大月市,1786,0.006,62.7
27141,堺市堺区,1780,0.001,333.8
34202,呉市,1756,0.001,596.2
26101,京都市北区,1756,0.001,306.9
08222,鹿嶋市,1756,0.002,171.2
23230,日進市,1745,0.002,184.1
39201,高知市,1726,0.000,536.2
27223,門真市,1719,0.001,319.8
26107,京都市南区,1710,0.001,305.3
27111,大阪市浪速区,1697,0.002,330.4
12213,東金市,1685,0.002,127.4
23232,愛西市,1674,0.002,217.3
28107,神戸市須磨区,1665,0.001,365.5
04323,柴田郡柴田町,1663,0.001,365.5
02201,青森市,1657,0.000,649.3
26102,京都市上京区,1655,0.002,302.8
27119,大阪市阿倍野区,1652,0.001,329.5
23234,北名古屋市,1651,0.002,201.2
08235,つくばみらい市,1647,0.003,130.8
21206,中津川市,1634,0.001,153.9
08205,石岡市,1631,0.001,160.3
29205,橿原市,1628,0.001,307.3
12215,旭市,1625,0.002,159.8
11341,比企郡滑川町,1620,0.006,110.3
15202,長岡市,1609,0.001,264.1
11207,秩父市,1609,0.002,101.2
23215,犬山市,1608,0.002,192.4
27142,堺市中区,1600,0.001,333.0
28102,神戸市灘区,1578,0.001,354.0
27121,大阪市東住吉区,1556,0.001,328.3
27213,泉佐野市,1556,0.001,352.4
26209,長岡京市,1552,0.002,309.9
23238,長久手市,1534,0.003,183.5
27115,大阪市東成区,1531,0.001,325.5
23227,高浜市,1526,0.003,190.4
09364,下都賀郡野木町,1525,0.004,139.2
40203,久留米市,1520,0.000,810.0
09215,那須烏山市,1513,0.003,198.4
09301,河内郡上三川町,1509,0.003,166.5
34103,広島市南区,1489,0.001,607.5
21205,関市,1488,0.001,194.9
01105,札幌市豊平区,1484,0.000,899.6
04103,仙台市若林区,1474,0.001,384.4
23228,岩倉市,1459,0.002,201.5
12226,富津市,1458,0.003,77.1
24204,松阪市,1454,0.001,256.2
23442,知多郡東浦町,1448,0.002,194.4
23224,知多市,1448,0.001,201.7
01202,函館市,1433,0.000,768.3
10212,みどり市,1425,0.002,157.1
27113,大阪市西淀川区,1424,0.001,334.2
12205,館山市,1414,0.003,73.9
46201,鹿児島市,1413,0.000,891.1
28216,高砂市,1406,0.001,392.2
09209,真岡市,1406,0.001,168.7
34101,広島市中区,1399,0.001,610.5
21214,可児市,1398,0.001,185.9
12236,香取市,1398,0.001,157.5
09386,塩谷郡高根沢町,1395,0.004,189.1
44201,大分市,1395,0.000,718.9
40101,北九州市門司区,1387,0.001,755.2
11326,入間郡毛呂山町,1381,0.004,94.4
27125,大阪市住之江区,1377,0.001,332.9
27230,交野市,1375,0.001,311.6
13303,西多摩郡瑞穂町,1370,0.004,78.0
23233,清須市,1370,0.002,203.6
06203,鶴岡市,1366,0.001,390.8
40131,福岡市東区,1364,0.000,807.2
21216,瑞穂市,1354,0.002,220.9
27144,堺市西区,1331,0.001,336.6
01103,札幌市東区,1321,0.000,913.2
27222,羽曳野市,1314,0.001,324.6
01102,札幌市北区,1310,0.000,913.1
05212,大仙市,1297,0.001,509.2
26214,木津川市,1294,0.001,296.3
25207,守山市,1289,0.001,283.3
47201,那覇市,1286,0.000,1468.8
12239,大網白里市,1285,0.002,122.3
15102,新潟市東区,1279,0.001,313.8
28110,神戸市中央区,1278,0.001,357.4
27231,大阪狭山市,1265,0.002,329.0
10210,富岡市,1262,0.002,128.5
43102,熊本市東区,1236,0.000,807.7
45201,宮崎市,1228,0.000,802.9
01207,帯広市,1221,0.000,922.8
36403,板野郡藍住町,1219,0.002,432.8
23209,碧南市,1210,0.001,191.1
08228,坂東市,1210,0.002,129.5
24215,志摩市,1209,0.002,223.9
20321,北佐久郡軽井沢町,1207,0.004,145.7
27145,堺市南区,1204,0.001,333.5
26202,舞鶴市,1200,0.001,333.2
10524,邑楽郡大泉町,1200,0.002,130.6
27116,大阪市生野区,1198,0.001,326.4
27225,高石市,1193,0.001,338.6
02203,八戸市,1187,0.000,633.6
15206,新発田市,1180,0.001,314.3
23216,常滑市,1166,0.001,203.7
27124,大阪市鶴見区,1165,0.001,322.3
24343,三重郡朝日町,1163,0.007,220.3
22461,周智郡森町,1152,0.006,106.3
42214,南島原市,1144,0.001,857.4
10203,桐生市,1142,0.001,152.6
13305,西多摩郡日の出町,1141,0.005,74.2
34102,広島市東区,1137,0.001,604.6
27117,大阪市旭区,1132,0.001,325.1
20214,茅野市,1130,0.001,125.5
26211,京田辺市,1127,0.001,303.0
19425,南都留郡山中湖村,1123,0.015,39.5
11342,比企郡嵐山町,1118,0.005,108.4
23231,田原市,1115,0.002,174.4
12322,印旛郡酒々井町,1105,0.004,128.9
08223,潮来市,1103,0.004,164.4
27202,岸和田市,1101,0.000,342.8
19366,南巨摩郡南部町,1095,0.014,60.6
28105,神戸市兵庫区,1091,0.001,360.2
08227,筑西市,1091,0.001,154.7
25209,甲賀市,1086,0.001,264.6
10464,佐波郡玉村町,1084,0.002,133.5
12237,山武市,1082,0.002,134.1
24214,いなべ市,1080,0.002,233.1
21209,羽島市,1072,0.001,217.4
25204,近江八幡市,1071,0.001,273.7
27216,河内長野市,1066,0.001,328.2
42202,佐世保市,1063,0.000,885.5
26366,相楽郡精華町,1059,0.003,303.4
21203,高山市,1050,0.001,201.9
27217,松原市,1049,0.001,327.3
40135,福岡市西区,1049,0.000,828.4
20205,飯田市,1042,0.001,101.6
40132,福岡市博多区,1030,0.000,809.9
19214,中央市,1026,0.003,72.8
20206,諏訪市,1022,0.001,135.2
08226,那珂市,1012,0.001,196.2
03206,北上市,992,0.001,498.7
04215,大崎市,978,0.001,428.8
27104,大阪市此花区,977,0.001,335.0
35215,周南市,976,0.000,670.0
23501,額田郡幸田町,975,0.002,176.4
29210,香芝市,973,0.001,315.6
27214,富田林市,972,0.001,326.1
11346,比企郡川島町,967,0.003,104.3
34213,廿日市市,956,0.000,638.8
23221,新城市,955,0.002,140.9
11465,北葛飾郡松伏町,951,0.002,114.6
27143,堺市東区,940,0.001,329.9
10206,沼田市,938,0.001,175.5
11385,児玉郡上里町,933,0.002,127.6
33211,備前市,930,0.002,441.4
34105,広島市安佐南区,923,0.000,613.5
12234,南房総市,922,0.002,80.9
35203,山口市,919,0.000,688.2
26207,城陽市,916,0.001,300.2
42201,長崎市,915,0.000,887.2
15104,新潟市江南区,914,0.001,307.3
21403,揖斐郡大野町,912,0.003,226.6
34108,広島市佐伯区,911,0.000,627.4
10211,安中市,905,0.001,140.5
19384,中巨摩郡昭和町,893,0.002,76.1
18209,越前市,886,0.001,277.6
01104,札幌市白石区,886,0.000,907.3
40137,福岡市早良区,885,0.000,821.6
08341,那珂郡東海村,884,0.002,202.5
05209,鹿角市,877,0.002,586.3
21212,土岐市,869,0.001,171.9
29203,大和郡山市,868,0.001,305.4
19204,都留市,865,0.003,49.0
25214,米原市,863,0.002,246.7
15213,燕市,862,0.001,285.0
07202,会津若松市,861,0.001,273.7
15107,新潟市西区,858,0.001,306.2
26210,八幡市,856,0.001,306.9
09407,那須郡那須町,853,0.002,233.3
28223,丹波市,844,0.001,364.7
40109,北九州市八幡西区,842,0.000,775.6
25208,栗東市,839,0.001,278.4
05215,仙北市,838,0.002,538.0
08564,北相馬郡利根町,826,0.003,130.4
01213,苫小牧市,822,0.000,870.2
40133,福岡市中央区,818,0.000,815.3
02202,弘前市,817,0.000,623.5
19209,北杜市,812,0.001,102.3
07205,白河市,811,0.001,248.5
36201,徳島市,810,0.000,435.5
28219,三田市,809,0.001,353.5
19205,山梨市,807,0.002,84.0
12329,印旛郡栄町,805,0.002,134.4
28106,神戸市長田区,801,0.001,361.9
12238,いすみ市,799,0.002,115.8
21302,羽島郡岐南町,798,0.003,209.9
03209,一関市,798,0.001,471.7
28464,揖保郡太子町,798,0.002,409.6
26206,亀岡市,797,0.001,322.1
11343,比企郡小川町,792,0.002,106.9
33204,玉野市,788,0.001,476.1
16202,高岡市,784,0.000,265.1
27301,三島郡島本町,781,0.002,312.7
34205,尾道市,778,0.000,543.7
29342,生駒郡平群町,775,0.002,313.4
20218,千曲市,772,0.001,177.6
15208,小千谷市,771,0.001,245.0
27224,摂津市,770,0.001,320.6
40136,福岡市城南区,769,0.001,817.9
08521,結城郡八千代町,767,0.003,140.6
28208,相生市,767,0.002,423.1
10421,吾妻郡中之条町,757,0.003,176.4
09361,下都賀郡壬生町,755,0.001,163.6
05210,由利本荘市,751,0.001,477.2
27226,藤井寺市,749,0.001,322.4
40221,太宰府市,748,0.001,806.0
12233,富里市,748,0.001,132.9
12403,山武郡九十九里町,746,0.004,132.5
34212,東広島市,744,0.000,581.8
35201,下関市,740,0.000,747.4
19207,韮崎市,738,0.002,91.7
01107,札幌市西区,733,0.000,904.5
11381,児玉郡美里町,732,0.006,119.0
32201,松江市,725,0.000,548.0
15226,南魚沼市,721,0.001,216.5
30202,海南市,720,0.001,365.9
20208,小諸市,719,0.002,150.0
36402,板野郡北島町,706,0.002,428.6
06206,寒河江市,703,0.001,384.6
16211,射水市,700,0.001,254.1
11408,大里郡寄居町,695,0.002,113.7
01208,北見市,690,0.000,1059.7
23447,知多郡武豊町,689,0.001,199.9
01206,釧路市,688,0.000,1001.8
40106,北九州市小倉北区,687,0.000,763.3
15204,三条市,685,0.001,270.9
29202,大和高田市,685,0.001,311.5
15224,佐渡市,684,0.001,336.2
33103,岡山市東区,682,0.001,461.8
40218,春日市,681,0.000,810.8
17203,小松市,680,0.001,269.1
27108,大阪市大正区,678,0.001,332.8
01223,根室市,674,0.001,1053.7
35207,下松市,673,0.001,667.6
20215,塩尻市,671,0.001,149.3
15217,妙高市,665,0.002,217.9
23424,海部郡大治町,662,0.002,205.0
41201,佐賀市,653,0.000,832.4
20309,南佐久郡佐久穂町,653,0.003,121.9
08230,かすみがうら市,648,0.001,158.4
12202,銚子市,647,0.001,168.6
18207,鯖江市,646,0.001,275.0
27229,四條畷市,643,0.001,312.7
01217,江別市,637,0.000,913.6
20207,須坂市,632,0.001,179.8
01203,小樽市,632,0.000,910.4
27122,大阪市西成区,631,0.000,331.2
21521,可児郡御嵩町,629,0.002,178.8
12421,長生郡一宮町,628,0.005,120.5
08443,稲敷郡阿見町,626,0.001,144.4
27107,大阪市港区,621,0.001,334.2
01109,札幌市手稲区,616,0.000,910.3
20219,東御市,615,0.001,154.5
27228,泉南市,613,0.001,355.7
01108,札幌市厚別区,612,0.000,907.5
35208,岩国市,610,0.000,649.4
21211,美濃加茂市,610,0.001,191.1
15108,新潟市西蒲区,609,0.001,295.5
07208,喜多方市,608,0.001,298.7
28218,小野市,607,0.001,376.3
27219,和泉市,607,0.000,337.0
28224,南あわじ市,605,0.001,406.5
12223,鴨川市,604,0.001,88.8
31202,米子市,603,0.000,513.8
27208,貝塚市,603,0.000,345.7
27232,阪南市,600,0.001,361.7
19368,南巨摩郡富士川町,596,0.004,77.8
19213,甲州市,596,0.002,75.2
38202,今治市,594,0.000,575.5
17210,白山市,592,0.000,255.9
20204,岡谷市,591,0.001,143.7
20209,伊那市,590,0.001,114.5
34106,広島市安佐北区,587,0.000,603.6
11347,比企郡吉見町,586,0.002,110.4
26105,京都市東山区,586,0.001,300.6
15205,柏崎市,586,0.000,252.9
21218,本巣市,585,0.002,230.3
45203,延岡市,583,0.000,740.9
28229,たつの市,576,0.001,413.8
08233,行方市,575,0.001,165.5
43101,熊本市中央区,574,0.000,811.7
40134,福岡市南区,572,0.000,814.0
43202,八代市,571,0.000,831.7
12410,山武郡横芝光町,570,0.002,143.0
25383,蒲生郡日野町,569,0.002,256.5
10443,利根郡片品村,567,0.004,193.7
01231,恵庭市,566,0.001,891.3
30203,橋本市,558,0.001,329.4
08210,下妻市,557,0.001,145.6
27221,柏原市,555,0.001,318.3
40213,行橋市,553,0.001,758.4
10522,邑楽郡明和町,553,0.003,129.2
32203,出雲市,552,0.000,573.9
